,close,datetime,exchange_code,high,low,open,stock_code,volume
0,1256.6,2024-01-16 09:07:00,NSE,1256.6,1256.6,1256.6,BHAFOR,0
1,1254.45,2024-01-16 09:15:00,NSE,1257.35,1252.0,1257.35,BHAFOR,4261
2,1254.9,2024-01-16 09:16:00,NSE,1257.0,1253.4,1255.0,BHAFOR,1721
3,1255.85,2024-01-16 09:17:00,NSE,1255.85,1252.4,1254.9,BHAFOR,2995
4,1255.5,2024-01-16 09:18:00,NSE,1257.4,1255.1,1256.6,BHAFOR,1650
5,1256.2,2024-01-16 09:19:00,NSE,1257.0,1253.6,1254.65,BHAFOR,1224
6,1255.55,2024-01-16 09:20:00,NSE,1256.9,1255.25,1255.85,BHAFOR,451
7,1256.75,2024-01-16 09:21:00,NSE,1256.75,1255.0,1255.55,BHAFOR,312
8,1256.85,2024-01-16 09:22:00,NSE,1257.5,1255.65,1256.7,BHAFOR,274
9,1257.9,2024-01-16 09:23:00,NSE,1257.9,1256.85,1256.85,BHAFOR,213
10,1258.1,2024-01-16 09:24:00,NSE,1258.3,1257.3,1257.9,BHAFOR,431
11,1256.65,2024-01-16 09:25:00,NSE,1258.1,1256.65,1257.3,BHAFOR,589
12,1257.5,2024-01-16 09:26:00,NSE,1257.5,1256.1,1256.65,BHAFOR,1037
13,1258.05,2024-01-16 09:27:00,NSE,1258.65,1257.5,1257.5,BHAFOR,2629
14,1257.85,2024-01-16 09:28:00,NSE,1258.0,1257.25,1257.95,BHAFOR,610
15,1257.95,2024-01-16 09:29:00,NSE,1258.0,1257.25,1257.8,BHAFOR,366
16,1257.0,2024-01-16 09:30:00,NSE,1257.95,1256.15,1257.95,BHAFOR,532
17,1256.0,2024-01-16 09:31:00,NSE,1256.55,1256.0,1256.1,BHAFOR,195
18,1254.4,2024-01-16 09:32:00,NSE,1256.4,1254.1,1256.35,BHAFOR,7324
19,1252.25,2024-01-16 09:33:00,NSE,1254.7,1252.25,1254.4,BHAFOR,690
20,1249.85,2024-01-16 09:34:00,NSE,1252.75,1249.85,1252.25,BHAFOR,2832
21,1251.0,2024-01-16 09:35:00,NSE,1251.0,1249.7,1250.4,BHAFOR,1200
22,1252.65,2024-01-16 09:36:00,NSE,1252.75,1250.9,1251.0,BHAFOR,649
23,1250.25,2024-01-16 09:37:00,NSE,1252.0,1250.1,1252.0,BHAFOR,201
24,1251.0,2024-01-16 09:38:00,NSE,1252.0,1250.25,1250.25,BHAFOR,658
25,1250.75,2024-01-16 09:39:00,NSE,1251.95,1250.75,1251.6,BHAFOR,457
26,1250.85,2024-01-16 09:40:00,NSE,1250.95,1250.0,1250.75,BHAFOR,866
27,1248.4,2024-01-16 09:41:00,NSE,1250.65,1248.4,1250.65,BHAFOR,3595
28,1250.0,2024-01-16 09:42:00,NSE,1250.2,1248.4,1248.4,BHAFOR,281
29,1249.35,2024-01-16 09:43:00,NSE,1250.2,1249.35,1250.0,BHAFOR,324
30,1250.05,2024-01-16 09:44:00,NSE,1250.35,1249.35,1249.35,BHAFOR,443
31,1248.75,2024-01-16 09:45:00,NSE,1250.05,1247.6,1250.05,BHAFOR,7187
32,1249.55,2024-01-16 09:46:00,NSE,1250.0,1248.7,1248.75,BHAFOR,2074
33,1249.95,2024-01-16 09:47:00,NSE,1250.0,1248.95,1249.55,BHAFOR,1911
34,1249.0,2024-01-16 09:48:00,NSE,1249.95,1249.0,1249.95,BHAFOR,349
35,1248.0,2024-01-16 09:49:00,NSE,1248.95,1248.0,1248.95,BHAFOR,1278
36,1249.75,2024-01-16 09:50:00,NSE,1249.75,1247.45,1248.0,BHAFOR,1627
37,1248.9,2024-01-16 09:51:00,NSE,1250.35,1248.2,1249.6,BHAFOR,1485
38,1249.0,2024-01-16 09:52:00,NSE,1249.0,1248.8,1248.9,BHAFOR,690
39,1249.95,2024-01-16 09:53:00,NSE,1250.0,1248.95,1249.0,BHAFOR,1080
40,1249.9,2024-01-16 09:54:00,NSE,1250.0,1249.6,1249.95,BHAFOR,3025
41,1250.45,2024-01-16 09:55:00,NSE,1250.65,1249.9,1249.9,BHAFOR,4947
42,1250.0,2024-01-16 09:56:00,NSE,1250.0,1249.95,1249.95,BHAFOR,2238
43,1249.85,2024-01-16 09:57:00,NSE,1250.0,1249.8,1249.95,BHAFOR,727
44,1249.95,2024-01-16 09:58:00,NSE,1249.95,1248.3,1249.85,BHAFOR,2260
45,1248.3,2024-01-16 09:59:00,NSE,1249.95,1248.3,1249.95,BHAFOR,294
46,1248.05,2024-01-16 10:00:00,NSE,1249.05,1248.05,1248.3,BHAFOR,424
47,1247.65,2024-01-16 10:01:00,NSE,1248.1,1246.8,1248.05,BHAFOR,2831
48,1248.3,2024-01-16 10:02:00,NSE,1248.55,1247.65,1247.65,BHAFOR,295
49,1249.0,2024-01-16 10:03:00,NSE,1249.0,1247.95,1248.3,BHAFOR,335
50,1247.3,2024-01-16 10:04:00,NSE,1249.4,1247.3,1249.0,BHAFOR,1928
51,1247.9,2024-01-16 10:05:00,NSE,1248.0,1247.3,1247.3,BHAFOR,560
52,1247.5,2024-01-16 10:06:00,NSE,1247.9,1247.5,1247.9,BHAFOR,130
53,1246.65,2024-01-16 10:07:00,NSE,1247.6,1246.65,1247.6,BHAFOR,1096
54,1246.2,2024-01-16 10:08:00,NSE,1246.95,1246.2,1246.65,BHAFOR,185
55,1246.55,2024-01-16 10:09:00,NSE,1246.7,1246.05,1246.7,BHAFOR,130
56,1247.05,2024-01-16 10:10:00,NSE,1247.95,1246.5,1246.55,BHAFOR,860
57,1247.4,2024-01-16 10:11:00,NSE,1247.65,1247.05,1247.05,BHAFOR,124
58,1247.1,2024-01-16 10:12:00,NSE,1247.45,1246.9,1247.4,BHAFOR,703
59,1247.85,2024-01-16 10:13:00,NSE,1248.0,1246.65,1247.1,BHAFOR,314
60,1247.6,2024-01-16 10:14:00,NSE,1247.85,1247.45,1247.85,BHAFOR,72
61,1247.9,2024-01-16 10:15:00,NSE,1247.95,1247.2,1247.2,BHAFOR,908
62,1247.8,2024-01-16 10:16:00,NSE,1248.0,1247.15,1247.9,BHAFOR,273
63,1245.8,2024-01-16 10:17:00,NSE,1247.8,1245.1,1247.8,BHAFOR,1985
64,1244.75,2024-01-16 10:18:00,NSE,1245.8,1244.1,1245.8,BHAFOR,1624
65,1245.0,2024-01-16 10:19:00,NSE,1245.75,1244.15,1244.75,BHAFOR,1664
66,1244.85,2024-01-16 10:20:00,NSE,1245.05,1244.05,1245.0,BHAFOR,295
67,1245.7,2024-01-16 10:21:00,NSE,1245.7,1244.5,1244.85,BHAFOR,1161
68,1246.45,2024-01-16 10:22:00,NSE,1246.75,1244.95,1245.7,BHAFOR,1089
69,1246.05,2024-01-16 10:23:00,NSE,1246.4,1245.7,1246.4,BHAFOR,129
70,1245.8,2024-01-16 10:24:00,NSE,1246.0,1245.7,1245.7,BHAFOR,355
71,1245.6,2024-01-16 10:25:00,NSE,1245.75,1245.35,1245.75,BHAFOR,286
72,1245.45,2024-01-16 10:26:00,NSE,1245.6,1245.45,1245.6,BHAFOR,224
73,1245.3,2024-01-16 10:27:00,NSE,1245.45,1245.25,1245.45,BHAFOR,188
74,1245.15,2024-01-16 10:28:00,NSE,1245.3,1245.05,1245.25,BHAFOR,235
75,1247.0,2024-01-16 10:29:00,NSE,1247.0,1245.1,1245.1,BHAFOR,4274
76,1246.25,2024-01-16 10:30:00,NSE,1247.25,1246.15,1247.0,BHAFOR,396
77,1246.9,2024-01-16 10:31:00,NSE,1247.2,1246.1,1246.65,BHAFOR,495
