,exchange_code,product_type,stock_code,expiry_date,right,strike_price,ltp,ltt,best_bid_price,best_bid_quantity,best_offer_price,best_offer_quantity,open,high,low,previous_close,ltp_percent_change,upper_circuit,lower_circuit,total_quantity_traded,spot_price,ltq,open_interest,chnge_oi,total_buy_qty,total_sell_qty,rel_50,price_per_lot
0,NFO,Options,NIFTY,2023-10-19,Put,19550.0,34.1,13-Oct-2023 15:29:59,34.0,250,34.6,800,51.0,69.35,21.7,33.6,22.66,142.8,0.1,44937150,19751.05,50,1961450.0,494900.0,88600,256000,5.0,1705.0
1,NFO,Options,NIFTY,2023-10-19,Put,19600.0,44.95,13-Oct-2023 15:29:59,44.5,300,45.5,1200,69.0,85.0,28.65,44.1,25.73,187.45,0.1,99914600,19751.05,50,5068650.0,2411900.0,419100,552850,4.0,2247.5
2,NFO,Options,NIFTY,2023-10-19,Put,19650.0,59.5,13-Oct-2023 15:29:59,58.0,850,59.25,1200,70.0,105.6,38.0,57.45,31.93,244.2,0.1,80201850,19751.05,50,2887000.0,1757000.0,103100,333100,3.0,2975.0
3,NFO,Options,NIFTY,2023-10-19,Put,19700.0,76.0,13-Oct-2023 15:29:59,75.25,100,76.0,100,108.0,129.0,50.55,74.75,31.83,317.7,0.1,191234150,19751.05,100,6459350.0,2620850.0,197850,703950,2.0,3800.0
4,NFO,Options,NIFTY,2023-10-19,Put,19750.0,97.65,13-Oct-2023 15:29:59,97.65,3200,100.35,1100,140.0,153.0,66.1,95.75,32.59,406.95,0.1,90466450,19751.05,50,2715850.0,624700.0,81450,146200,1.0,4882.5
5,NFO,Options,NIFTY,2023-10-19,Put,19800.0,125.0,13-Oct-2023 15:29:59,125.0,900,126.85,300,126.45,183.35,85.75,120.75,35.35,513.2,0.1,86157200,19751.05,150,3185700.0,-1623950.0,152800,227050,0.0,6250.0
6,NFO,Options,NIFTY,2023-10-19,Put,19850.0,155.9,13-Oct-2023 15:29:59,155.05,1250,159.65,350,157.1,218.35,109.65,151.95,36.04,645.8,0.1,20053450,19751.05,50,632300.0,-688050.0,40250,48550,1.0,7795.0
7,NFO,Options,NIFTY,2023-10-19,Put,19900.0,194.4,13-Oct-2023 15:29:59,192.55,650,194.8,600,180.0,253.75,138.35,186.1,37.92,790.95,0.1,16455900,19751.05,50,671400.0,-198700.0,46500,47350,2.0,9720.0
8,NFO,Options,NIFTY,2023-10-19,Put,19950.0,236.35,13-Oct-2023 15:29:57,231.1,50,238.65,200,214.75,294.0,170.95,222.05,38.05,943.75,0.1,2877100,19751.05,50,153750.0,5450.0,23200,14800,3.0,11817.5
9,NFO,Options,NIFTY,2023-10-19,Put,20000.0,277.0,13-Oct-2023 15:29:57,275.05,50,278.35,50,284.95,336.0,207.6,267.2,34.47,1036.85,0.05,5219400,19751.05,400,727450.0,77550.0,46700,26450,4.0,13850.0
10,NFO,Options,NIFTY,2023-10-19,Put,20050.0,322.0,13-Oct-2023 15:29:59,294.3,400,324.85,500,379.55,382.0,249.05,312.3,32.51,1108.4,0.1,339900,19751.05,50,74100.0,2250.0,29600,10850,5.0,16100.0
