,exchange_code,product_type,stock_code,expiry_date,right,strike_price,ltp,ltt,best_bid_price,best_bid_quantity,best_offer_price,best_offer_quantity,open,high,low,previous_close,ltp_percent_change,upper_circuit,lower_circuit,total_quantity_traded,spot_price,ltq,open_interest,chnge_oi,total_buy_qty,total_sell_qty,rel_50,price_per_lot
0,NFO,Options,NIFTY,2023-09-28,Put,19450.0,7.05,27-Sep-2023 12:28:27,7.0,23750,7.05,850,8.5,27.1,6.5,7.85,-10.19,206.9,0.05,89010000,19655.25,50,6185900.0,2733950.0,787800,771500,5.0,352.5
1,NFO,Options,NIFTY,2023-09-28,Put,19500.0,11.75,27-Sep-2023 12:28:27,11.7,2550,11.75,15650,18.0,43.4,10.45,12.95,-9.27,263.6,0.05,164742200,19655.25,250,14320900.0,5738850.0,1468350,2182750,4.0,587.5
2,NFO,Options,NIFTY,2023-09-28,Put,19550.0,19.05,27-Sep-2023 12:28:27,19.05,10650,19.15,11500,15.0,65.6,15.0,20.7,-7.97,327.1,0.05,144029400,19655.25,50,8716350.0,4464900.0,946400,1575300,3.0,952.5
3,NFO,Options,NIFTY,2023-09-28,Put,19600.0,31.35,27-Sep-2023 12:28:28,31.3,2800,31.35,100,31.0,95.0,26.95,33.45,-6.28,396.15,0.05,232693500,19655.25,200,17424850.0,8649100.0,1485800,2587950,2.0,1567.5
4,NFO,Options,NIFTY,2023-09-28,Put,19650.0,50.85,27-Sep-2023 12:28:28,50.75,50,50.85,700,65.0,130.5,44.2,51.1,-0.49,465.4,0.05,110410650,19655.25,50,8084450.0,2391650.0,1747200,1280800,1.0,2542.5
5,NFO,Options,NIFTY,2023-09-28,Put,19700.0,78.7,27-Sep-2023 12:28:26,78.5,200,78.7,2650,85.0,171.55,69.1,74.8,5.21,531.3,0.05,75932900,19655.25,50,7269250.0,491050.0,841900,1137550,0.0,3935.0
6,NFO,Options,NIFTY,2023-09-28,Put,19750.0,113.75,27-Sep-2023 12:28:26,113.7,250,113.95,800,127.55,216.3,101.8,105.8,7.51,593.75,0.05,15520500,19655.25,150,1565850.0,106300.0,236300,229100,1.0,5687.5
7,NFO,Options,NIFTY,2023-09-28,Put,19800.0,155.35,27-Sep-2023 12:28:28,155.3,1250,155.7,1350,170.0,263.95,141.1,143.35,8.37,654.35,0.05,15674150,19655.25,50,3340000.0,-507800.0,241900,229350,2.0,7767.5
8,NFO,Options,NIFTY,2023-09-28,Put,19850.0,202.15,27-Sep-2023 12:28:22,201.0,900,201.45,450,212.85,311.05,186.3,185.05,9.24,712.25,0.05,2961300,19655.25,50,514200.0,-185550.0,118850,92300,3.0,10107.5
9,NFO,Options,NIFTY,2023-09-28,Put,19900.0,249.65,27-Sep-2023 12:28:22,249.05,150,249.45,750,274.75,360.35,233.25,230.55,8.28,768.95,0.05,2495150,19655.25,550,1624750.0,-236150.0,128050,79100,4.0,12482.5
10,NFO,Options,NIFTY,2023-09-28,Put,19950.0,299.2,27-Sep-2023 12:28:20,297.75,100,298.5,500,319.1,409.9,282.3,279.0,7.24,840.65,0.05,218200,19655.25,150,301400.0,-54550.0,81300,52500,5.0,14960.0
