,exchange_code,product_type,stock_code,expiry_date,right,strike_price,ltp,ltt,best_bid_price,best_bid_quantity,best_offer_price,best_offer_quantity,open,high,low,previous_close,ltp_percent_change,upper_circuit,lower_circuit,total_quantity_traded,spot_price,ltq,open_interest,chnge_oi,total_buy_qty,total_sell_qty,rel_50,price_per_lot
0,NFO,Options,NIFTY,2023-08-31,Put,19050.0,25.35,25-Aug-2023 14:22:24,25.35,1050,25.4,9000,22.95,39.95,17.6,15.65,61.98,201.15,0.05,37919650,19265.85,300,2085450.0,1279000.0,318400,246900,5.0,1267.5
1,NFO,Options,NIFTY,2023-08-31,Put,19100.0,34.65,25-Aug-2023 14:22:24,34.55,500,34.65,4900,32.25,52.25,23.8,19.95,73.68,234.5,0.05,69055650,19265.85,200,5045450.0,2490600.0,449750,469700,4.0,1732.5
2,NFO,Options,NIFTY,2023-08-31,Put,19150.0,47.35,25-Aug-2023 14:22:22,47.25,3750,47.35,4050,40.0,68.35,32.35,26.8,76.68,272.3,0.05,56302050,19265.85,50,3107450.0,2056500.0,342850,437650,3.0,2367.5
3,NFO,Options,NIFTY,2023-08-31,Put,19200.0,64.15,25-Aug-2023 14:22:22,64.0,3700,64.15,1700,49.95,88.45,44.1,35.55,80.45,313.5,0.05,135122350,19265.85,800,8702850.0,4507700.0,721100,853400,2.0,3207.5
4,NFO,Options,NIFTY,2023-08-31,Put,19250.0,85.4,25-Aug-2023 14:22:22,85.25,300,85.4,650,70.05,112.6,59.6,46.85,82.28,358.35,0.05,115313350,19265.85,50,4534650.0,2916350.0,512650,594900,1.0,4270.0
5,NFO,Options,NIFTY,2023-08-31,Put,19300.0,111.0,25-Aug-2023 14:22:22,110.8,1700,111.05,1050,81.05,140.4,78.8,62.1,78.74,407.8,0.05,201619550,19265.85,100,9220650.0,4527200.0,720300,856050,0.0,5550.0
6,NFO,Options,NIFTY,2023-08-31,Put,19350.0,140.55,25-Aug-2023 14:22:23,140.05,50,140.25,450,120.0,173.05,102.6,80.7,74.16,460.8,0.05,48587650,19265.85,50,1895050.0,365150.0,225100,225250,1.0,7027.5
7,NFO,Options,NIFTY,2023-08-31,Put,19400.0,175.65,25-Aug-2023 14:22:22,175.45,700,175.7,250,135.0,209.35,131.1,100.7,74.43,514.9,0.05,48285850,19265.85,50,5279700.0,-541900.0,334950,243400,2.0,8782.5
8,NFO,Options,NIFTY,2023-08-31,Put,19450.0,213.9,25-Aug-2023 14:22:22,213.05,200,213.55,250,155.0,248.85,155.0,125.4,70.57,572.95,0.05,8174700,19265.85,200,1177300.0,-285800.0,106350,118750,3.0,10695.0
9,NFO,Options,NIFTY,2023-08-31,Put,19500.0,255.5,25-Aug-2023 14:22:22,254.9,500,255.4,250,197.7,292.0,192.85,157.4,62.33,637.1,0.05,15141400,19265.85,50,4551700.0,-583900.0,395250,154800,4.0,12775.0
10,NFO,Options,NIFTY,2023-08-31,Put,19550.0,298.35,25-Aug-2023 14:22:23,297.75,150,298.3,200,264.75,335.5,241.2,193.4,54.27,703.7,0.05,1535800,19265.85,150,427400.0,-141800.0,82400,65500,5.0,14917.5
