,exchange_code,product_type,stock_code,expiry_date,right,strike_price,ltp,ltt,best_bid_price,best_bid_quantity,best_offer_price,best_offer_quantity,open,high,low,previous_close,ltp_percent_change,upper_circuit,lower_circuit,total_quantity_traded,spot_price,ltq,open_interest,chnge_oi,total_buy_qty,total_sell_qty,rel_50,price_per_lot
0,NFO,Options,NIFTY,2023-10-19,Put,19600.0,46.5,11-Oct-2023 15:29:59,46.0,400,46.5,700,65.0,69.9,41.7,45.4,-46.21,316.0,0.05,6660100,19811.35,50,1735250.0,485050.0,57700,158450,5.0,2325.0
1,NFO,Options,NIFTY,2023-10-19,Put,19650.0,57.0,11-Oct-2023 15:29:58,57.0,50,57.9,50,79.95,79.95,51.65,56.4,-45.14,357.8,0.05,2571200,19811.35,50,540950.0,174900.0,29450,57550,4.0,2850.0
2,NFO,Options,NIFTY,2023-10-19,Put,19700.0,70.5,11-Oct-2023 15:29:59,70.0,6300,70.5,1150,100.1,102.35,63.7,69.1,-43.15,402.7,0.05,8114850,19811.35,50,1726850.0,858650.0,49750,118350,3.0,3525.0
3,NFO,Options,NIFTY,2023-10-19,Put,19750.0,87.0,11-Oct-2023 15:29:58,86.1,350,86.95,50,113.55,113.55,78.8,85.15,-40.63,450.1,0.05,3089850,19811.35,300,396000.0,270550.0,31850,57500,2.0,4350.0
4,NFO,Options,NIFTY,2023-10-19,Put,19800.0,104.6,11-Oct-2023 15:29:59,104.6,50,105.4,150,130.0,150.1,97.0,104.3,-39.38,500.8,0.05,11725300,19811.35,100,1722350.0,1414650.0,61450,201150,1.0,5230.0
5,NFO,Options,NIFTY,2023-10-19,Put,19850.0,128.75,11-Oct-2023 15:29:55,127.25,600,128.65,600,163.25,163.25,118.2,127.3,-36.2,554.3,0.05,3151250,19811.35,50,407000.0,370650.0,23150,28350,0.0,6437.5
6,NFO,Options,NIFTY,2023-10-19,Put,19900.0,153.6,11-Oct-2023 15:29:58,152.55,150,154.2,100,231.55,231.55,142.6,152.35,-34.46,610.45,0.05,3139100,19811.35,100,367000.0,280400.0,15150,36650,1.0,7680.0
7,NFO,Options,NIFTY,2023-10-19,Put,19950.0,182.25,11-Oct-2023 15:29:55,181.2,50,184.65,50,205.0,210.4,171.1,182.65,-32.84,670.05,0.05,383750,19811.35,50,78250.0,69300.0,5800,8100,2.0,9112.5
8,NFO,Options,NIFTY,2023-10-19,Put,20000.0,215.0,11-Oct-2023 15:29:59,215.0,400,216.45,50,257.95,257.95,202.45,214.9,-30.92,731.45,0.05,1124850,19811.35,100,288500.0,242650.0,8050,25050,3.0,10750.0
9,NFO,Options,NIFTY,2023-10-19,Put,20050.0,252.45,11-Oct-2023 15:29:37,250.5,150,254.35,200,280.05,280.05,239.4,250.4,-27.9,790.5,0.05,55700,19811.35,50,28200.0,22600.0,5600,6950,4.0,12622.5
10,NFO,Options,NIFTY,2023-10-19,Put,20100.0,290.45,11-Oct-2023 15:29:41,289.7,200,292.9,50,338.85,338.9,279.45,290.3,-25.62,849.65,0.05,125550,19811.35,50,37300.0,27750.0,5850,7900,5.0,14522.5
