,exchange_code,product_type,stock_code,expiry_date,right,strike_price,ltp,ltt,best_bid_price,best_bid_quantity,best_offer_price,best_offer_quantity,open,high,low,previous_close,ltp_percent_change,upper_circuit,lower_circuit,total_quantity_traded,spot_price,ltq,open_interest,chnge_oi,total_buy_qty,total_sell_qty,rel_50,price_per_lot
0,NFO,Options,NIFTY,2023-11-09,Put,18900.0,25.6,02-Nov-2023 15:27:37,25.55,150,25.6,250,60.0,60.0,25.4,86.25,-70.32,288.25,0.05,15505200,19147,100,1881350.0,816400.0,95600,138000,5.0,1280.0
1,NFO,Options,NIFTY,2023-11-09,Put,18950.0,32.2,02-Nov-2023 15:27:34,32.25,250,32.3,100,56.9,62.05,32.1,104.1,-69.07,330.15,0.05,7029900,19147,50,564300.0,221800.0,69600,69400,4.0,1610.0
2,NFO,Options,NIFTY,2023-11-09,Put,19000.0,40.8,02-Nov-2023 15:27:37,40.75,500,40.8,400,62.7,88.9,40.65,125.35,-67.45,375.95,0.05,29378700,19147,50,3938650.0,1567700.0,164650,342500,3.0,2040.0
3,NFO,Options,NIFTY,2023-11-09,Put,19050.0,51.7,02-Nov-2023 15:27:37,51.65,150,51.7,1150,86.4,96.0,51.6,149.05,-65.31,424.25,0.05,10982950,19147,50,1895700.0,1629900.0,68300,134200,2.0,2585.0
4,NFO,Options,NIFTY,2023-11-09,Put,19100.0,65.3,02-Nov-2023 15:27:35,65.25,50,65.35,2200,103.85,119.0,65.0,177.2,-63.15,476.75,0.05,34070450,19147,50,3864550.0,2949250.0,113900,343750,1.0,3265.0
5,NFO,Options,NIFTY,2023-11-09,Put,19150.0,81.65,02-Nov-2023 15:27:37,81.45,800,81.65,550,127.35,144.65,81.45,209.0,-60.93,532.45,0.05,15085300,19147,50,1185350.0,1052450.0,85450,151150,0.0,4082.5
6,NFO,Options,NIFTY,2023-11-09,Put,19200.0,101.9,02-Nov-2023 15:27:37,101.65,50,101.9,900,151.8,186.75,101.2,242.15,-57.92,588.5,0.05,18124650,19147,50,1676250.0,1161300.0,88200,202400,1.0,5095.0
7,NFO,Options,NIFTY,2023-11-09,Put,19250.0,126.4,02-Nov-2023 15:27:35,126.45,200,126.75,50,180.05,207.85,126.35,279.5,-54.78,647.65,0.05,2634850,19147,50,306650.0,226700.0,39850,40500,2.0,6320.0
8,NFO,Options,NIFTY,2023-11-09,Put,19300.0,154.7,02-Nov-2023 15:27:36,154.75,50,155.0,100,178.85,244.5,154.7,320.15,-51.68,708.75,0.05,3467300,19147,50,600650.0,371350.0,37700,43600,3.0,7735.0
9,NFO,Options,NIFTY,2023-11-09,Put,19350.0,188.15,02-Nov-2023 15:27:35,188.05,200,188.15,50,360.0,360.0,188.15,363.6,-48.25,771.1,0.05,462150,19147,50,215600.0,189250.0,21800,17200,4.0,9407.5
10,NFO,Options,NIFTY,2023-11-09,Put,19400.0,223.95,02-Nov-2023 15:27:36,223.65,50,223.95,50,284.55,326.95,223.95,407.05,-44.98,831.85,0.05,990650,19147,100,332450.0,219650.0,17550,20100,5.0,11197.5
