,exchange_code,product_type,stock_code,expiry_date,right,strike_price,ltp,ltt,best_bid_price,best_bid_quantity,best_offer_price,best_offer_quantity,open,high,low,previous_close,ltp_percent_change,upper_circuit,lower_circuit,total_quantity_traded,spot_price,ltq,open_interest,chnge_oi,total_buy_qty,total_sell_qty,rel_50,price_per_lot
0,NFO,Options,NIFTY,2023-07-06,Put,19200.0,2.35,06-Jul-2023 11:11:17,2.35,46300,2.4,129000,5.0,7.0,2.35,6.55,-64.12,84.65,0.05,76965850,19445.95,50,11402450.0,2244050.0,20263400,1334600,5.0,117.5
1,NFO,Options,NIFTY,2023-07-06,Put,19250.0,3.15,06-Jul-2023 11:11:17,3.1,51400,3.15,47750,9.9,12.3,2.9,10.4,-69.71,134.75,0.05,95741700,19445.95,50,9926400.0,4059250.0,20774650,1410950,4.0,157.5
2,NFO,Options,NIFTY,2023-07-06,Put,19300.0,5.5,06-Jul-2023 11:11:18,5.5,4650,5.55,40400,17.95,21.85,4.55,17.95,-69.36,202.65,0.05,169065350,19445.95,500,19382500.0,6762450.0,25241500,3903450,3.0,275.0
3,NFO,Options,NIFTY,2023-07-06,Put,19350.0,10.5,06-Jul-2023 11:11:18,10.45,4550,10.5,8800,25.5,37.75,8.2,31.45,-66.61,287.95,0.05,152749400,19445.95,250,15065100.0,7136600.0,21338750,2727550,2.0,525.0
4,NFO,Options,NIFTY,2023-07-06,Put,19400.0,20.9,06-Jul-2023 11:11:17,20.85,2850,20.9,1150,53.55,65.0,16.6,51.0,-59.02,386.05,0.05,217445150,19445.95,50,25293950.0,16497050.0,17839800,4426350,1.0,1045.0
5,NFO,Options,NIFTY,2023-07-06,Put,19450.0,40.6,06-Jul-2023 11:11:17,40.5,2850,40.65,4950,69.0,103.8,33.05,80.2,-49.38,493.95,0.05,97678600,19445.95,50,10235100.0,8659250.0,10521200,1627350,0.0,2030.0
6,NFO,Options,NIFTY,2023-07-06,Put,19500.0,71.65,06-Jul-2023 11:11:17,71.45,1200,71.6,50,110.0,147.9,60.65,117.9,-39.23,604.15,0.05,54773900,19445.95,300,6268000.0,4670500.0,5707550,1082950,1.0,3582.5
7,NFO,Options,NIFTY,2023-07-06,Put,19550.0,111.65,06-Jul-2023 11:11:17,111.55,50,111.7,400,180.0,192.15,97.95,160.4,-30.39,707.95,0.05,10855250,19445.95,50,1281750.0,1000900.0,3584700,169350,2.0,5582.5
8,NFO,Options,NIFTY,2023-07-06,Put,19600.0,158.95,06-Jul-2023 11:11:18,158.9,1000,159.25,550,239.75,239.75,142.3,205.95,-22.82,801.05,0.05,7249300,19445.95,250,904600.0,624600.0,574450,199500,3.0,7947.5
9,NFO,Options,NIFTY,2023-07-06,Put,19650.0,207.0,06-Jul-2023 11:11:18,207.45,100,207.85,200,280.0,285.65,190.25,253.05,-18.2,882.2,0.05,981450,19445.95,200,115800.0,80650.0,101050,61350,4.0,10350.0
10,NFO,Options,NIFTY,2023-07-06,Put,19700.0,255.25,06-Jul-2023 11:11:15,255.6,100,255.8,50,333.0,333.0,239.7,305.45,-16.43,956.95,0.05,595250,19445.95,50,104550.0,32250.0,129100,68750,5.0,12762.5
