,exchange_code,product_type,stock_code,expiry_date,right,strike_price,ltp,ltt,best_bid_price,best_bid_quantity,best_offer_price,best_offer_quantity,open,high,low,previous_close,ltp_percent_change,upper_circuit,lower_circuit,total_quantity_traded,spot_price,ltq,open_interest,chnge_oi,total_buy_qty,total_sell_qty,rel_50,price_per_lot
0,NFO,Options,NIFTY,2023-09-21,Put,19200.0,72.75,01-Sep-2023 15:29:47,70.6,200,72.85,200,121.25,121.25,70.6,75.6,-35.79,378.6,0.05,77950,19435.3,50,25400.0,12050.0,10700,3200,5.0,3637.5
1,NFO,Options,NIFTY,2023-09-21,Put,19250.0,82.1,01-Sep-2023 15:28:00,82.0,50,86.9,50,135.0,135.05,82.05,89.65,-35.73,410.2,0.05,18600,19435.3,50,7600.0,5000.0,7450,2500,4.0,4105.0
2,NFO,Options,NIFTY,2023-09-21,Put,19300.0,96.8,01-Sep-2023 15:29:18,96.2,50,97.9,50,157.4,157.4,96.1,100.7,-33.33,445.0,0.05,86350,19435.3,200,36150.0,12200.0,9600,4850,3.0,4840.0
3,NFO,Options,NIFTY,2023-09-21,Put,19350.0,111.95,01-Sep-2023 15:26:21,104.9,50,113.45,50,170.0,170.0,111.95,116.95,-32.66,483.35,0.05,15800,19435.3,50,5400.0,-1000.0,4200,4950,2.0,5597.5
4,NFO,Options,NIFTY,2023-09-21,Put,19400.0,128.85,01-Sep-2023 15:29:59,126.05,50,128.85,150,197.0,197.1,126.0,132.75,-30.61,520.1,0.05,88100,19435.3,50,25400.0,9550.0,11400,8950,1.0,6442.5
5,NFO,Options,NIFTY,2023-09-21,Put,19450.0,147.8,01-Sep-2023 15:29:47,141.95,50,147.55,250,199.9,204.8,143.65,153.0,-27.83,556.3,0.05,10850,19435.3,150,5400.0,3450.0,9500,5900,0.0,7390.0
6,NFO,Options,NIFTY,2023-09-21,Put,19500.0,169.7,01-Sep-2023 15:29:51,166.85,100,169.1,200,242.0,245.25,166.9,174.3,-28.74,606.6,0.05,28350,19435.3,50,12400.0,-700.0,9000,4800,1.0,8485.0
7,NFO,Options,NIFTY,2023-09-21,Put,19550.0,269.05,31-Aug-2023 14:11:22,167.5,900,202.1,50,0.0,0.0,0.0,269.05,0.0,796.45,9.25,0,19435.3,50,100.0,0.0,3150,3000,2.0,13452.5
8,NFO,Options,NIFTY,2023-09-21,Put,19600.0,225.0,01-Sep-2023 15:11:26,215.0,50,224.65,150,285.0,298.0,220.0,225.0,-20.38,684.05,0.05,4250,19435.3,100,2550.0,800.0,3150,3050,3.0,11250.0
9,NFO,Options,NIFTY,2023-09-21,Put,19700.0,292.1,01-Sep-2023 13:51:54,266.2,50,291.5,50,363.2,363.2,292.1,292.1,-40.74,942.95,51.55,1100,19435.3,50,650.0,0.0,4400,2600,5.0,14605.0
