,exchange_code,product_type,stock_code,expiry_date,right,strike_price,ltp,ltt,best_bid_price,best_bid_quantity,best_offer_price,best_offer_quantity,open,high,low,previous_close,ltp_percent_change,upper_circuit,lower_circuit,total_quantity_traded,spot_price,ltq,open_interest,chnge_oi,total_buy_qty,total_sell_qty,rel_50,price_per_lot
0,NFO,Options,NIFTY,2023-08-24,Put,19350.0,63.5,08-Aug-2023 14:31:18,64.05,50,64.7,150,62.3,80.4,59.25,64.3,-1.24,275.95,0.05,9950,19591.15,50,14600.0,1050.0,12550,11200,5.0,3175.0
1,NFO,Options,NIFTY,2023-08-24,Put,19400.0,76.9,08-Aug-2023 14:34:50,76.5,50,76.65,50,77.0,95.4,71.65,75.4,1.99,304.8,0.05,59200,19591.15,50,41600.0,5900.0,31850,24450,4.0,3845.0
2,NFO,Options,NIFTY,2023-08-24,Put,19450.0,90.2,08-Aug-2023 14:35:33,89.8,150,90.7,200,86.45,110.25,86.45,89.9,0.33,337.55,0.05,27150,19591.15,150,10800.0,6200.0,14900,14000,3.0,4510.0
3,NFO,Options,NIFTY,2023-08-24,Put,19500.0,106.95,08-Aug-2023 14:34:44,105.55,100,106.45,50,100.1,129.3,99.65,104.4,2.44,370.75,0.05,154050,19591.15,50,77250.0,14800.0,24600,28850,2.0,5347.5
4,NFO,Options,NIFTY,2023-08-24,Put,19550.0,122.35,08-Aug-2023 14:32:40,123.5,50,124.9,100,124.85,149.6,118.0,121.85,0.41,407.15,0.05,26300,19591.15,50,9000.0,3400.0,14700,12800,1.0,6117.5
5,NFO,Options,NIFTY,2023-08-24,Put,19600.0,144.05,08-Aug-2023 14:34:52,143.65,100,144.6,100,139.85,172.0,136.95,139.3,3.41,443.8,0.05,153700,19591.15,50,44350.0,9100.0,29000,23650,0.0,7202.5
6,NFO,Options,NIFTY,2023-08-24,Put,19650.0,166.0,08-Aug-2023 14:32:41,166.85,100,169.25,50,162.6,197.25,159.9,162.6,2.09,486.4,0.05,13350,19591.15,50,7950.0,5750.0,9850,6650,1.0,8300.0
7,NFO,Options,NIFTY,2023-08-24,Put,19700.0,192.85,08-Aug-2023 14:33:48,193.35,100,194.1,50,189.15,225.3,182.05,189.15,1.96,532.15,0.05,31050,19591.15,50,16000.0,2100.0,12600,10600,2.0,9642.5
8,NFO,Options,NIFTY,2023-08-24,Put,19750.0,239.15,08-Aug-2023 12:28:49,219.2,50,223.8,50,212.45,252.6,212.45,217.05,10.18,579.25,0.05,1450,19591.15,50,4850.0,250.0,7350,5500,3.0,11957.5
9,NFO,Options,NIFTY,2023-08-24,Put,19800.0,253.55,08-Aug-2023 14:33:55,251.7,100,255.4,200,242.2,290.55,240.0,244.75,3.6,625.9,0.05,29700,19591.15,100,14600.0,7150.0,8300,6250,4.0,12677.5
10,NFO,Options,NIFTY,2023-08-24,Put,19850.0,288.9,08-Aug-2023 14:34:45,0.3,50,290.2,50,286.6,319.95,280.3,278.8,3.62,678.65,0.05,2450,19591.15,50,1200.0,900.0,1850,2500,5.0,14445.0
