,exchange_code,product_type,stock_code,expiry_date,right,strike_price,ltp,ltt,best_bid_price,best_bid_quantity,best_offer_price,best_offer_quantity,open,high,low,previous_close,ltp_percent_change,upper_circuit,lower_circuit,total_quantity_traded,spot_price,ltq,open_interest,chnge_oi,total_buy_qty,total_sell_qty,rel_50,price_per_lot
0,NFO,Options,NIFTY,2023-09-14,Put,19100.0,58.55,29-Aug-2023 15:29:59,58.55,350,60.9,50,61.7,70.05,57.9,61.2,-22.3,288.2,0.05,188750,19342.65,50,98650.0,27650.0,11350,4550,5.0,2927.5
1,NFO,Options,NIFTY,2023-09-14,Put,19150.0,68.6,29-Aug-2023 15:29:22,68.4,200,70.0,50,78.0,80.0,68.25,70.25,-21.82,318.65,0.05,23650,19342.65,700,22300.0,2250.0,9350,1650,4.0,3430.0
2,NFO,Options,NIFTY,2023-09-14,Put,19200.0,82.0,29-Aug-2023 15:29:58,81.8,50,82.95,50,85.95,95.5,76.55,85.55,-19.61,351.45,0.05,174650,19342.65,100,113950.0,23000.0,10400,6450,3.0,4100.0
3,NFO,Options,NIFTY,2023-09-14,Put,19250.0,95.6,29-Aug-2023 15:29:51,95.6,500,100.15,50,101.0,112.2,94.4,99.8,-19.6,387.2,0.05,64950,19342.65,50,100900.0,6750.0,6200,7450,2.0,4780.0
4,NFO,Options,NIFTY,2023-09-14,Put,19300.0,112.0,29-Aug-2023 15:29:53,111.95,50,112.0,750,125.8,130.0,108.75,115.7,-17.22,422.8,0.05,293200,19342.65,50,130200.0,14650.0,11250,16050,1.0,5600.0
5,NFO,Options,NIFTY,2023-09-14,Put,19350.0,134.15,29-Aug-2023 15:29:51,130.2,100,131.9,250,138.15,150.55,127.2,135.85,-13.84,462.45,0.05,159950,19342.65,50,39750.0,15950.0,8550,12100,0.0,6707.5
6,NFO,Options,NIFTY,2023-09-14,Put,19400.0,150.0,29-Aug-2023 15:29:57,149.4,50,153.35,50,183.3,183.3,146.05,155.55,-16.04,504.65,0.05,245650,19342.65,250,86950.0,23650.0,6800,6150,1.0,7500.0
7,NFO,Options,NIFTY,2023-09-14,Put,19450.0,176.9,29-Aug-2023 15:28:00,131.05,50,185.3,50,180.2,198.25,165.05,178.55,-12.03,546.3,0.05,15350,19342.65,100,7550.0,2700.0,4150,250,2.0,8845.0
8,NFO,Options,NIFTY,2023-09-14,Put,19500.0,200.3,29-Aug-2023 15:29:30,198.7,200,201.5,50,204.55,227.55,193.7,209.65,-12.3,592.6,0.05,121950,19342.65,50,53900.0,5850.0,4150,6450,3.0,10015.0
9,NFO,Options,NIFTY,2023-09-14,Put,19550.0,244.0,29-Aug-2023 15:26:59,154.05,50,328.4,1750,270.0,274.85,226.6,244.0,-9.51,652.5,0.05,450,19342.65,50,1050.0,200.0,850,3150,4.0,12200.0
10,NFO,Options,NIFTY,2023-09-14,Put,19600.0,262.55,29-Aug-2023 15:28:38,258.15,50,316.85,50,264.1,290.0,251.75,269.5,-8.74,688.85,0.05,28800,19342.65,100,18750.0,3550.0,2400,4300,5.0,13127.5
