,exchange_code,product_type,stock_code,expiry_date,right,strike_price,ltp,ltt,best_bid_price,best_bid_quantity,best_offer_price,best_offer_quantity,open,high,low,previous_close,ltp_percent_change,upper_circuit,lower_circuit,total_quantity_traded,spot_price,ltq,open_interest,chnge_oi,total_buy_qty,total_sell_qty,rel_50,price_per_lot
0,NFO,Options,NIFTY,2023-08-03,Put,19600.0,73.55,21-Jul-2023 10:27:05,73.65,200,73.9,350,80.0,80.0,60.8,50.15,46.66,343.35,0.05,832100,19807.9,50,321700.0,85600.0,48200,58650,5.0,3677.5
1,NFO,Options,NIFTY,2023-08-03,Put,19650.0,86.65,21-Jul-2023 10:26:54,86.5,1400,86.8,1350,80.3,90.0,71.8,57.8,49.91,376.4,0.05,317450,19807.9,800,102150.0,36700.0,39850,41450,4.0,4332.5
2,NFO,Options,NIFTY,2023-08-03,Put,19700.0,101.2,21-Jul-2023 10:27:14,100.95,50,101.2,450,89.7,105.0,83.3,67.95,48.93,412.6,0.05,1538600,19807.9,50,473650.0,131850.0,56250,82400,3.0,5060.0
3,NFO,Options,NIFTY,2023-08-03,Put,19750.0,118.7,21-Jul-2023 10:27:11,118.25,50,118.65,1900,112.6,122.8,95.5,79.9,48.56,451.1,0.05,594850,19807.9,50,144400.0,45450.0,42300,50400,2.0,5935.0
4,NFO,Options,NIFTY,2023-08-03,Put,19800.0,137.7,21-Jul-2023 10:27:14,137.45,900,137.75,400,150.0,150.0,105.4,92.95,48.14,490.95,0.05,2627250,19807.9,100,791950.0,94700.0,70450,107800,1.0,6885.0
5,NFO,Options,NIFTY,2023-08-03,Put,19850.0,159.65,21-Jul-2023 10:27:10,159.15,900,159.6,1100,145.0,164.7,129.55,108.85,46.67,533.8,0.05,787500,19807.9,100,120000.0,45250.0,44650,43050,0.0,7982.5
6,NFO,Options,NIFTY,2023-08-03,Put,19900.0,183.55,21-Jul-2023 10:27:13,183.3,1550,183.8,350,180.0,189.0,152.25,127.05,44.47,578.95,0.05,1258950,19807.9,50,273950.0,18050.0,96800,56400,1.0,9177.5
7,NFO,Options,NIFTY,2023-08-03,Put,19950.0,210.4,21-Jul-2023 10:27:13,210.15,1400,210.8,400,175.0,216.0,175.0,148.55,41.64,627.2,0.05,201550,19807.9,100,51950.0,-2250.0,22150,19500,2.0,10520.0
8,NFO,Options,NIFTY,2023-08-03,Put,20000.0,240.0,21-Jul-2023 10:27:11,239.8,1350,240.45,1400,220.0,246.0,185.0,169.95,41.22,675.05,0.05,715300,19807.9,50,273900.0,-99450.0,39650,50450,3.0,12000.0
9,NFO,Options,NIFTY,2023-08-03,Put,20050.0,272.15,21-Jul-2023 10:27:08,271.85,750,272.6,200,240.65,278.15,231.5,195.35,39.31,726.35,0.05,22600,19807.9,50,8600.0,-2850.0,9900,12500,4.0,13607.5
10,NFO,Options,NIFTY,2023-08-03,Put,20100.0,306.4,21-Jul-2023 10:26:58,307.15,750,307.95,50,305.4,330.0,256.0,224.25,36.63,780.55,0.05,119800,19807.9,50,41100.0,4750.0,19900,28650,5.0,15320.0
