,exchange_code,product_type,stock_code,expiry_date,right,strike_price,ltp,ltt,best_bid_price,best_bid_quantity,best_offer_price,best_offer_quantity,open,high,low,previous_close,ltp_percent_change,upper_circuit,lower_circuit,total_quantity_traded,spot_price,ltq,open_interest,chnge_oi,total_buy_qty,total_sell_qty,rel_50,price_per_lot
0,NFO,Options,NIFTY,2023-08-17,Put,19350.0,36.8,08-Aug-2023 14:39:09,36.95,750,37.0,150,37.75,50.0,33.75,38.2,-3.66,230.2,0.05,1203450,19582.65,100,232050.0,78600.0,68550,55750,5.0,1840.0
1,NFO,Options,NIFTY,2023-08-17,Put,19400.0,47.1,08-Aug-2023 14:39:10,47.1,1650,47.3,1350,44.05,62.85,42.2,47.2,-0.21,261.65,0.05,2648800,19582.65,50,660350.0,235850.0,93550,96550,4.0,2355.0
2,NFO,Options,NIFTY,2023-08-17,Put,19450.0,59.75,08-Aug-2023 14:39:13,59.6,900,59.8,1050,56.7,78.1,53.15,58.6,1.96,296.4,0.05,1253250,19582.65,50,232750.0,54250.0,71750,57850,3.0,2987.5
3,NFO,Options,NIFTY,2023-08-17,Put,19500.0,75.75,08-Aug-2023 14:39:17,75.55,200,75.8,1050,64.05,97.0,64.05,73.05,3.7,334.95,0.05,4938100,19582.65,50,924800.0,298950.0,116300,148950,2.0,3787.5
4,NFO,Options,NIFTY,2023-08-17,Put,19550.0,94.1,08-Aug-2023 14:39:15,93.6,1400,93.95,1150,83.8,118.6,83.25,90.25,4.27,376.85,0.05,2235150,19582.65,50,291550.0,130900.0,88350,90500,1.0,4705.0
5,NFO,Options,NIFTY,2023-08-17,Put,19600.0,116.0,08-Aug-2023 14:39:15,116.0,100,116.1,100,108.75,144.0,101.0,110.35,5.12,421.95,0.05,5290200,19582.65,250,888850.0,336850.0,84600,103200,0.0,5800.0
6,NFO,Options,NIFTY,2023-08-17,Put,19650.0,142.0,08-Aug-2023 14:39:17,142.0,900,142.45,450,133.7,172.1,125.4,134.25,5.77,471.0,0.05,770650,19582.65,50,70200.0,6850.0,37750,35200,1.0,7100.0
7,NFO,Options,NIFTY,2023-08-17,Put,19700.0,171.0,08-Aug-2023 14:39:15,170.8,750,171.3,350,160.0,204.45,151.8,161.05,6.18,522.9,0.05,964000,19582.65,50,199100.0,41600.0,50200,78850,2.0,8550.0
8,NFO,Options,NIFTY,2023-08-17,Put,19750.0,202.3,08-Aug-2023 14:38:18,203.0,500,203.75,500,183.05,238.6,181.85,191.05,5.89,577.65,0.05,202750,19582.65,50,30700.0,9600.0,22400,21550,3.0,10115.0
9,NFO,Options,NIFTY,2023-08-17,Put,19800.0,240.0,08-Aug-2023 14:39:15,240.35,100,240.8,500,220.6,277.35,215.0,225.3,6.52,636.15,0.05,474300,19582.65,200,185300.0,10400.0,30350,30400,4.0,12000.0
10,NFO,Options,NIFTY,2023-08-17,Put,19850.0,278.7,08-Aug-2023 14:38:12,279.05,500,279.95,100,258.55,317.35,253.95,264.2,5.49,698.55,0.05,29850,19582.65,50,8300.0,1950.0,10950,8500,5.0,13935.0
