,exchange_code,product_type,stock_code,expiry_date,right,strike_price,ltp,ltt,best_bid_price,best_bid_quantity,best_offer_price,best_offer_quantity,open,high,low,previous_close,ltp_percent_change,upper_circuit,lower_circuit,total_quantity_traded,spot_price,ltq,open_interest,chnge_oi,total_buy_qty,total_sell_qty,rel_50,price_per_lot
0,NFO,Options,NIFTY,2023-11-09,Put,18900.0,25.7,02-Nov-2023 15:29:59,25.75,250,26.8,450,60.0,60.0,25.2,86.25,-70.2,288.25,0.05,15940300,19133.25,550,1881350.0,816400.0,72350,87650,5.0,1285.0
1,NFO,Options,NIFTY,2023-11-09,Put,18950.0,33.0,02-Nov-2023 15:29:58,33.0,550,33.75,100,56.9,62.05,31.8,104.1,-68.3,330.15,0.05,7183650,19133.25,50,564300.0,221800.0,39500,31350,4.0,1650.0
2,NFO,Options,NIFTY,2023-11-09,Put,19000.0,42.15,02-Nov-2023 15:29:59,42.15,650,42.5,50,62.7,88.9,40.2,125.35,-66.37,375.95,0.05,30010800,19133.25,100,3938650.0,1567700.0,133750,245000,3.0,2107.5
3,NFO,Options,NIFTY,2023-11-09,Put,19050.0,53.9,02-Nov-2023 15:29:59,53.05,550,53.75,600,86.4,96.0,50.75,149.05,-63.84,424.25,0.05,11214600,19133.25,300,1895700.0,1629900.0,36600,74850,2.0,2695.0
4,NFO,Options,NIFTY,2023-11-09,Put,19100.0,66.6,02-Nov-2023 15:29:59,66.5,50,67.4,600,103.85,119.0,64.0,177.2,-62.42,476.75,0.05,34718050,19133.25,250,3864550.0,2949250.0,59150,231600,1.0,3330.0
5,NFO,Options,NIFTY,2023-11-09,Put,19150.0,84.0,02-Nov-2023 15:29:59,83.35,600,84.0,2150,127.35,144.65,80.05,209.0,-59.81,532.45,0.05,15388450,19133.25,50,1185350.0,1052450.0,37200,83950,0.0,4200.0
6,NFO,Options,NIFTY,2023-11-09,Put,19200.0,104.5,02-Nov-2023 15:29:59,103.4,600,104.5,550,151.8,186.75,100.0,242.15,-56.84,588.5,0.05,18459450,19133.25,50,1676250.0,1161300.0,41000,127250,1.0,5225.0
7,NFO,Options,NIFTY,2023-11-09,Put,19250.0,129.3,02-Nov-2023 15:29:59,128.0,550,129.0,500,180.05,207.85,124.3,279.5,-53.74,647.65,0.05,2704250,19133.25,50,306650.0,226700.0,19650,13500,2.0,6465.0
8,NFO,Options,NIFTY,2023-11-09,Put,19300.0,157.0,02-Nov-2023 15:29:59,156.35,450,157.0,50,178.85,244.5,152.5,320.15,-50.96,708.75,0.05,3538700,19133.25,50,600650.0,371350.0,17650,20700,3.0,7850.0
9,NFO,Options,NIFTY,2023-11-09,Put,19350.0,187.5,02-Nov-2023 15:29:57,188.4,50,190.0,150,360.0,360.0,185.6,363.6,-48.43,771.1,0.05,489750,19133.25,50,215600.0,189250.0,11700,7550,4.0,9375.0
10,NFO,Options,NIFTY,2023-11-09,Put,19400.0,223.4,02-Nov-2023 15:29:58,223.95,100,227.1,200,284.55,326.95,221.25,407.05,-45.12,831.85,0.05,1005650,19133.25,100,332450.0,219650.0,8600,12600,5.0,11170.0
