,exchange_code,product_type,stock_code,expiry_date,right,strike_price,ltp,ltt,best_bid_price,best_bid_quantity,best_offer_price,best_offer_quantity,open,high,low,previous_close,ltp_percent_change,upper_circuit,lower_circuit,total_quantity_traded,spot_price,ltq,open_interest,chnge_oi,total_buy_qty,total_sell_qty,rel_50,price_per_lot
0,NFO,Options,NIFTY,2023-08-24,Put,19100.0,28.15,18-Aug-2023 15:29:59,28.1,1100,28.2,50,28.55,42.25,17.5,23.55,31.24,246.65,0.05,76376450,19310.15,50,3370900.0,1029350.0,143800,244100,5.0,1407.5
1,NFO,Options,NIFTY,2023-08-24,Put,19150.0,38.5,18-Aug-2023 15:29:59,38.5,900,38.85,50,46.0,54.85,23.9,32.85,35.09,284.9,0.05,63104500,19310.15,100,1780300.0,677900.0,129200,163450,4.0,1925.0
2,NFO,Options,NIFTY,2023-08-24,Put,19200.0,52.7,18-Aug-2023 15:29:59,52.65,750,53.05,900,50.0,71.9,32.95,45.65,39.23,326.8,0.05,151342600,19310.15,100,6340650.0,3951300.0,265800,312800,3.0,2635.0
3,NFO,Options,NIFTY,2023-08-24,Put,19250.0,70.95,18-Aug-2023 15:29:59,70.55,850,71.0,550,80.0,92.45,45.25,61.15,41.05,372.75,0.05,146581150,19310.15,900,5362950.0,4072400.0,174400,274850,2.0,3547.5
4,NFO,Options,NIFTY,2023-08-24,Put,19300.0,92.7,18-Aug-2023 15:29:59,92.0,3000,93.2,550,95.0,116.65,61.25,80.6,39.4,422.95,0.05,263233350,19310.15,50,7291100.0,3870750.0,338650,421500,1.0,4635.0
5,NFO,Options,NIFTY,2023-08-24,Put,19350.0,119.95,18-Aug-2023 15:29:59,118.7,400,119.7,650,115.0,145.15,81.25,103.4,38.99,476.8,0.05,88018550,19310.15,100,1813500.0,314350.0,114800,111050,0.0,5997.5
6,NFO,Options,NIFTY,2023-08-24,Put,19400.0,149.55,18-Aug-2023 15:29:59,149.6,50,150.55,200,140.0,177.95,106.0,132.75,36.39,533.75,0.05,77754400,19310.15,50,2781250.0,-589100.0,116400,155600,1.0,7477.5
7,NFO,Options,NIFTY,2023-08-24,Put,19450.0,187.15,18-Aug-2023 15:29:59,185.3,50,188.35,750,174.5,215.65,135.65,166.9,36.06,594.4,0.05,13752050,19310.15,450,532300.0,-81000.0,33900,22850,2.0,9357.5
8,NFO,Options,NIFTY,2023-08-24,Put,19500.0,228.6,18-Aug-2023 15:29:59,227.0,100,228.9,250,199.2,257.05,170.1,204.6,35.15,657.5,0.05,21294750,19310.15,50,1381250.0,137150.0,737150,39800,3.0,11430.0
9,NFO,Options,NIFTY,2023-08-24,Put,19550.0,270.55,18-Aug-2023 15:29:58,270.0,50,272.8,500,264.85,300.25,208.0,243.05,31.65,723.7,0.05,2280650,19310.15,50,143850.0,12550.0,24150,16200,4.0,13527.5
10,NFO,Options,NIFTY,2023-08-24,Put,19600.0,320.3,18-Aug-2023 15:29:57,317.15,350,318.85,500,310.25,346.0,249.65,298.8,31.92,789.0,0.05,3561350,19310.15,100,512750.0,35150.0,43850,16350,5.0,16015.0
