,exchange_code,product_type,stock_code,expiry_date,right,strike_price,ltp,ltt,best_bid_price,best_bid_quantity,best_offer_price,best_offer_quantity,open,high,low,previous_close,ltp_percent_change,upper_circuit,lower_circuit,total_quantity_traded,spot_price,ltq,open_interest,chnge_oi,total_buy_qty,total_sell_qty,rel_50,price_per_lot
0,NFO,Options,NIFTY,2023-12-14,Put,19600.0,73.4,24-Nov-2023 10:36:56,73.5,2250,73.9,100,68.05,82.45,67.0,71.0,3.38,250.5,0.05,68500,19800.7,300,117050.0,13700.0,21650,36250,5.0,3670.0
1,NFO,Options,NIFTY,2023-12-14,Put,19650.0,86.0,24-Nov-2023 10:33:05,85.9,50,86.75,950,88.1,96.25,80.5,80.9,6.3,274.65,0.05,1700,19800.7,50,13450.0,1150.0,14350,14850,4.0,4300.0
2,NFO,Options,NIFTY,2023-12-14,Put,19700.0,99.0,24-Nov-2023 10:36:02,99.45,100,99.95,50,86.65,111.75,86.65,93.25,6.17,301.6,0.05,29600,19800.7,50,84900.0,5200.0,22550,21650,3.0,4950.0
3,NFO,Options,NIFTY,2023-12-14,Put,19750.0,114.7,24-Nov-2023 10:33:28,115.85,100,116.65,1000,109.95,129.95,106.4,110.5,3.8,333.7,0.05,6350,19800.7,100,12250.0,1400.0,15600,15750,2.0,5735.0
4,NFO,Options,NIFTY,2023-12-14,Put,19800.0,133.6,24-Nov-2023 10:36:56,133.3,1650,134.05,900,127.2,148.7,122.1,127.2,5.03,365.45,0.05,94400,19800.7,300,95900.0,13050.0,50550,40800,1.0,6680.0
5,NFO,Options,NIFTY,2023-12-14,Put,19850.0,153.6,24-Nov-2023 10:36:45,153.2,200,154.2,1100,144.8,170.2,142.05,144.8,6.08,398.15,0.05,13550,19800.7,100,13600.0,-300.0,13100,13300,0.0,7680.0
6,NFO,Options,NIFTY,2023-12-14,Put,19900.0,174.95,24-Nov-2023 10:35:26,175.05,100,175.65,100,165.85,194.1,161.65,163.85,6.77,432.4,0.05,23950,19800.7,50,40950.0,3450.0,20950,30500,1.0,8747.5
7,NFO,Options,NIFTY,2023-12-14,Put,19950.0,196.8,24-Nov-2023 10:33:37,198.8,500,200.1,1000,179.4,214.55,179.4,180.8,8.85,464.45,0.05,3900,19800.7,50,11200.0,-300.0,9350,9450,2.0,9840.0
8,NFO,Options,NIFTY,2023-12-14,Put,20000.0,225.5,24-Nov-2023 10:36:44,225.05,50,226.35,250,205.0,248.3,205.0,211.4,6.67,510.0,0.05,16650,19800.7,250,26550.0,1600.0,30900,15550,3.0,11275.0
9,NFO,Options,NIFTY,2023-12-14,Put,20050.0,258.4,23-Nov-2023 10:42:04,0.0,0,386.6,1000,0.0,0.0,0.0,258.4,0.0,643.1,16.2,0,19800.7,1350,8050.0,0.0,0,2750,4.0,12920.0
10,NFO,Options,NIFTY,2023-12-14,Put,20100.0,284.6,24-Nov-2023 10:35:54,284.35,400,285.95,400,278.15,311.55,278.15,270.05,5.39,598.05,0.05,3650,19800.7,400,5000.0,1600.0,8800,12300,5.0,14230.0
