,exchange_code,product_type,stock_code,expiry_date,right,strike_price,ltp,ltt,best_bid_price,best_bid_quantity,best_offer_price,best_offer_quantity,open,high,low,previous_close,ltp_percent_change,upper_circuit,lower_circuit,total_quantity_traded,spot_price,ltq,open_interest,chnge_oi,total_buy_qty,total_sell_qty,rel_50,price_per_lot
0,NFO,Options,NIFTY,2023-10-05,Put,19450.0,36.55,27-Sep-2023 12:23:50,36.15,2000,36.3,4650,38.55,67.5,34.35,33.95,7.66,286.6,0.05,2053750,19659.25,50,420400.0,102500.0,78700,106850,5.0,1827.5
1,NFO,Options,NIFTY,2023-10-05,Put,19500.0,45.0,27-Sep-2023 12:24:06,45.0,100,45.1,1900,58.95,83.55,42.55,42.7,5.39,324.1,0.05,8629700,19659.25,50,1969950.0,493800.0,134150,258500,4.0,2250.0
2,NFO,Options,NIFTY,2023-10-05,Put,19550.0,56.35,27-Sep-2023 12:24:02,56.05,1650,56.2,550,66.9,102.0,53.35,52.7,6.93,363.65,0.05,3409300,19659.25,200,501900.0,196350.0,66850,113750,3.0,2817.5
3,NFO,Options,NIFTY,2023-10-05,Put,19600.0,70.1,27-Sep-2023 12:24:03,70.05,1250,70.25,1500,75.0,123.9,66.85,66.05,6.13,406.95,0.05,12910300,19659.25,100,2896900.0,1714900.0,150300,314850,2.0,3505.0
4,NFO,Options,NIFTY,2023-10-05,Put,19650.0,87.5,27-Sep-2023 12:24:04,87.15,750,87.35,200,92.65,148.6,83.4,82.15,6.51,453.1,0.05,4047000,19659.25,50,663850.0,234150.0,81500,177550,1.0,4375.0
5,NFO,Options,NIFTY,2023-10-05,Put,19700.0,107.0,27-Sep-2023 12:24:05,106.8,850,107.05,650,124.9,177.55,102.6,101.15,5.78,501.85,0.05,6908450,19659.25,50,1722450.0,232450.0,82600,128150,0.0,5350.0
6,NFO,Options,NIFTY,2023-10-05,Put,19750.0,132.6,27-Sep-2023 12:23:46,131.1,1700,131.5,100,125.0,209.45,125.0,123.9,7.02,553.8,0.05,872000,19659.25,150,197150.0,-13800.0,36300,48350,1.0,6630.0
7,NFO,Options,NIFTY,2023-10-05,Put,19800.0,159.7,27-Sep-2023 12:24:04,159.3,800,159.7,1750,180.05,245.45,153.75,150.15,6.36,608.4,0.05,3360800,19659.25,50,1008550.0,164300.0,43850,73750,2.0,7985.0
8,NFO,Options,NIFTY,2023-10-05,Put,19850.0,192.05,27-Sep-2023 12:24:03,192.1,50,192.55,50,202.25,282.6,186.05,180.25,6.55,665.7,0.05,358000,19659.25,100,100050.0,-600.0,20450,22650,3.0,9602.5
9,NFO,Options,NIFTY,2023-10-05,Put,19900.0,228.2,27-Sep-2023 12:23:31,228.15,650,228.6,350,250.5,325.0,221.35,214.9,6.19,726.1,0.05,832550,19659.25,50,312850.0,-6750.0,25750,41200,4.0,11410.0
10,NFO,Options,NIFTY,2023-10-05,Put,19950.0,262.5,27-Sep-2023 12:20:07,267.45,50,268.5,100,298.65,369.0,260.5,250.55,4.77,785.95,0.05,49200,19659.25,50,54850.0,9800.0,7450,9850,5.0,13125.0
