,exchange_code,product_type,stock_code,expiry_date,right,strike_price,ltp,ltt,best_bid_price,best_bid_quantity,best_offer_price,best_offer_quantity,open,high,low,previous_close,ltp_percent_change,upper_circuit,lower_circuit,total_quantity_traded,spot_price,ltq,open_interest,chnge_oi,total_buy_qty,total_sell_qty,rel_50,price_per_lot
0,NFO,Options,NIFTY,2023-07-27,Put,19600.0,40.2,21-Jul-2023 10:27:04,40.1,1450,40.2,2750,34.0,42.8,31.05,21.4,87.85,283.15,0.05,23918900,19807.75,50,4981300.0,1813900.0,496650,624000,5.0,2010.0
1,NFO,Options,NIFTY,2023-07-27,Put,19650.0,51.25,21-Jul-2023 10:27:04,51.2,200,51.25,2000,45.0,54.4,39.0,26.3,94.87,322.7,0.05,12670550,19807.75,50,2011500.0,905250.0,336650,284850,4.0,2562.5
2,NFO,Options,NIFTY,2023-07-27,Put,19700.0,65.2,21-Jul-2023 10:27:04,65.1,350,65.2,2750,55.0,68.95,48.55,32.25,102.17,364.9,0.05,35822600,19807.75,50,5706000.0,936100.0,667200,609250,3.0,3260.0
3,NFO,Options,NIFTY,2023-07-27,Put,19750.0,81.85,21-Jul-2023 10:27:05,81.75,50,81.9,650,60.0,86.65,60.0,41.0,99.63,410.95,0.05,22760750,19807.75,50,3139100.0,1090250.0,442950,374400,2.0,4092.5
4,NFO,Options,NIFTY,2023-07-27,Put,19800.0,102.1,21-Jul-2023 10:27:05,101.9,100,102.0,300,70.0,107.35,70.0,52.0,96.35,459.95,0.05,78105000,19807.75,150,11436050.0,3109200.0,967100,992900,1.0,5105.0
5,NFO,Options,NIFTY,2023-07-27,Put,19850.0,125.75,21-Jul-2023 10:27:05,125.55,100,125.7,100,87.0,131.85,87.0,66.3,89.67,512.45,0.05,32841650,19807.75,50,3645650.0,1653150.0,454300,319400,0.0,6287.5
6,NFO,Options,NIFTY,2023-07-27,Put,19900.0,153.55,21-Jul-2023 10:27:04,153.6,150,153.9,1050,125.5,160.0,111.6,84.4,81.93,568.45,0.05,38369250,19807.75,50,6034850.0,552350.0,517750,411400,1.0,7677.5
7,NFO,Options,NIFTY,2023-07-27,Put,19950.0,184.7,21-Jul-2023 10:27:04,184.65,150,184.95,150,133.0,191.9,133.0,105.55,74.99,626.85,0.05,7369650,19807.75,50,975900.0,-352750.0,268850,112550,2.0,9235.0
8,NFO,Options,NIFTY,2023-07-27,Put,20000.0,219.3,21-Jul-2023 10:27:04,219.3,100,219.6,150,150.0,227.3,150.0,129.7,69.08,687.05,0.05,12169000,19807.75,50,2780500.0,-802050.0,432550,214350,3.0,10965.0
9,NFO,Options,NIFTY,2023-07-27,Put,20050.0,257.7,21-Jul-2023 10:27:04,257.45,50,257.65,50,217.7,265.45,200.0,157.75,63.36,749.65,0.05,1444900,19807.75,50,218950.0,26250.0,154600,69050,4.0,12885.0
10,NFO,Options,NIFTY,2023-07-27,Put,20100.0,297.75,21-Jul-2023 10:27:05,297.8,50,298.0,50,241.0,305.9,236.7,189.9,56.79,814.55,0.05,1410950,19807.75,50,331250.0,-3200.0,104200,56100,5.0,14887.5
