,exchange_code,product_type,stock_code,expiry_date,right,strike_price,ltp,ltt,best_bid_price,best_bid_quantity,best_offer_price,best_offer_quantity,open,high,low,previous_close,ltp_percent_change,upper_circuit,lower_circuit,total_quantity_traded,spot_price,ltq,open_interest,chnge_oi,total_buy_qty,total_sell_qty,rel_50,price_per_lot
0,NFO,Options,NIFTY,2023-08-24,Put,19200.0,39.15,11-Aug-2023 15:29:56,39.2,350,40.0,50,29.0,44.4,29.0,37.95,27.94,253.7,0.05,1415450,19428.3,50,354950.0,74050.0,25650,8550,5.0,1957.5
1,NFO,Options,NIFTY,2023-08-24,Put,19250.0,49.45,11-Aug-2023 15:29:49,48.1,50,49.95,50,46.05,54.1,38.5,47.0,33.83,281.8,0.05,787250,19428.3,50,153100.0,85950.0,26750,2450,4.0,2472.5
2,NFO,Options,NIFTY,2023-08-24,Put,19300.0,61.95,11-Aug-2023 15:29:58,61.0,300,62.0,50,55.0,67.45,48.0,59.25,37.21,312.5,0.05,1741900,19428.3,100,422550.0,155900.0,29550,11100,3.0,3097.5
3,NFO,Options,NIFTY,2023-08-24,Put,19350.0,76.85,11-Aug-2023 15:29:56,75.2,200,76.85,50,50.05,82.5,50.05,73.75,32.73,348.35,0.05,503100,19428.3,50,64550.0,27500.0,23300,3350,2.0,3842.5
4,NFO,Options,NIFTY,2023-08-24,Put,19400.0,92.05,11-Aug-2023 15:29:59,92.0,100,93.0,4150,82.75,101.5,74.75,90.95,34.09,382.65,0.05,1774000,19428.3,50,298750.0,120850.0,26400,18650,1.0,4602.5
5,NFO,Options,NIFTY,2023-08-24,Put,19450.0,113.0,11-Aug-2023 15:29:57,112.1,50,113.0,50,88.55,123.0,88.55,111.2,35.41,421.35,0.05,1072300,19428.3,50,132400.0,96850.0,26350,7500,0.0,5650.0
6,NFO,Options,NIFTY,2023-08-24,Put,19500.0,135.4,11-Aug-2023 15:29:54,134.65,50,137.0,50,110.6,147.35,107.4,133.8,33.86,463.1,0.05,2861850,19428.3,50,496250.0,266050.0,29400,11250,1.0,6770.0
7,NFO,Options,NIFTY,2023-08-24,Put,19550.0,163.25,11-Aug-2023 15:29:49,159.2,50,163.7,50,123.1,174.2,123.1,159.25,34.36,507.5,0.05,549600,19428.3,100,50450.0,12450.0,10600,5650,2.0,8162.5
8,NFO,Options,NIFTY,2023-08-24,Put,19600.0,193.1,11-Aug-2023 15:29:55,188.0,100,191.5,50,163.05,204.7,154.9,188.85,34.8,553.15,0.05,869850,19428.3,50,110200.0,12450.0,18200,8800,3.0,9655.0
9,NFO,Options,NIFTY,2023-08-24,Put,19650.0,226.15,11-Aug-2023 15:29:54,200.05,5400,225.8,250,220.0,236.75,187.0,218.2,34.17,602.05,0.05,116100,19428.3,50,10950.0,-1700.0,14250,4650,4.0,11307.5
10,NFO,Options,NIFTY,2023-08-24,Put,19700.0,256.85,11-Aug-2023 15:29:49,255.65,50,260.45,150,210.0,272.0,210.0,254.5,31.05,652.65,0.05,243850,19428.3,50,109150.0,-600.0,15350,7900,5.0,12842.5
