,exchange_code,product_type,stock_code,expiry_date,right,strike_price,ltp,ltt,best_bid_price,best_bid_quantity,best_offer_price,best_offer_quantity,open,high,low,previous_close,ltp_percent_change,upper_circuit,lower_circuit,total_quantity_traded,spot_price,ltq,open_interest,chnge_oi,total_buy_qty,total_sell_qty,rel_50,price_per_lot
0,NFO,Options,NIFTY,2023-09-21,Put,19900.0,10.75,18-Sep-2023 15:29:59,10.3,50,10.75,850,12.95,18.05,7.6,9.85,-29.04,41.9,0.05,35489900,20133.3,50,4583800.0,0.0,217100,205800,5.0,537.5
1,NFO,Options,NIFTY,2023-09-21,Put,19950.0,15.5,18-Sep-2023 15:29:59,15.45,700,15.85,600,18.55,24.2,10.85,14.3,-19.06,60.8,0.05,30583150,20133.3,50,2532100.0,0.0,190200,140000,4.0,775.0
2,NFO,Options,NIFTY,2023-09-21,Put,20000.0,23.25,18-Sep-2023 15:29:59,23.25,350,23.7,1000,29.05,31.9,16.35,21.5,-6.25,91.4,0.05,68498750,20133.3,50,6066150.0,0.0,258050,735200,3.0,1162.5
3,NFO,Options,NIFTY,2023-09-21,Put,20050.0,34.65,18-Sep-2023 15:29:59,34.55,700,34.9,50,38.0,43.1,24.25,32.0,6.29,136.0,0.05,48142000,20133.3,100,2815900.0,0.0,163350,230800,2.0,1732.5
4,NFO,Options,NIFTY,2023-09-21,Put,20100.0,51.35,18-Sep-2023 15:29:59,50.65,650,51.35,550,52.05,59.8,36.55,47.75,18.05,202.95,0.05,120808800,20133.3,50,8066100.0,0.0,283500,692500,1.0,2567.5
5,NFO,Options,NIFTY,2023-09-21,Put,20150.0,71.6,18-Sep-2023 15:29:59,71.6,400,72.9,650,74.95,81.0,53.05,67.8,23.55,288.15,0.1,123152100,20133.3,100,3004700.0,0.0,184800,327200,0.0,3580.0
6,NFO,Options,NIFTY,2023-09-21,Put,20200.0,100.35,18-Sep-2023 15:29:59,99.0,4200,100.35,350,91.0,107.7,73.6,94.25,32.21,400.6,0.1,134009800,20133.3,150,3594900.0,0.0,219050,281050,1.0,5017.5
7,NFO,Options,NIFTY,2023-09-21,Put,20250.0,133.6,18-Sep-2023 15:29:59,133.05,50,134.95,750,125.0,140.4,99.75,127.45,35.36,541.7,0.1,30528050,20133.3,50,696450.0,0.0,68150,23200,2.0,6680.0
8,NFO,Options,NIFTY,2023-09-21,Put,20300.0,173.15,18-Sep-2023 15:29:59,173.1,50,174.9,400,183.9,183.9,132.55,166.3,35.8,682.9,0.1,25758800,20133.3,50,715000.0,0.0,103800,41700,3.0,8657.5
9,NFO,Options,NIFTY,2023-09-21,Put,20350.0,219.15,18-Sep-2023 15:29:59,218.0,50,219.05,350,198.45,224.95,170.5,210.7,35.65,775.8,0.1,5421400,20133.3,50,181650.0,0.0,30650,16450,4.0,10957.5
10,NFO,Options,NIFTY,2023-09-21,Put,20400.0,265.0,18-Sep-2023 15:29:59,264.05,50,266.45,300,245.45,271.6,212.0,255.0,33.33,855.6,0.1,4278600,20133.3,450,159000.0,0.0,174050,14550,5.0,13250.0
