,exchange_code,product_type,stock_code,expiry_date,right,strike_price,ltp,ltt,best_bid_price,best_bid_quantity,best_offer_price,best_offer_quantity,open,high,low,previous_close,ltp_percent_change,upper_circuit,lower_circuit,total_quantity_traded,spot_price,ltq,open_interest,chnge_oi,total_buy_qty,total_sell_qty,rel_50,price_per_lot
0,NFO,Options,NIFTY,2023-07-20,Put,19250.0,85.5,06-Jul-2023 11:05:18,85.95,50,86.95,100,102.0,104.7,85.5,97.35,-12.17,349.65,0.05,15850,19461,50,36900.0,4450.0,18100,11550,5.0,4275.0
1,NFO,Options,NIFTY,2023-07-20,Put,19300.0,99.2,06-Jul-2023 11:05:47,99.8,700,100.75,150,119.55,121.0,99.2,114.0,-12.98,386.15,0.05,133000,19461,50,177100.0,38600.0,23150,31600,4.0,4960.0
2,NFO,Options,NIFTY,2023-07-20,Put,19350.0,115.2,06-Jul-2023 11:06:05,115.35,200,116.7,100,139.95,142.35,114.95,136.95,-15.88,429.35,0.05,32550,19461,500,31250.0,7600.0,19700,19300,3.0,5760.0
3,NFO,Options,NIFTY,2023-07-20,Put,19400.0,133.3,06-Jul-2023 11:05:42,134.0,50,134.45,100,160.75,171.2,133.0,152.95,-12.85,465.75,0.05,124850,19461,50,135800.0,36050.0,22700,28850,2.0,6665.0
4,NFO,Options,NIFTY,2023-07-20,Put,19450.0,154.8,06-Jul-2023 11:05:55,153.9,200,155.1,100,186.5,190.7,153.5,171.85,-9.92,505.2,0.05,39400,19461,50,26150.0,18550.0,18300,13300,1.0,7740.0
5,NFO,Options,NIFTY,2023-07-20,Put,19500.0,176.0,06-Jul-2023 11:05:40,176.05,150,177.25,200,206.95,211.65,176.0,198.8,-11.47,552.6,0.05,56150,19461,100,57650.0,21350.0,24150,14800,0.0,8800.0
6,NFO,Options,NIFTY,2023-07-20,Put,19550.0,200.0,06-Jul-2023 11:05:13,200.2,50,203.45,50,237.3,237.3,200.0,225.55,-11.33,599.75,0.05,950,19461,50,5500.0,300.0,4950,3900,1.0,10000.0
7,NFO,Options,NIFTY,2023-07-20,Put,19600.0,230.25,06-Jul-2023 11:06:00,228.9,100,230.8,750,272.1,272.1,230.0,257.0,-10.41,651.3,0.05,13300,19461,50,73650.0,6400.0,9450,7400,2.0,11512.5
8,NFO,Options,NIFTY,2023-07-20,Put,19650.0,258.6,06-Jul-2023 11:04:54,258.3,50,261.9,50,299.45,302.2,258.6,292.7,-11.65,706.8,0.05,2350,19461,50,2200.0,350.0,3400,1950,3.0,12930.0
9,NFO,Options,NIFTY,2023-07-20,Put,19700.0,292.9,06-Jul-2023 11:04:56,291.6,50,294.6,50,340.0,340.0,292.9,325.9,-10.13,759.35,0.05,3650,19461,50,3650.0,250.0,4100,3350,4.0,14645.0
10,NFO,Options,NIFTY,2023-07-20,Put,19750.0,337.15,06-Jul-2023 10:46:52,325.7,50,330.65,50,369.75,377.15,337.15,356.9,-5.53,809.1,0.05,750,19461,50,1650.0,-250.0,1050,2950,5.0,16857.5
