,close,datetime,exchange_code,high,low,open,stock_code,volume
0,23675.0,2024-01-04 09:07:00,NSE,23675.0,23675.0,23675.0,ABBIND,0
1,23537.05,2024-01-04 09:15:00,NSE,23675.0,23500.0,23675.0,ABBIND,239
2,23559.85,2024-01-04 09:16:00,NSE,23587.5,23530.0,23557.25,ABBIND,29
3,23568.1,2024-01-04 09:17:00,NSE,23568.1,23520.0,23520.0,ABBIND,282
4,23594.65,2024-01-04 09:18:00,NSE,23597.1,23541.35,23568.1,ABBIND,132
5,23617.45,2024-01-04 09:19:00,NSE,23617.45,23565.0,23594.65,ABBIND,8
6,23600.0,2024-01-04 09:20:00,NSE,23617.45,23578.55,23617.45,ABBIND,22
7,23585.7,2024-01-04 09:21:00,NSE,23600.0,23583.15,23600.0,ABBIND,12
8,23569.05,2024-01-04 09:22:00,NSE,23585.7,23569.05,23585.7,ABBIND,21
9,23550.8,2024-01-04 09:23:00,NSE,23571.7,23550.1,23571.7,ABBIND,25
10,23569.95,2024-01-04 09:24:00,NSE,23570.6,23550.8,23550.8,ABBIND,7
11,23575.3,2024-01-04 09:25:00,NSE,23576.4,23569.85,23569.85,ABBIND,6
12,23573.15,2024-01-04 09:26:00,NSE,23575.3,23560.0,23575.3,ABBIND,13
13,23560.0,2024-01-04 09:27:00,NSE,23560.0,23560.0,23560.0,ABBIND,2
14,23561.0,2024-01-04 09:28:00,NSE,23575.0,23560.0,23560.0,ABBIND,13
15,23585.0,2024-01-04 09:29:00,NSE,23596.6,23585.0,23589.95,ABBIND,56
16,23565.1,2024-01-04 09:30:00,NSE,23585.0,23565.1,23585.0,ABBIND,2
17,23565.0,2024-01-04 09:31:00,NSE,23565.1,23561.25,23565.1,ABBIND,15
18,23556.9,2024-01-04 09:32:00,NSE,23565.0,23556.9,23565.0,ABBIND,10
19,23539.4,2024-01-04 09:33:00,NSE,23556.9,23520.05,23556.9,ABBIND,188
20,23565.5,2024-01-04 09:34:00,NSE,23565.5,23539.2,23539.35,ABBIND,10
21,23579.95,2024-01-04 09:35:00,NSE,23579.95,23565.5,23565.5,ABBIND,20
22,23563.7,2024-01-04 09:36:00,NSE,23586.3,23563.7,23565.05,ABBIND,26
23,23571.5,2024-01-04 09:37:00,NSE,23572.05,23562.15,23563.7,ABBIND,26
24,23562.05,2024-01-04 09:38:00,NSE,23571.5,23562.05,23571.5,ABBIND,1
25,23578.45,2024-01-04 09:39:00,NSE,23578.45,23562.05,23562.05,ABBIND,11
26,23547.2,2024-01-04 09:40:00,NSE,23578.45,23547.2,23578.45,ABBIND,64
27,23542.15,2024-01-04 09:41:00,NSE,23547.2,23542.15,23547.2,ABBIND,101
28,23560.0,2024-01-04 09:42:00,NSE,23560.0,23542.15,23542.15,ABBIND,11
29,23554.55,2024-01-04 09:43:00,NSE,23560.0,23546.55,23560.0,ABBIND,15
30,23583.5,2024-01-04 09:44:00,NSE,23583.5,23554.35,23554.55,ABBIND,33
31,23571.0,2024-01-04 09:45:00,NSE,23583.5,23571.0,23583.5,ABBIND,5
32,23540.0,2024-01-04 09:46:00,NSE,23571.0,23540.0,23571.0,ABBIND,23
33,23513.1,2024-01-04 09:47:00,NSE,23542.0,23513.1,23540.0,ABBIND,18
34,23569.65,2024-01-04 09:48:00,NSE,23571.85,23513.1,23513.1,ABBIND,90
35,23561.9,2024-01-04 09:49:00,NSE,23569.65,23555.0,23569.65,ABBIND,4
36,23535.1,2024-01-04 09:50:00,NSE,23561.9,23535.1,23561.9,ABBIND,22
37,23555.0,2024-01-04 09:51:00,NSE,23555.0,23535.1,23535.1,ABBIND,2
38,23555.0,2024-01-04 09:52:00,NSE,23555.0,23555.0,23555.0,ABBIND,0
39,23536.05,2024-01-04 09:53:00,NSE,23555.0,23536.05,23555.0,ABBIND,2
40,23517.5,2024-01-04 09:54:00,NSE,23545.0,23517.5,23536.05,ABBIND,19
41,23517.5,2024-01-04 09:55:00,NSE,23517.5,23517.5,23517.5,ABBIND,2
42,23542.75,2024-01-04 09:56:00,NSE,23542.75,23517.5,23517.5,ABBIND,4
43,23542.0,2024-01-04 09:57:00,NSE,23542.75,23530.0,23542.75,ABBIND,5
44,23551.0,2024-01-04 09:58:00,NSE,23551.0,23542.0,23542.0,ABBIND,44
45,23532.0,2024-01-04 09:59:00,NSE,23551.0,23532.0,23551.0,ABBIND,2
46,23532.0,2024-01-04 10:00:00,NSE,23532.0,23532.0,23532.0,ABBIND,4
47,23555.0,2024-01-04 10:01:00,NSE,23555.0,23514.65,23532.0,ABBIND,27
48,23504.35,2024-01-04 10:02:00,NSE,23555.0,23504.35,23555.0,ABBIND,31
49,23495.4,2024-01-04 10:03:00,NSE,23500.0,23480.0,23500.0,ABBIND,92
50,23480.0,2024-01-04 10:04:00,NSE,23495.4,23465.5,23495.4,ABBIND,16
51,23480.0,2024-01-04 10:05:00,NSE,23480.0,23467.3,23467.3,ABBIND,11
52,23455.35,2024-01-04 10:06:00,NSE,23480.0,23455.35,23480.0,ABBIND,81
53,23457.2,2024-01-04 10:07:00,NSE,23457.2,23455.35,23455.35,ABBIND,4
54,23452.05,2024-01-04 10:08:00,NSE,23457.2,23451.15,23457.2,ABBIND,14
55,23452.0,2024-01-04 10:09:00,NSE,23471.0,23452.0,23452.05,ABBIND,16
