,datetime,close,exchange_code,high,low,open,stock_code,volume
0,2021-07-30 09:30:00,31610.0,NSE,31610.0,31597.5,31597.5,PAGIND,34
1,2021-07-30 09:31:00,31585.25,NSE,31612.0,31585.25,31609.95,PAGIND,3
2,2021-07-30 09:32:00,31609.95,NSE,31612.0,31605.0,31605.0,PAGIND,22
3,2021-07-30 09:33:00,31603.4,NSE,31638.7,31600.1,31638.7,PAGIND,52
4,2021-07-30 09:34:00,31612.5,NSE,31641.75,31612.5,31636.5,PAGIND,4
5,2021-07-30 09:35:00,31640.2,NSE,31644.85,31640.2,31644.85,PAGIND,9
6,2021-07-30 09:36:00,31615.0,NSE,31640.1,31615.0,31640.1,PAGIND,2
7,2021-07-30 09:37:00,31639.8,NSE,31640.2,31637.5,31640.2,PAGIND,8
8,2021-07-30 09:38:00,31655.95,NSE,31655.95,31640.2,31640.2,PAGIND,33
9,2021-07-30 09:39:00,31662.5,NSE,31670.0,31638.15,31652.95,PAGIND,52
10,2021-07-30 09:40:00,31699.9,NSE,31699.9,31670.0,31670.0,PAGIND,29
11,2021-07-30 09:41:00,31730.0,NSE,31730.0,31692.65,31692.65,PAGIND,28
12,2021-07-30 09:42:00,31651.85,NSE,31799.05,31651.85,31785.1,PAGIND,111
13,2021-07-30 09:43:00,31684.95,NSE,31684.95,31651.85,31652.0,PAGIND,8
14,2021-07-30 09:44:00,31687.5,NSE,31690.0,31660.55,31690.0,PAGIND,4
15,2021-07-30 09:45:00,31605.5,NSE,31660.0,31605.5,31660.0,PAGIND,56
16,2021-07-30 09:46:00,31602.5,NSE,31610.0,31602.5,31605.5,PAGIND,45
17,2021-07-30 09:47:00,31605.1,NSE,31605.1,31602.0,31602.5,PAGIND,43
18,2021-07-30 09:48:00,31602.5,NSE,31605.1,31602.5,31605.1,PAGIND,4
19,2021-07-30 09:49:00,31640.0,NSE,31640.0,31600.0,31600.0,PAGIND,5
20,2021-07-30 09:50:00,31640.0,NSE,31640.0,31640.0,31640.0,PAGIND,5
21,2021-07-30 09:51:00,31695.0,NSE,31713.05,31684.65,31684.65,PAGIND,51
22,2021-07-30 09:52:00,31655.0,NSE,31714.55,31655.0,31714.55,PAGIND,8
