close,exchange_code,high,low,open,stock_code,volume
1388.75,NSE,1402.0,1351.95,1400.0,BATIND,26179
1389.0,NSE,1398.65,1383.85,1390.4,BATIND,8063
1383.95,NSE,1389.9,1375.3,1388.65,BATIND,4379
1378.0,NSE,1383.95,1376.8,1383.95,BATIND,2624
1368.9,NSE,1378.0,1365.3,1376.3,BATIND,4249
1368.05,NSE,1374.75,1367.75,1369.8,BATIND,10058
1374.75,NSE,1376.0,1364.6,1367.5,BATIND,2539
1375.0,NSE,1375.0,1369.35,1373.95,BATIND,3428
1377.5,NSE,1379.3,1374.3,1374.3,BATIND,2475
1378.6,NSE,1383.25,1376.55,1377.55,BATIND,3091
1371.75,NSE,1379.4,1369.65,1379.4,BATIND,1835
1377.1,NSE,1381.5,1372.0,1373.55,BATIND,2383
1380.55,NSE,1380.85,1375.0,1375.5,BATIND,2917
1379.05,NSE,1382.55,1376.95,1380.65,BATIND,10158
1378.75,NSE,1380.6,1376.1,1378.05,BATIND,4559
1377.35,NSE,1381.3,1376.35,1380.25,BATIND,3662
1384.5,NSE,1384.5,1376.45,1378.9,BATIND,2532
1389.2,NSE,1389.4,1384.5,1384.5,BATIND,2135
1388.1,NSE,1389.5,1385.9,1387.45,BATIND,1490
1386.25,NSE,1389.4,1385.05,1389.0,BATIND,3005
1389.0,NSE,1389.0,1384.4,1386.2,BATIND,2783
1391.6,NSE,1394.0,1387.9,1387.9,BATIND,3245
1395.2,NSE,1395.3,1391.0,1391.0,BATIND,2393
1394.95,NSE,1395.0,1392.1,1394.9,BATIND,990
1390.25,NSE,1395.0,1389.8,1395.0,BATIND,3414
1390.85,NSE,1393.45,1388.85,1388.85,BATIND,2749
1391.5,NSE,1392.0,1390.0,1390.9,BATIND,944
1396.0,NSE,1398.5,1391.55,1391.55,BATIND,5198
1395.2,NSE,1398.15,1394.7,1396.25,BATIND,1418
1398.0,NSE,1398.1,1392.4,1395.0,BATIND,2933
1397.75,NSE,1399.85,1397.3,1398.35,BATIND,1274
1396.4,NSE,1398.55,1395.0,1398.0,BATIND,3141
1393.35,NSE,1396.45,1391.95,1395.95,BATIND,1717
1389.1,NSE,1392.6,1388.5,1392.6,BATIND,1241
1384.2,NSE,1388.4,1381.55,1388.4,BATIND,1491
1387.7,NSE,1387.7,1382.65,1385.0,BATIND,938
1387.65,NSE,1389.1,1384.4,1387.25,BATIND,481
1391.0,NSE,1391.0,1388.0,1388.45,BATIND,668
1388.5,NSE,1391.0,1387.6,1389.45,BATIND,1069
1390.95,NSE,1392.35,1390.0,1390.25,BATIND,1495
1390.7,NSE,1393.55,1390.7,1391.1,BATIND,1237
1392.5,NSE,1393.8,1390.7,1391.8,BATIND,205
1390.45,NSE,1393.1,1389.0,1392.5,BATIND,334
1390.9,NSE,1390.9,1388.6,1388.6,BATIND,1429
1390.8,NSE,1391.2,1389.55,1390.8,BATIND,227
1390.2,NSE,1391.9,1389.0,1391.2,BATIND,318
1392.4,NSE,1392.9,1390.9,1391.3,BATIND,740
1392.9,NSE,1393.05,1391.9,1392.35,BATIND,276
1393.05,NSE,1393.5,1391.0,1392.8,BATIND,1230
1391.05,NSE,1393.5,1390.6,1392.9,BATIND,2194
1392.95,NSE,1393.0,1391.15,1391.85,BATIND,1632
1392.0,NSE,1392.95,1390.25,1392.9,BATIND,2166
1391.85,NSE,1393.0,1391.75,1392.8,BATIND,2551
1394.95,NSE,1395.5,1390.95,1392.0,BATIND,1157
1393.9,NSE,1395.95,1393.9,1395.4,BATIND,486
1399.5,NSE,1399.5,1394.45,1394.45,BATIND,2969
1400.5,NSE,1400.95,1399.0,1400.0,BATIND,2173
1393.0,NSE,1401.05,1392.0,1401.0,BATIND,2360
1391.7,NSE,1394.5,1388.7,1392.5,BATIND,2464
1381.15,NSE,1391.5,1379.35,1391.45,BATIND,11138
1383.2,NSE,1383.8,1379.75,1381.05,BATIND,3846
1384.4,NSE,1384.95,1382.55,1383.45,BATIND,344
1383.0,NSE,1383.95,1380.0,1383.8,BATIND,1278
1384.0,NSE,1386.85,1381.5,1383.15,BATIND,2133
1384.1,NSE,1385.0,1382.15,1383.35,BATIND,459
1382.0,NSE,1384.25,1381.0,1383.75,BATIND,2122
1381.8,NSE,1383.4,1381.3,1382.0,BATIND,446
1381.8,NSE,1382.9,1381.0,1381.4,BATIND,443
1376.95,NSE,1381.15,1375.05,1381.15,BATIND,2121
1377.65,NSE,1379.5,1375.6,1377.0,BATIND,1092
1379.4,NSE,1379.4,1375.85,1377.95,BATIND,422
1382.95,NSE,1383.25,1379.85,1379.95,BATIND,1724
1380.5,NSE,1382.7,1380.05,1381.6,BATIND,702
1380.0,NSE,1381.9,1378.65,1381.05,BATIND,1650
1378.65,NSE,1380.45,1377.7,1379.65,BATIND,618
1380.8,NSE,1383.0,1378.75,1379.45,BATIND,673
1384.55,NSE,1385.45,1380.0,1380.8,BATIND,419
1383.0,NSE,1384.6,1382.2,1384.6,BATIND,258
1385.6,NSE,1385.9,1382.35,1383.0,BATIND,501
1388.85,NSE,1389.3,1384.2,1385.55,BATIND,1167
1388.45,NSE,1392.95,1388.0,1388.5,BATIND,1146
1388.75,NSE,1389.05,1387.0,1388.4,BATIND,509
1392.0,NSE,1392.4,1387.35,1389.6,BATIND,834
1393.05,NSE,1395.0,1391.7,1391.7,BATIND,902
1394.0,NSE,1394.8,1391.2,1392.6,BATIND,2248
1395.6,NSE,1398.8,1393.7,1393.95,BATIND,1458
1397.8,NSE,1398.85,1395.95,1396.0,BATIND,1639
1393.85,NSE,1398.0,1393.0,1397.15,BATIND,665
1393.4,NSE,1394.5,1391.2,1394.1,BATIND,523
1390.45,NSE,1393.4,1390.45,1393.35,BATIND,538
1386.15,NSE,1390.4,1384.45,1390.4,BATIND,2466
1389.9,NSE,1390.8,1386.2,1386.2,BATIND,1240
1388.25,NSE,1391.9,1388.1,1391.5,BATIND,366
1388.4,NSE,1390.0,1387.25,1389.05,BATIND,411
1388.6,NSE,1389.0,1387.55,1388.5,BATIND,285
1389.05,NSE,1389.4,1387.8,1388.0,BATIND,206
1390.4,NSE,1391.4,1388.0,1388.0,BATIND,417
1392.8,NSE,1392.8,1388.7,1388.7,BATIND,290
1391.45,NSE,1393.15,1390.5,1392.1,BATIND,824
1389.4,NSE,1391.25,1389.4,1391.0,BATIND,328
1388.1,NSE,1389.1,1386.4,1388.9,BATIND,1258
1385.45,NSE,1388.2,1385.45,1387.05,BATIND,271
1385.8,NSE,1387.5,1385.8,1386.1,BATIND,1660
1387.1,NSE,1387.1,1385.2,1386.5,BATIND,182
1390.2,NSE,1390.9,1387.05,1387.05,BATIND,196
1391.4,NSE,1393.35,1389.0,1390.15,BATIND,663
1391.0,NSE,1391.4,1388.05,1391.4,BATIND,228
1389.45,NSE,1391.0,1386.3,1391.0,BATIND,625
1386.25,NSE,1389.5,1385.35,1389.5,BATIND,366
1386.35,NSE,1389.5,1385.3,1387.0,BATIND,833
1386.6,NSE,1387.65,1385.6,1387.45,BATIND,867
1386.7,NSE,1387.45,1386.0,1386.3,BATIND,195
1385.7,NSE,1387.4,1385.0,1386.6,BATIND,702
1383.9,NSE,1385.9,1383.35,1385.9,BATIND,755
1383.05,NSE,1384.8,1383.0,1384.0,BATIND,1165
1383.0,NSE,1383.55,1382.35,1383.05,BATIND,242
1380.3,NSE,1382.8,1378.8,1382.2,BATIND,1822
1382.9,NSE,1382.9,1379.6,1380.25,BATIND,526
1381.2,NSE,1383.0,1381.0,1382.3,BATIND,285
1382.7,NSE,1383.0,1380.65,1381.45,BATIND,283
1385.2,NSE,1385.9,1382.9,1383.0,BATIND,568
1382.0,NSE,1386.2,1381.5,1384.9,BATIND,346
1379.95,NSE,1382.0,1379.25,1382.0,BATIND,663
1381.0,NSE,1381.45,1379.3,1380.75,BATIND,606
