,close,datetime,exchange_code,high,low,open,stock_code,volume
0,213.5,2024-02-13 09:07:00,NSE,213.5,213.5,213.5,BHAINF,0
1,212.2,2024-02-13 09:15:00,NSE,213.3,210.8,213.3,BHAINF,427355
2,212.2,2024-02-13 09:16:00,NSE,212.4,211.6,212.05,BHAINF,125249
3,212.2,2024-02-13 09:17:00,NSE,212.45,212.05,212.2,BHAINF,283815
4,212.0,2024-02-13 09:18:00,NSE,212.0,211.15,211.85,BHAINF,246227
5,212.95,2024-02-13 09:19:00,NSE,213.35,212.05,212.7,BHAINF,188900
6,213.75,2024-02-13 09:20:00,NSE,213.75,212.85,212.85,BHAINF,314390
7,213.4,2024-02-13 09:21:00,NSE,214.4,213.4,214.4,BHAINF,124192
8,213.75,2024-02-13 09:22:00,NSE,213.75,213.15,213.35,BHAINF,165599
9,212.0,2024-02-13 09:23:00,NSE,213.4,211.65,213.35,BHAINF,236015
10,212.0,2024-02-13 09:24:00,NSE,213.2,211.95,211.95,BHAINF,197388
11,209.6,2024-02-13 09:25:00,NSE,212.4,209.6,211.45,BHAINF,431872
12,208.9,2024-02-13 09:26:00,NSE,210.0,208.65,209.15,BHAINF,146159
13,208.75,2024-02-13 09:27:00,NSE,209.95,208.7,209.0,BHAINF,168307
14,208.3,2024-02-13 09:28:00,NSE,209.2,208.25,208.75,BHAINF,148797
15,207.25,2024-02-13 09:29:00,NSE,208.35,207.15,208.35,BHAINF,151078
16,207.4,2024-02-13 09:30:00,NSE,208.3,207.2,207.2,BHAINF,297379
17,208.55,2024-02-13 09:31:00,NSE,208.9,207.45,207.5,BHAINF,170613
18,207.35,2024-02-13 09:32:00,NSE,208.55,207.35,208.55,BHAINF,153606
19,207.8,2024-02-13 09:33:00,NSE,208.25,207.1,207.1,BHAINF,167260
20,208.95,2024-02-13 09:34:00,NSE,209.3,207.85,207.85,BHAINF,217439
21,209.05,2024-02-13 09:35:00,NSE,209.15,208.05,209.15,BHAINF,198577
22,209.5,2024-02-13 09:36:00,NSE,209.7,208.9,209.0,BHAINF,240085
23,209.75,2024-02-13 09:37:00,NSE,210.05,209.3,209.4,BHAINF,112654
24,209.9,2024-02-13 09:38:00,NSE,209.95,209.6,209.95,BHAINF,76588
25,210.3,2024-02-13 09:39:00,NSE,210.6,210.0,210.0,BHAINF,160937
