close,datetime,exchange_code,high,low,open,stock_code,volume
1549.9,2024-06-21 09:07:00,NSE,1549.9,1549.9,1549.9,CIPLA,0
1547.45,2024-06-21 09:15:00,NSE,1551.35,1547.25,1549.75,CIPLA,22975
1546.1,2024-06-21 09:16:00,NSE,1547.0,1541.3,1545.0,CIPLA,23084
1543.4,2024-06-21 09:17:00,NSE,1546.15,1542.2,1546.0,CIPLA,3694
1541.25,2024-06-21 09:18:00,NSE,1543.3,1540.65,1542.0,CIPLA,7584
1542.5,2024-06-21 09:19:00,NSE,1544.05,1542.4,1542.4,CIPLA,1532
1541.7,2024-06-21 09:20:00,NSE,1543.8,1540.75,1543.3,CIPLA,2157
1543.0,2024-06-21 09:21:00,NSE,1543.3,1541.75,1541.75,CIPLA,3664
1544.95,2024-06-21 09:22:00,NSE,1544.95,1543.2,1543.2,CIPLA,3263
1544.9,2024-06-21 09:23:00,NSE,1544.95,1544.3,1544.9,CIPLA,523
1545.7,2024-06-21 09:24:00,NSE,1546.9,1544.5,1544.9,CIPLA,4965
1548.7,2024-06-21 09:25:00,NSE,1548.7,1545.55,1545.55,CIPLA,3227
1548.25,2024-06-21 09:26:00,NSE,1549.0,1548.0,1549.0,CIPLA,3590
1547.8,2024-06-21 09:27:00,NSE,1548.95,1547.05,1548.95,CIPLA,4533
1547.4,2024-06-21 09:28:00,NSE,1547.4,1546.75,1546.75,CIPLA,1774
1546.65,2024-06-21 09:29:00,NSE,1548.0,1546.55,1547.4,CIPLA,919
1548.3,2024-06-21 09:30:00,NSE,1548.3,1546.85,1546.95,CIPLA,1239
1551.55,2024-06-21 09:31:00,NSE,1551.55,1548.0,1548.5,CIPLA,6144
1550.85,2024-06-21 09:32:00,NSE,1551.45,1550.6,1550.6,CIPLA,3626
1549.95,2024-06-21 09:33:00,NSE,1551.45,1549.7,1550.65,CIPLA,5900
1549.2,2024-06-21 09:34:00,NSE,1550.4,1549.1,1549.7,CIPLA,2422
1549.35,2024-06-21 09:35:00,NSE,1550.2,1548.25,1550.2,CIPLA,2559
1550.2,2024-06-21 09:36:00,NSE,1550.2,1548.7,1549.4,CIPLA,4178
1551.1,2024-06-21 09:37:00,NSE,1551.3,1550.2,1551.0,CIPLA,5597
1549.45,2024-06-21 09:38:00,NSE,1551.1,1548.85,1551.1,CIPLA,2064
1548.0,2024-06-21 09:39:00,NSE,1549.5,1548.0,1549.45,CIPLA,5100
1547.45,2024-06-21 09:40:00,NSE,1548.7,1547.45,1548.7,CIPLA,2437
1547.95,2024-06-21 09:41:00,NSE,1548.0,1547.3,1547.5,CIPLA,3465
1549.1,2024-06-21 09:42:00,NSE,1549.7,1547.95,1547.95,CIPLA,978
1550.0,2024-06-21 09:43:00,NSE,1550.0,1548.35,1549.1,CIPLA,2925
1550.45,2024-06-21 09:44:00,NSE,1550.75,1549.55,1549.55,CIPLA,1214
1549.05,2024-06-21 09:45:00,NSE,1550.45,1548.05,1550.45,CIPLA,5283
1551.75,2024-06-21 09:46:00,NSE,1551.8,1548.25,1548.25,CIPLA,3296
1552.9,2024-06-21 09:47:00,NSE,1553.6,1551.75,1551.75,CIPLA,4025
1551.3,2024-06-21 09:48:00,NSE,1553.2,1551.0,1552.9,CIPLA,1599
1552.0,2024-06-21 09:49:00,NSE,1552.6,1551.3,1551.3,CIPLA,1831
1552.6,2024-06-21 09:50:00,NSE,1552.85,1551.7,1552.5,CIPLA,4185
1555.0,2024-06-21 09:51:00,NSE,1555.0,1552.2,1553.15,CIPLA,3590
1552.8,2024-06-21 09:52:00,NSE,1554.8,1552.8,1553.85,CIPLA,4065
1552.1,2024-06-21 09:53:00,NSE,1553.1,1552.05,1552.8,CIPLA,1517
