,exchange_code,product_type,stock_code,expiry_date,right,strike_price,ltp,ltt,best_bid_price,best_bid_quantity,best_offer_price,best_offer_quantity,open,high,low,previous_close,ltp_percent_change,upper_circuit,lower_circuit,total_quantity_traded,spot_price,ltq,open_interest,chnge_oi,total_buy_qty,total_sell_qty,rel_50,price_per_lot
0,NFO,Options,NIFTY,2023-07-20,Call,19600.0,231.2,20-Jul-2023 11:08:10,231.15,150,231.6,200,251.25,251.25,182.55,234.6,-1.45,862.9,0.05,7054350,19834.65,50,1362400.0,-33400.0,1698950,97650,5.0,11560.0
1,NFO,Options,NIFTY,2023-07-20,Call,19650.0,182.55,20-Jul-2023 11:08:09,182.75,150,183.1,500,193.0,201.95,136.8,187.2,-2.48,778.5,0.05,8007200,19834.65,50,948500.0,163150.0,3723600,94350,4.0,9127.5
2,NFO,Options,NIFTY,2023-07-20,Call,19700.0,136.75,20-Jul-2023 11:08:10,136.5,1000,136.8,1650,150.0,154.85,96.15,141.6,-3.43,682.0,0.05,45201600,19834.65,50,2903600.0,538550.0,8238400,286900,3.0,6837.5
3,NFO,Options,NIFTY,2023-07-20,Call,19750.0,93.85,20-Jul-2023 11:08:10,93.8,150,93.95,300,118.8,118.8,61.55,99.85,-6.01,575.85,0.05,83463850,19834.65,100,4130300.0,2120000.0,16907400,454000,2.0,4692.5
4,NFO,Options,NIFTY,2023-07-20,Call,19800.0,57.1,20-Jul-2023 11:08:10,57.1,50,57.25,1500,78.9,78.9,34.15,65.15,-12.36,466.6,0.05,279883200,19834.65,100,14612700.0,6143300.0,22996700,1784550,1.0,2855.0
5,NFO,Options,NIFTY,2023-07-20,Call,19850.0,30.45,20-Jul-2023 11:08:10,30.45,300,30.5,4150,43.75,54.0,17.5,39.15,-22.22,361.3,0.05,232483950,19834.65,150,14731750.0,6750800.0,26525000,2118900,0.0,1522.5
6,NFO,Options,NIFTY,2023-07-20,Call,19900.0,14.05,20-Jul-2023 11:08:10,14.05,4150,14.1,2900,18.0,24.35,8.45,21.4,-34.35,266.05,0.05,215814250,19834.65,950,17663900.0,7252000.0,33639000,2606900,1.0,702.5
7,NFO,Options,NIFTY,2023-07-20,Call,19950.0,5.95,20-Jul-2023 11:08:10,5.9,29650,5.95,600,9.9,12.6,4.05,10.35,-42.51,185.4,0.05,146265750,19834.65,50,12502150.0,4498950.0,28985350,1618850,2.0,297.5
8,NFO,Options,NIFTY,2023-07-20,Call,20000.0,2.7,20-Jul-2023 11:08:11,2.7,99650,2.75,49700,4.65,5.5,2.25,5.05,-46.53,122.65,0.05,110263200,19834.65,100,19014550.0,6054550.0,34649950,1939400,3.0,135.0
9,NFO,Options,NIFTY,2023-07-20,Call,20050.0,1.5,20-Jul-2023 11:08:10,1.45,149900,1.5,169950,3.3,3.9,1.3,2.75,-45.45,76.65,0.05,48209300,19834.65,200,5284650.0,1696650.0,13940600,793550,4.0,75.0
10,NFO,Options,NIFTY,2023-07-20,Call,20100.0,1.15,20-Jul-2023 11:08:08,1.15,310700,1.2,222150,1.5,1.9,1.05,1.8,-36.11,45.2,0.05,49069500,19834.65,100,10466000.0,2734350.0,17378950,675000,5.0,57.5
