,exchange_code,product_type,stock_code,expiry_date,right,strike_price,ltp,ltt,best_bid_price,best_bid_quantity,best_offer_price,best_offer_quantity,open,high,low,previous_close,ltp_percent_change,upper_circuit,lower_circuit,total_quantity_traded,spot_price,ltq,open_interest,chnge_oi,total_buy_qty,total_sell_qty,rel_50,price_per_lot
0,NFO,Options,NIFTY,2023-07-06,Call,19250.0,203.6,06-Jul-2023 11:13:21,203.25,400,203.75,250,166.5,214.7,117.1,150.05,35.69,705.2,0.05,6552050,19454.2,50,750050.0,-198050.0,4172400,81500,5.0,10180.0
1,NFO,Options,NIFTY,2023-07-06,Call,19300.0,155.85,06-Jul-2023 11:13:23,155.55,100,155.85,600,98.9,166.45,72.2,109.15,42.79,603.95,0.05,37714500,19454.2,100,2750800.0,-193350.0,9422250,234600,4.0,7792.5
2,NFO,Options,NIFTY,2023-07-06,Call,19350.0,110.35,06-Jul-2023 11:13:22,110.1,150,110.35,300,62.2,120.8,50.1,72.45,52.31,495.45,0.05,60890700,19454.2,50,2599500.0,231000.0,13367400,346650,3.0,5517.5
3,NFO,Options,NIFTY,2023-07-06,Call,19400.0,70.0,06-Jul-2023 11:13:22,69.95,1150,70.15,1050,45.3,80.8,26.3,45.85,52.67,390.3,0.05,234601400,19454.2,100,13072400.0,1643100.0,26577250,1424000,2.0,3500.0
4,NFO,Options,NIFTY,2023-07-06,Call,19450.0,39.0,06-Jul-2023 11:13:23,38.9,600,38.95,150,24.0,48.15,13.35,26.6,46.62,292.35,0.05,218393400,19454.2,150,11904550.0,4782950.0,31500000,1986400,1.0,1950.0
5,NFO,Options,NIFTY,2023-07-06,Call,19500.0,18.7,06-Jul-2023 11:13:23,18.7,5150,18.75,50,10.5,25.0,6.75,13.45,39.03,206.7,0.05,272747800,19454.2,150,22512200.0,9327050.0,38614150,3505350,0.0,935.0
6,NFO,Options,NIFTY,2023-07-06,Call,19550.0,7.95,06-Jul-2023 11:13:23,7.9,8500,7.95,2000,5.5,12.0,2.8,6.1,30.33,138.05,0.05,178258500,19454.2,100,14630550.0,4385350.0,26285550,1988950,1.0,397.5
7,NFO,Options,NIFTY,2023-07-06,Call,19600.0,3.4,06-Jul-2023 11:13:23,3.4,41650,3.45,18450,2.95,4.8,1.65,3.2,6.25,87.6,0.05,156632250,19454.2,150,17207950.0,8712650.0,22160150,1793850,2.0,170.0
8,NFO,Options,NIFTY,2023-07-06,Call,19650.0,1.7,06-Jul-2023 11:13:23,1.65,126250,1.7,125500,2.15,2.2,0.85,1.95,-12.82,52.3,0.05,58668000,19454.2,50,6424500.0,2601500.0,13530050,773250,3.0,85.0
9,NFO,Options,NIFTY,2023-07-06,Call,19700.0,1.2,06-Jul-2023 11:13:24,1.15,167100,1.2,306750,1.25,1.45,0.9,1.35,-11.11,29.35,0.05,50601700,19454.2,50,9451050.0,2967400.0,18498500,794050,4.0,60.0
10,NFO,Options,NIFTY,2023-07-06,Call,19750.0,0.9,06-Jul-2023 11:13:20,0.9,666550,0.95,240150,0.8,1.15,0.8,1.1,-18.18,15.65,0.05,25184350,19454.2,150,3171450.0,1252750.0,7840250,458300,5.0,45.0
