,exchange_code,product_type,stock_code,expiry_date,right,strike_price,ltp,ltt,best_bid_price,best_bid_quantity,best_offer_price,best_offer_quantity,open,high,low,previous_close,ltp_percent_change,upper_circuit,lower_circuit,total_quantity_traded,spot_price,ltq,open_interest,chnge_oi,total_buy_qty,total_sell_qty,rel_50,price_per_lot
0,NFO,Options,NIFTY,2023-08-17,Call,19350.0,293.25,08-Aug-2023 14:29:47,287.4,100,288.3,100,308.4,316.55,256.4,310.8,-5.65,784.35,0.05,28150,19590.3,250,17500.0,-1450.0,22900,13950,5.0,14662.5
1,NFO,Options,NIFTY,2023-08-17,Call,19400.0,248.0,08-Aug-2023 14:37:35,247.5,350,248.0,150,273.8,277.0,218.8,270.7,-8.39,721.8,0.05,511600,19590.3,50,143250.0,54000.0,32050,37450,4.0,12400.0
2,NFO,Options,NIFTY,2023-08-17,Call,19450.0,213.05,08-Aug-2023 14:37:02,210.2,600,210.95,500,231.05,238.4,184.3,233.75,-8.86,661.5,0.05,192100,19590.3,50,157300.0,36650.0,23300,27550,3.0,10652.5
3,NFO,Options,NIFTY,2023-08-17,Call,19500.0,175.45,08-Aug-2023 14:37:38,175.55,200,176.05,800,200.7,203.0,152.15,196.6,-10.76,600.25,0.05,2254150,19590.3,50,372300.0,113600.0,58150,90950,2.0,8772.5
4,NFO,Options,NIFTY,2023-08-17,Call,19550.0,143.75,08-Aug-2023 14:37:39,143.5,250,143.85,650,165.0,168.6,123.85,163.6,-12.13,542.55,0.05,1496900,19590.3,100,231700.0,95650.0,53000,62650,1.0,7187.5
5,NFO,Options,NIFTY,2023-08-17,Call,19600.0,115.4,08-Aug-2023 14:37:38,115.2,650,115.45,250,135.15,148.5,99.2,133.75,-13.72,487.7,0.05,5593600,19590.3,500,906400.0,380950.0,94400,163250,0.0,5770.0
6,NFO,Options,NIFTY,2023-08-17,Call,19650.0,90.45,08-Aug-2023 14:37:40,90.0,1050,90.3,850,109.0,116.35,77.5,106.9,-15.39,435.7,0.05,1702200,19590.3,50,258050.0,118600.0,94100,99150,1.0,4522.5
7,NFO,Options,NIFTY,2023-08-17,Call,19700.0,68.95,08-Aug-2023 14:37:40,68.95,1050,69.15,1850,87.15,87.6,59.25,83.75,-17.67,387.45,0.05,3292900,19590.3,50,810200.0,263100.0,138700,133400,2.0,3447.5
8,NFO,Options,NIFTY,2023-08-17,Call,19750.0,51.2,08-Aug-2023 14:37:30,51.3,1650,51.5,50,70.0,70.0,44.25,64.35,-20.44,343.3,0.05,1449850,19590.3,50,373650.0,117750.0,105750,69750,3.0,2560.0
9,NFO,Options,NIFTY,2023-08-17,Call,19800.0,37.75,08-Aug-2023 14:37:40,37.6,1950,37.75,1000,48.7,50.35,32.8,48.45,-22.08,303.15,0.05,2833100,19590.3,50,987850.0,288800.0,100300,140500,4.0,1887.5
10,NFO,Options,NIFTY,2023-08-17,Call,19850.0,27.4,08-Aug-2023 14:37:39,27.4,1000,27.5,2350,35.85,37.75,24.3,36.05,-23.99,267.25,0.05,1328950,19590.3,100,439000.0,108650.0,63400,54150,5.0,1370.0
