,exchange_code,product_type,stock_code,expiry_date,right,strike_price,ltp,ltt,best_bid_price,best_bid_quantity,best_offer_price,best_offer_quantity,open,high,low,previous_close,ltp_percent_change,upper_circuit,lower_circuit,total_quantity_traded,spot_price,ltq,open_interest,chnge_oi,total_buy_qty,total_sell_qty,rel_50,price_per_lot
0,NFO,Options,NIFTY,2023-07-20,Call,19200.0,286.6,13-Jul-2023 15:29:57,286.6,600,288.0,50,315.0,404.65,249.3,267.75,7.26,859.5,0.05,1283300,19413.75,350,371500.0,206650.0,23450,17900,5.0,14330.0
1,NFO,Options,NIFTY,2023-07-20,Call,19250.0,241.3,13-Jul-2023 15:29:58,243.0,1000,244.8,50,280.0,357.0,208.8,228.85,6.04,793.0,0.05,304350,19413.75,50,128150.0,71400.0,17800,5250,4.0,12065.0
2,NFO,Options,NIFTY,2023-07-20,Call,19300.0,204.0,13-Jul-2023 15:29:59,202.0,1650,204.0,2100,200.0,313.35,170.45,186.9,7.48,726.7,0.05,3748500,19413.75,50,708950.0,445900.0,59300,32650,3.0,10200.0
3,NFO,Options,NIFTY,2023-07-20,Call,19350.0,165.95,13-Jul-2023 15:29:59,163.85,50,167.05,50,200.0,269.45,136.55,151.45,7.27,661.65,0.05,1957450,19413.75,50,312500.0,108100.0,91400,17450,2.0,8297.5
4,NFO,Options,NIFTY,2023-07-20,Call,19400.0,130.05,13-Jul-2023 15:29:59,130.05,50,132.0,100,154.9,229.0,106.2,119.55,4.79,599.95,0.05,18338850,19413.75,100,2641150.0,1408050.0,148000,151450,1.0,6502.5
5,NFO,Options,NIFTY,2023-07-20,Call,19450.0,102.0,13-Jul-2023 15:29:59,100.7,100,102.0,9950,135.0,190.8,81.15,92.65,5.05,541.05,0.05,12018650,19413.75,50,1911250.0,1080450.0,124900,154900,0.0,5100.0
6,NFO,Options,NIFTY,2023-07-20,Call,19500.0,76.25,13-Jul-2023 15:29:59,76.0,50,76.85,100,100.0,155.75,59.75,68.3,1.73,486.5,0.05,48476450,19413.75,100,9515650.0,7527600.0,493900,563350,1.0,3812.5
7,NFO,Options,NIFTY,2023-07-20,Call,19550.0,56.5,13-Jul-2023 15:29:59,56.0,50,56.5,900,63.0,123.9,43.45,50.15,3.76,433.45,0.05,19574050,19413.75,50,2563200.0,1534400.0,262000,217600,2.0,2825.0
8,NFO,Options,NIFTY,2023-07-20,Call,19600.0,40.0,13-Jul-2023 15:29:59,40.0,900,40.45,50,60.0,96.25,30.8,35.7,0.88,386.3,0.05,38190600,19413.75,100,5326450.0,3344700.0,554450,428000,3.0,2000.0
9,NFO,Options,NIFTY,2023-07-20,Call,19650.0,28.5,13-Jul-2023 15:29:59,28.0,200,28.45,50,42.45,72.5,21.75,25.1,1.06,343.1,0.05,11945550,19413.75,50,1531850.0,840350.0,680100,95100,4.0,1425.0
10,NFO,Options,NIFTY,2023-07-20,Call,19700.0,19.4,13-Jul-2023 15:29:59,19.2,200,19.35,350,29.0,53.2,15.1,16.75,-2.27,303.85,0.05,22673600,19413.75,50,4014950.0,2886600.0,590450,216000,5.0,970.0
