,exchange_code,product_type,stock_code,expiry_date,right,strike_price,ltp,ltt,best_bid_price,best_bid_quantity,best_offer_price,best_offer_quantity,open,high,low,previous_close,ltp_percent_change,upper_circuit,lower_circuit,total_quantity_traded,spot_price,ltq,open_interest,chnge_oi,total_buy_qty,total_sell_qty,rel_50,price_per_lot
0,NFO,Options,NIFTY,2023-11-02,Call,18900.0,232.55,02-Nov-2023 15:29:57,232.5,50,232.9,450,180.0,264.5,166.85,114.0,103.99,794.45,0.05,13086200,19133.25,150,1380600.0,-549300.0,2238700,17200,5.0,11627.5
1,NFO,Options,NIFTY,2023-11-02,Call,18950.0,182.65,02-Nov-2023 15:29:57,182.8,450,183.55,350,113.3,214.7,113.3,79.85,128.74,719.8,0.05,23226400,19133.25,50,614100.0,-852150.0,610900,6500,4.0,9132.5
2,NFO,Options,NIFTY,2023-11-02,Call,19000.0,133.2,02-Nov-2023 15:29:58,133.0,1700,133.2,250,102.5,165.95,71.3,51.75,157.39,632.4,0.05,153720950,19133.25,50,2641800.0,-4684000.0,2732550,69100,3.0,6660.0
3,NFO,Options,NIFTY,2023-11-02,Call,19050.0,83.25,02-Nov-2023 15:29:59,83.25,500,83.35,800,60.0,118.0,31.55,31.05,168.12,533.9,0.05,367505850,19133.25,250,1743500.0,-4471600.0,1484450,36850,2.0,4162.5
4,NFO,Options,NIFTY,2023-11-02,Call,19100.0,33.45,02-Nov-2023 15:29:59,33.4,16250,33.45,550,45.05,76.55,7.65,16.75,99.7,428.3,0.05,2024028150,19133.25,50,14578700.0,540250.0,3924050,507800,1.0,1672.5
5,NFO,Options,NIFTY,2023-11-02,Call,19150.0,0.05,02-Nov-2023 15:29:59,0.0,0,0.05,3186150,41.05,42.9,0.05,8.55,-99.42,324.1,0.05,2147483647,19133.25,50,32112650.0,23419500.0,0,9126950,0.0,2.5
6,NFO,Options,NIFTY,2023-11-02,Call,19200.0,0.05,02-Nov-2023 15:29:59,0.0,0,0.05,2332000,14.0,20.0,0.05,4.75,-98.95,229.75,0.05,1122709900,19133.25,50,18769700.0,6135050.0,0,5564850,1.0,2.5
7,NFO,Options,NIFTY,2023-11-02,Call,19250.0,0.05,02-Nov-2023 15:29:56,0.0,0,0.05,584600,4.5,8.25,0.05,2.8,-98.21,151.95,0.05,525133400,19133.25,50,8917050.0,2299850.0,0,1495150,2.0,2.5
8,NFO,Options,NIFTY,2023-11-02,Call,19300.0,0.05,02-Nov-2023 15:29:55,0.0,0,0.05,1386600,3.55,3.85,0.05,2.0,-97.5,107.2,0.05,351676700,19133.25,900,14002700.0,2899800.0,0,2263950,3.0,2.5
9,NFO,Options,NIFTY,2023-11-02,Call,19350.0,0.05,02-Nov-2023 15:29:54,0.0,0,0.05,638350,1.35,2.7,0.05,1.5,-96.67,77.25,0.05,165117600,19133.25,600,7682850.0,2508250.0,0,891100,4.0,2.5
10,NFO,Options,NIFTY,2023-11-02,Call,19400.0,0.05,02-Nov-2023 15:29:59,0.0,0,0.05,494300,1.35,1.5,0.05,1.4,-96.43,61.25,0.05,156231750,19133.25,450,8726350.0,-1507600.0,0,1018300,5.0,2.5
