,exchange_code,product_type,stock_code,expiry_date,right,strike_price,ltp,ltt,best_bid_price,best_bid_quantity,best_offer_price,best_offer_quantity,open,high,low,previous_close,ltp_percent_change,upper_circuit,lower_circuit,total_quantity_traded,spot_price,ltq,open_interest,chnge_oi,total_buy_qty,total_sell_qty,rel_50,price_per_lot
0,NFO,Options,NIFTY,2023-10-05,Call,19400.0,276.2,29-Sep-2023 15:29:57,277.5,100,279.9,200,253.25,350.0,220.55,272.75,15.25,743.4,0.05,5403450,19638.3,100,255600.0,-125300.0,41700,17200,5.0,13810.0
1,NFO,Options,NIFTY,2023-10-05,Call,19450.0,234.4,29-Sep-2023 15:29:56,232.55,50,235.65,250,228.85,303.6,183.05,228.55,16.59,674.75,0.05,4590400,19638.3,100,177200.0,53350.0,27150,15850,4.0,11720.0
2,NFO,Options,NIFTY,2023-10-05,Call,19500.0,191.5,29-Sep-2023 15:29:59,191.25,50,193.0,1100,180.0,259.0,148.8,187.45,14.23,609.7,0.05,33829850,19638.3,50,1024600.0,-462850.0,92200,68350,3.0,9575.0
3,NFO,Options,NIFTY,2023-10-05,Call,19550.0,154.35,29-Sep-2023 15:29:58,152.6,250,154.2,450,146.05,216.2,118.3,149.85,12.25,546.75,0.05,34549150,19638.3,50,735150.0,-256050.0,59150,43900,2.0,7717.5
4,NFO,Options,NIFTY,2023-10-05,Call,19600.0,119.0,29-Sep-2023 15:29:59,117.8,100,119.0,100,119.0,175.0,90.4,115.5,9.53,484.35,0.05,144859700,19638.3,50,3994500.0,-233150.0,296950,225050,1.0,5950.0
5,NFO,Options,NIFTY,2023-10-05,Call,19650.0,88.9,29-Sep-2023 15:29:59,88.9,50,89.25,100,99.95,138.85,67.05,87.1,4.1,427.3,0.05,101640950,19638.3,150,2064650.0,-1000.0,169400,221400,0.0,4445.0
6,NFO,Options,NIFTY,2023-10-05,Call,19700.0,63.15,29-Sep-2023 15:29:59,63.1,500,63.2,50,77.95,106.2,48.35,63.1,-2.7,373.25,0.05,168678950,19638.3,500,6888300.0,428750.0,253750,748350,1.0,3157.5
7,NFO,Options,NIFTY,2023-10-05,Call,19750.0,42.55,29-Sep-2023 15:29:59,42.3,100,42.6,500,54.8,78.2,33.5,42.6,-12.36,324.05,0.05,87428550,19638.3,50,4236100.0,1688950.0,119600,429600,2.0,2127.5
8,NFO,Options,NIFTY,2023-10-05,Call,19800.0,27.0,29-Sep-2023 15:29:59,27.0,750,27.3,1650,39.0,54.95,22.7,27.7,-25.0,279.8,0.05,110513150,19638.3,100,8705400.0,3223550.0,227100,754050,3.0,1350.0
9,NFO,Options,NIFTY,2023-10-05,Call,19850.0,17.35,29-Sep-2023 15:29:59,17.35,850,17.45,2150,30.0,37.35,15.15,18.05,-34.03,239.9,0.05,56846200,19638.3,50,3474250.0,1424050.0,393850,241250,4.0,867.5
10,NFO,Options,NIFTY,2023-10-05,Call,19900.0,10.9,29-Sep-2023 15:29:59,10.8,1400,10.85,100,23.0,25.3,9.8,11.65,-44.81,205.05,0.05,66234950,19638.3,150,4934900.0,1209450.0,297550,363750,5.0,545.0
