,exchange_code,product_type,stock_code,expiry_date,right,strike_price,ltp,ltt,best_bid_price,best_bid_quantity,best_offer_price,best_offer_quantity,open,high,low,previous_close,ltp_percent_change,upper_circuit,lower_circuit,total_quantity_traded,spot_price,ltq,open_interest,chnge_oi,total_buy_qty,total_sell_qty,rel_50,price_per_lot
0,NFO,Options,NIFTY,2023-08-17,Call,19350.0,283.5,08-Aug-2023 14:38:35,282.85,500,283.8,150,308.4,316.55,256.4,310.8,-8.78,784.35,0.05,28300,19582.65,50,17200.0,-1750.0,23300,14150,5.0,14175.0
1,NFO,Options,NIFTY,2023-08-17,Call,19400.0,243.0,08-Aug-2023 14:39:17,243.45,100,244.05,800,273.8,277.0,218.8,270.7,-10.23,721.8,0.05,513800,19582.65,250,143200.0,53950.0,36900,39400,4.0,12150.0
2,NFO,Options,NIFTY,2023-08-17,Call,19450.0,207.45,08-Aug-2023 14:39:26,206.55,1050,207.3,500,231.05,238.4,184.3,233.75,-11.25,661.5,0.05,192850,19582.65,100,157000.0,36350.0,28200,27600,3.0,10372.5
3,NFO,Options,NIFTY,2023-08-17,Call,19500.0,172.3,08-Aug-2023 14:39:40,171.65,100,172.15,350,200.7,203.0,152.15,196.6,-12.36,600.25,0.05,2281700,19582.65,50,391300.0,132600.0,52250,95350,2.0,8615.0
4,NFO,Options,NIFTY,2023-08-17,Call,19550.0,140.15,08-Aug-2023 14:39:30,140.0,1100,140.35,400,165.0,168.6,123.85,163.6,-14.33,542.55,0.05,1508500,19582.65,50,227900.0,91850.0,52500,61300,1.0,7007.5
5,NFO,Options,NIFTY,2023-08-17,Call,19600.0,112.45,08-Aug-2023 14:39:43,112.2,900,112.5,1200,135.15,148.5,99.2,133.75,-15.93,487.7,0.05,5633150,19582.65,50,907000.0,381550.0,95950,169750,0.0,5622.5
6,NFO,Options,NIFTY,2023-08-17,Call,19650.0,87.45,08-Aug-2023 14:39:38,87.8,700,88.1,1450,109.0,116.35,77.5,106.9,-18.19,435.7,0.05,1717650,19582.65,100,259450.0,120000.0,94200,100450,1.0,4372.5
7,NFO,Options,NIFTY,2023-08-17,Call,19700.0,67.1,08-Aug-2023 14:39:41,66.85,650,67.1,2400,87.15,87.6,59.25,83.75,-19.88,387.45,0.05,3309750,19582.65,200,812000.0,264900.0,137000,137700,2.0,3355.0
8,NFO,Options,NIFTY,2023-08-17,Call,19750.0,50.2,08-Aug-2023 14:39:21,49.75,100,49.95,1750,70.0,70.0,44.25,64.35,-21.99,343.3,0.05,1456650,19582.65,50,374100.0,118200.0,105450,70150,3.0,2510.0
9,NFO,Options,NIFTY,2023-08-17,Call,19800.0,36.55,08-Aug-2023 14:39:42,36.4,650,36.55,1250,48.7,50.35,32.8,48.45,-24.56,303.15,0.05,2860350,19582.65,50,990850.0,291800.0,102050,139500,4.0,1827.5
10,NFO,Options,NIFTY,2023-08-17,Call,19850.0,26.55,08-Aug-2023 14:39:25,26.45,1300,26.6,1600,35.85,37.75,24.3,36.05,-26.35,267.25,0.05,1336500,19582.65,150,445100.0,114750.0,64850,52750,5.0,1327.5
