,exchange_code,product_type,stock_code,expiry_date,right,strike_price,ltp,ltt,best_bid_price,best_bid_quantity,best_offer_price,best_offer_quantity,open,high,low,previous_close,ltp_percent_change,upper_circuit,lower_circuit,total_quantity_traded,spot_price,ltq,open_interest,chnge_oi,total_buy_qty,total_sell_qty,rel_50,price_per_lot
0,NFO,Options,NIFTY,2023-08-10,Call,19300.0,251.35,04-Aug-2023 15:29:59,250.0,750,251.7,100,190.0,268.0,187.95,251.75,41.81,964.2,0.1,17469600,19517,50,491850.0,-521700.0,73500,54550,5.0,12567.5
1,NFO,Options,NIFTY,2023-08-10,Call,19350.0,208.0,04-Aug-2023 15:29:58,207.1,200,208.9,550,164.0,226.3,153.8,210.15,43.1,889.75,0.1,14765700,19517,500,281650.0,-398000.0,35700,15450,4.0,10400.0
2,NFO,Options,NIFTY,2023-08-10,Call,19400.0,168.05,04-Aug-2023 15:29:59,167.95,100,170.0,1050,126.25,186.6,122.95,170.65,43.76,725.3,0.1,80224600,19517,50,1783350.0,-2803800.0,118950,123100,3.0,8402.5
3,NFO,Options,NIFTY,2023-08-10,Call,19450.0,132.9,04-Aug-2023 15:29:59,132.9,700,133.6,150,101.2,151.55,95.8,135.65,44.38,576.55,0.1,89974400,19517,50,1078400.0,-167150.0,79700,104050,2.0,6645.0
4,NFO,Options,NIFTY,2023-08-10,Call,19500.0,102.55,04-Aug-2023 15:29:59,102.0,1350,102.95,100,69.0,119.9,69.0,105.05,46.4,446.5,0.1,270461850,19517,50,5129350.0,-359100.0,359450,740050,1.0,5127.5
5,NFO,Options,NIFTY,2023-08-10,Call,19550.0,76.75,04-Aug-2023 15:29:59,76.4,150,76.75,850,63.0,92.2,53.75,79.15,45.64,336.4,0.1,136930000,19517,50,2874850.0,1359800.0,181950,504700,0.0,3837.5
6,NFO,Options,NIFTY,2023-08-10,Call,19600.0,54.75,04-Aug-2023 15:29:59,54.75,500,55.0,4500,42.9,68.5,38.7,56.8,41.47,241.4,0.1,162165800,19517,50,6613800.0,3008000.0,303650,709750,1.0,2737.5
7,NFO,Options,NIFTY,2023-08-10,Call,19650.0,38.15,04-Aug-2023 15:29:59,38.3,100,38.5,50,36.0,49.5,26.9,39.75,39.23,168.95,0.1,82890800,19517,50,2943650.0,917800.0,171850,410950,2.0,1907.5
8,NFO,Options,NIFTY,2023-08-10,Call,19700.0,25.4,04-Aug-2023 15:29:59,25.4,100,25.75,1500,23.0,34.7,18.85,26.6,29.26,113.05,0.1,101581000,19517,50,5156000.0,1123800.0,211550,513100,3.0,1270.0
9,NFO,Options,NIFTY,2023-08-10,Call,19750.0,17.3,04-Aug-2023 15:29:59,16.75,450,17.3,1150,17.75,23.8,12.5,17.6,23.13,74.8,0.1,66356300,19517,50,2308350.0,893600.0,98750,231950,4.0,865.0
10,NFO,Options,NIFTY,2023-08-10,Call,19800.0,10.9,04-Aug-2023 15:29:59,10.9,300,11.0,8300,12.15,16.1,8.45,11.55,6.34,49.1,0.1,88196500,19517,100,4980750.0,1630350.0,177550,487950,5.0,545.0
