,exchange_code,product_type,stock_code,expiry_date,right,strike_price,ltp,ltt,best_bid_price,best_bid_quantity,best_offer_price,best_offer_quantity,open,high,low,previous_close,ltp_percent_change,upper_circuit,lower_circuit,total_quantity_traded,spot_price,ltq,open_interest,chnge_oi,total_buy_qty,total_sell_qty,rel_50,price_per_lot
0,NFO,Options,NIFTY,2023-11-23,Call,18900.0,405.35,02-Nov-2023 15:24:37,405.4,700,408.3,50,395.0,405.35,343.8,299.5,35.34,790.2,0.05,4100,19144.65,200,1900.0,-950.0,8600,7450,5.0,20267.5
1,NFO,Options,NIFTY,2023-11-23,Call,18950.0,370.4,02-Nov-2023 15:24:26,362.25,900,371.0,50,336.25,370.4,308.0,269.0,37.7,740.6,0.05,400,19144.65,50,300.0,50.0,9350,8200,4.0,18520.0
2,NFO,Options,NIFTY,2023-11-23,Call,19000.0,330.5,02-Nov-2023 15:25:09,329.25,1050,331.75,50,304.95,335.5,271.45,236.05,40.01,688.1,0.05,24550,19144.65,50,9900.0,-2450.0,21600,13750,3.0,16525.0
3,NFO,Options,NIFTY,2023-11-23,Call,19050.0,288.0,02-Nov-2023 15:12:20,294.15,1200,297.1,50,277.5,296.6,242.75,207.75,38.63,639.85,0.05,4450,19144.65,50,3650.0,-750.0,19250,12350,2.0,14400.0
4,NFO,Options,NIFTY,2023-11-23,Call,19100.0,262.6,02-Nov-2023 15:25:29,260.7,200,263.3,50,237.1,268.85,210.0,181.65,44.56,593.55,0.05,59600,19144.65,50,18150.0,750.0,23600,21400,1.0,13130.0
5,NFO,Options,NIFTY,2023-11-23,Call,19150.0,229.8,02-Nov-2023 15:24:59,229.45,200,231.65,50,209.0,233.5,182.05,159.95,43.67,551.45,0.05,23650,19144.65,50,5450.0,800.0,24550,15300,0.0,11490.0
6,NFO,Options,NIFTY,2023-11-23,Call,19200.0,200.15,02-Nov-2023 15:25:10,199.9,200,201.6,100,179.9,208.3,158.0,135.3,47.93,506.35,0.05,51350,19144.65,50,19500.0,2700.0,39450,22250,1.0,10007.5
7,NFO,Options,NIFTY,2023-11-23,Call,19250.0,173.9,02-Nov-2023 15:25:13,172.65,250,174.1,50,160.15,180.35,135.3,118.3,47.0,468.9,0.05,11850,19144.65,50,4800.0,850.0,32550,17000,2.0,8695.0
8,NFO,Options,NIFTY,2023-11-23,Call,19300.0,148.0,02-Nov-2023 15:25:35,147.5,200,148.95,50,139.95,154.0,113.0,97.75,51.41,428.0,0.05,30350,19144.65,300,24350.0,5750.0,35300,17650,3.0,7400.0
9,NFO,Options,NIFTY,2023-11-23,Call,19350.0,125.0,02-Nov-2023 15:25:22,125.45,50,127.65,250,114.95,126.35,104.35,82.0,52.44,392.15,0.05,5000,19144.65,50,4700.0,500.0,25750,13800,4.0,6250.0
10,NFO,Options,NIFTY,2023-11-23,Call,19400.0,105.65,02-Nov-2023 15:25:04,106.0,50,106.65,350,92.1,110.05,78.0,69.3,52.45,359.65,0.05,104750,19144.65,50,66750.0,38800.0,34700,17500,5.0,5282.5
