,exchange_code,product_type,stock_code,expiry_date,right,strike_price,ltp,ltt,best_bid_price,best_bid_quantity,best_offer_price,best_offer_quantity,open,high,low,previous_close,ltp_percent_change,upper_circuit,lower_circuit,total_quantity_traded,spot_price,ltq,open_interest,chnge_oi,total_buy_qty,total_sell_qty,rel_50,price_per_lot
0,NFO,Options,NIFTY,2023-12-14,Call,19900.0,402.85,30-Nov-2023 15:29:43,393.75,200,405.0,500,380.05,419.75,309.6,402.7,5.99,787.45,18.0,157900,20133.15,50,83450.0,-15900.0,14300,4950,5.0,20142.5
1,NFO,Options,NIFTY,2023-12-14,Call,19950.0,362.75,30-Nov-2023 15:29:34,356.1,200,380.65,50,341.35,379.75,274.5,365.25,6.33,736.15,0.05,56100,20133.15,50,18100.0,2000.0,15200,4200,4.0,18137.5
2,NFO,Options,NIFTY,2023-12-14,Call,20000.0,331.6,30-Nov-2023 15:29:59,325.3,450,334.7,200,312.65,343.45,240.95,328.35,8.7,682.6,0.1,1006950,20133.15,150,268100.0,-24600.0,59650,7000,3.0,16580.0
3,NFO,Options,NIFTY,2023-12-14,Call,20050.0,290.75,30-Nov-2023 15:29:33,287.55,600,299.15,200,282.3,304.4,211.0,287.7,7.88,620.3,0.1,284150,20133.15,50,42800.0,8800.0,17850,5950,2.0,14537.5
4,NFO,Options,NIFTY,2023-12-14,Call,20100.0,256.1,30-Nov-2023 15:29:59,256.1,450,260.75,50,242.65,269.15,181.5,256.0,8.15,573.5,0.05,823950,20133.15,50,153600.0,74950.0,19000,6300,1.0,12805.0
5,NFO,Options,NIFTY,2023-12-14,Call,20150.0,223.45,30-Nov-2023 15:29:58,223.45,400,226.55,500,212.95,235.75,154.8,223.05,8.6,521.95,0.05,328450,20133.15,50,53700.0,13150.0,15650,5400,0.0,11172.5
6,NFO,Options,NIFTY,2023-12-14,Call,20200.0,190.05,30-Nov-2023 15:29:57,192.0,50,196.95,50,177.0,204.8,130.3,193.65,7.43,475.9,0.1,820100,20133.15,50,184850.0,59350.0,18650,5050,1.0,9502.5
7,NFO,Options,NIFTY,2023-12-14,Call,20250.0,167.85,30-Nov-2023 15:29:53,166.0,1250,168.1,50,149.75,176.0,109.0,167.2,12.09,435.2,0.05,365150,20133.15,50,110200.0,47600.0,16900,1550,2.0,8392.5
8,NFO,Options,NIFTY,2023-12-14,Call,20300.0,138.6,30-Nov-2023 15:29:58,138.6,400,142.95,50,140.3,147.8,89.9,137.3,11.1,382.1,0.05,1292750,20133.15,50,240650.0,55700.0,19600,4850,3.0,6930.0
9,NFO,Options,NIFTY,2023-12-14,Call,20350.0,115.5,30-Nov-2023 15:29:57,115.5,400,117.0,50,103.9,123.45,73.1,116.15,11.16,345.55,0.1,370950,20133.15,50,82050.0,-6850.0,37800,2550,4.0,5775.0
10,NFO,Options,NIFTY,2023-12-14,Call,20400.0,94.0,30-Nov-2023 15:29:54,94.05,50,96.95,50,87.55,100.95,59.4,93.4,10.85,301.0,0.1,931000,20133.15,50,270850.0,126200.0,26750,6800,5.0,4700.0
