,exchange_code,product_type,stock_code,expiry_date,right,strike_price,ltp,ltt,best_bid_price,best_bid_quantity,best_offer_price,best_offer_quantity,open,high,low,previous_close,ltp_percent_change,upper_circuit,lower_circuit,total_quantity_traded,spot_price,ltq,open_interest,chnge_oi,total_buy_qty,total_sell_qty,rel_50,price_per_lot
0,NFO,Options,NIFTY,2023-11-09,Call,18900.0,328.0,02-Nov-2023 15:26:20,328.0,41950,328.1,400,267.95,328.45,234.05,195.0,68.21,724.4,0.05,1595800,19146.5,100,240900.0,2300.0,123250,19200,5.0,16400.0
1,NFO,Options,NIFTY,2023-11-09,Call,18950.0,283.0,02-Nov-2023 15:26:17,283.25,200,284.2,100,201.5,283.0,197.0,162.15,74.53,661.8,0.05,639000,19146.5,300,72400.0,-64700.0,219700,14700,4.0,14150.0
2,NFO,Options,NIFTY,2023-11-09,Call,19000.0,242.85,02-Nov-2023 15:26:19,242.85,150,243.4,1350,161.5,243.35,161.05,133.75,81.57,602.0,0.05,10481550,19146.5,50,1498000.0,-569800.0,141350,55100,3.0,12142.5
3,NFO,Options,NIFTY,2023-11-09,Call,19050.0,203.8,02-Nov-2023 15:26:17,203.65,400,203.8,100,171.0,203.8,131.75,108.6,87.66,544.1,0.05,4104750,19146.5,50,357450.0,-147650.0,65100,27900,2.0,10190.0
4,NFO,Options,NIFTY,2023-11-09,Call,19100.0,168.05,02-Nov-2023 15:26:19,168.05,500,168.45,300,135.25,168.6,104.05,86.85,93.49,488.8,0.05,31941850,19146.5,50,3593950.0,1260250.0,293550,141750,1.0,8402.5
5,NFO,Options,NIFTY,2023-11-09,Call,19150.0,135.0,02-Nov-2023 15:26:17,134.95,450,135.0,9200,109.2,136.95,80.35,67.85,98.97,435.8,0.05,19396300,19146.5,50,1419800.0,832400.0,253950,123200,0.0,6750.0
6,NFO,Options,NIFTY,2023-11-09,Call,19200.0,105.65,02-Nov-2023 15:26:17,105.65,150,105.9,200,84.55,109.4,59.6,52.85,99.91,386.85,0.05,41735750,19146.5,100,4503100.0,2046750.0,562000,386200,1.0,5282.5
7,NFO,Options,NIFTY,2023-11-09,Call,19250.0,81.0,02-Nov-2023 15:26:17,80.9,150,81.0,6650,65.65,85.6,43.55,40.7,99.02,341.25,0.05,14443500,19146.5,250,1250000.0,735300.0,239500,131800,2.0,4050.0
8,NFO,Options,NIFTY,2023-11-09,Call,19300.0,59.95,02-Nov-2023 15:26:17,59.95,350,60.0,34650,48.55,65.3,31.35,31.05,93.08,299.05,0.05,24891000,19146.5,50,3326550.0,1672350.0,392300,264100,3.0,2997.5
9,NFO,Options,NIFTY,2023-11-09,Call,19350.0,42.85,02-Nov-2023 15:26:17,42.85,700,43.0,3900,44.45,49.0,22.05,22.95,86.71,259.8,0.05,10393900,19146.5,850,1416400.0,791650.0,221800,104400,4.0,2142.5
10,NFO,Options,NIFTY,2023-11-09,Call,19400.0,29.85,02-Nov-2023 15:26:19,29.7,2700,29.85,1300,28.0,40.0,15.2,17.55,70.09,224.9,0.05,18312200,19146.5,100,3333500.0,2388450.0,276750,230600,5.0,1492.5
