,exchange_code,product_type,stock_code,expiry_date,right,strike_price,ltp,ltt,best_bid_price,best_bid_quantity,best_offer_price,best_offer_quantity,open,high,low,previous_close,ltp_percent_change,upper_circuit,lower_circuit,total_quantity_traded,spot_price,ltq,open_interest,chnge_oi,total_buy_qty,total_sell_qty,rel_50,price_per_lot
0,NFO,Options,NIFTY,2023-07-20,Call,19600.0,233.6,20-Jul-2023 11:06:50,233.8,200,234.35,200,251.25,251.25,182.55,234.6,-0.43,862.9,0.05,7039700,19836.15,100,1362400.0,-33400.0,1703750,98850,5.0,11680.0
1,NFO,Options,NIFTY,2023-07-20,Call,19650.0,185.25,20-Jul-2023 11:06:51,185.1,750,185.55,800,193.0,201.95,136.8,187.2,-1.04,778.5,0.05,7978750,19836.15,100,948500.0,163150.0,3732250,93300,4.0,9262.5
2,NFO,Options,NIFTY,2023-07-20,Call,19700.0,138.75,20-Jul-2023 11:06:54,138.7,800,139.0,1500,150.0,154.85,96.15,141.6,-2.01,682.0,0.05,44976400,19836.15,50,2903600.0,538550.0,8249100,295900,3.0,6937.5
3,NFO,Options,NIFTY,2023-07-20,Call,19750.0,95.55,20-Jul-2023 11:06:54,95.7,150,95.85,1000,118.8,118.8,61.55,99.85,-4.31,575.85,0.05,83047000,19836.15,50,4130300.0,2120000.0,16929950,451100,2.0,4777.5
4,NFO,Options,NIFTY,2023-07-20,Call,19800.0,58.5,20-Jul-2023 11:06:54,58.5,4500,58.65,400,78.9,78.9,34.15,65.15,-10.21,466.6,0.05,278274350,19836.15,50,14612700.0,6143300.0,23082350,1808650,1.0,2925.0
5,NFO,Options,NIFTY,2023-07-20,Call,19850.0,31.3,20-Jul-2023 11:06:54,31.25,3350,31.3,1000,43.75,54.0,17.5,39.15,-20.05,361.3,0.05,230587250,19836.15,50,14731750.0,6750800.0,26572600,2123350,0.0,1565.0
6,NFO,Options,NIFTY,2023-07-20,Call,19900.0,14.4,20-Jul-2023 11:06:54,14.4,4600,14.45,8400,18.0,24.35,8.45,21.4,-32.71,266.05,0.05,213974800,19836.15,1750,17663900.0,7252000.0,33710700,2595300,1.0,720.0
7,NFO,Options,NIFTY,2023-07-20,Call,19950.0,5.95,20-Jul-2023 11:06:54,5.95,19900,6.0,6500,9.9,12.6,4.05,10.35,-42.51,185.4,0.05,144975000,19836.15,250,12502150.0,4498950.0,29007550,1621950,2.0,297.5
8,NFO,Options,NIFTY,2023-07-20,Call,20000.0,2.65,20-Jul-2023 11:06:53,2.65,97400,2.7,63950,4.65,5.5,2.25,5.05,-47.52,122.65,0.05,109679650,19836.15,600,19014550.0,6054550.0,34618900,1983050,3.0,132.5
9,NFO,Options,NIFTY,2023-07-20,Call,20050.0,1.4,20-Jul-2023 11:06:52,1.4,240950,1.45,147650,3.3,3.9,1.3,2.75,-49.09,76.65,0.05,48044800,19836.15,200,5284650.0,1696650.0,13946200,828400,4.0,70.0
10,NFO,Options,NIFTY,2023-07-20,Call,20100.0,1.2,20-Jul-2023 11:06:53,1.15,307900,1.2,231300,1.5,1.9,1.05,1.8,-33.33,45.2,0.05,48872050,19836.15,50,10466000.0,2734350.0,17382700,674850,5.0,60.0
