,exchange_code,product_type,stock_code,expiry_date,right,strike_price,ltp,ltt,best_bid_price,best_bid_quantity,best_offer_price,best_offer_quantity,open,high,low,previous_close,ltp_percent_change,upper_circuit,lower_circuit,total_quantity_traded,spot_price,ltq,open_interest,chnge_oi,total_buy_qty,total_sell_qty,rel_50,price_per_lot
0,NFO,Options,NIFTY,2023-07-27,Call,19600.0,269.25,21-Jul-2023 10:27:47,269.3,800,269.85,50,304.0,336.0,261.55,390.75,-31.09,954.35,0.05,2359350,19807.5,100,1200050.0,96450.0,359600,91700,5.0,13462.5
1,NFO,Options,NIFTY,2023-07-27,Call,19650.0,230.75,21-Jul-2023 10:27:44,230.45,200,230.8,50,293.25,295.25,223.35,345.25,-33.16,887.5,0.05,636900,19807.5,50,234300.0,44400.0,344250,73850,4.0,11537.5
2,NFO,Options,NIFTY,2023-07-27,Call,19700.0,194.55,21-Jul-2023 10:27:46,194.35,250,194.65,100,241.0,255.15,187.6,301.75,-35.53,820.8,0.05,7793200,19807.5,50,2254550.0,542450.0,549350,237300,3.0,9727.5
3,NFO,Options,NIFTY,2023-07-27,Call,19750.0,161.15,21-Jul-2023 10:27:47,161.1,50,161.35,50,156.55,219.1,155.0,259.85,-37.98,753.85,0.05,6690650,19807.5,50,1307050.0,585800.0,554500,232300,2.0,8057.5
4,NFO,Options,NIFTY,2023-07-27,Call,19800.0,131.1,21-Jul-2023 10:27:47,131.15,100,131.3,50,130.05,179.2,123.55,222.2,-41.0,689.65,0.05,47346900,19807.5,50,8813700.0,4402700.0,1207100,1130250,1.0,6555.0
5,NFO,Options,NIFTY,2023-07-27,Call,19850.0,105.0,21-Jul-2023 10:27:46,105.0,200,105.1,200,120.0,146.95,100.05,185.95,-43.53,625.45,0.05,34071200,19807.5,50,4613250.0,4034550.0,1075450,886300,0.0,5250.0
6,NFO,Options,NIFTY,2023-07-27,Call,19900.0,82.55,21-Jul-2023 10:27:47,82.4,50,82.55,600,100.0,117.65,77.95,154.9,-46.71,565.45,0.05,54537950,19807.5,500,9888900.0,6285650.0,1739750,1390400,1.0,4127.5
7,NFO,Options,NIFTY,2023-07-27,Call,19950.0,63.8,21-Jul-2023 10:27:46,63.75,100,63.85,50,63.05,93.2,59.4,125.35,-49.1,506.15,0.05,21311400,19807.5,50,3633000.0,2253900.0,856900,665200,2.0,3190.0
8,NFO,Options,NIFTY,2023-07-27,Call,20000.0,48.3,21-Jul-2023 10:27:47,48.3,4800,48.45,4200,63.7,70.9,45.2,100.3,-51.84,451.1,0.05,41974550,19807.5,300,10149200.0,4341800.0,1235450,1455850,3.0,2415.0
9,NFO,Options,NIFTY,2023-07-27,Call,20050.0,36.15,21-Jul-2023 10:27:47,36.1,150,36.15,4000,45.0,52.85,34.05,78.5,-53.95,399.25,0.05,15737050,19807.5,50,2433750.0,578200.0,406550,401000,4.0,1807.5
10,NFO,Options,NIFTY,2023-07-27,Call,20100.0,26.85,21-Jul-2023 10:27:48,26.8,1800,26.85,4400,31.4,38.65,25.2,59.8,-55.1,350.9,0.05,23015650,19807.5,50,5301050.0,1418850.0,822500,675150,5.0,1342.5
