,exchange_code,product_type,stock_code,expiry_date,right,strike_price,ltp,ltt,best_bid_price,best_bid_quantity,best_offer_price,best_offer_quantity,open,high,low,previous_close,ltp_percent_change,upper_circuit,lower_circuit,total_quantity_traded,spot_price,ltq,open_interest,chnge_oi,total_buy_qty,total_sell_qty,rel_50,price_per_lot
0,NFO,Options,NIFTY,2023-10-19,Call,19400.0,224.85,19-Oct-2023 15:29:59,224.45,1000,224.85,400,167.45,285.0,128.85,284.7,-21.02,843.85,0.05,21273550,19624.7,50,997200.0,907350.0,268250,12400,5.0,11242.5
1,NFO,Options,NIFTY,2023-10-19,Call,19450.0,174.8,19-Oct-2023 15:29:59,174.15,1700,174.9,800,123.0,235.15,84.85,239.3,-26.95,778.25,0.05,32565300,19624.7,50,207750.0,132000.0,1308750,16800,4.0,8740.0
2,NFO,Options,NIFTY,2023-10-19,Call,19500.0,125.2,19-Oct-2023 15:29:59,124.9,50,125.2,100,98.0,186.0,48.6,190.9,-34.42,697.35,0.05,197468900,19624.7,50,3783600.0,3359550.0,1634900,38700,3.0,6260.0
3,NFO,Options,NIFTY,2023-10-19,Call,19550.0,74.9,19-Oct-2023 15:29:59,74.9,250,75.0,1250,50.0,137.2,22.5,146.25,-48.79,605.9,0.05,424697500,19624.7,50,4224650.0,3977250.0,2753400,52350,2.0,3745.0
4,NFO,Options,NIFTY,2023-10-19,Call,19600.0,24.95,19-Oct-2023 15:29:59,24.9,18000,25.0,126700,39.0,89.95,9.5,104.05,-76.02,503.05,0.05,1077867950,19624.7,50,7851100.0,6384200.0,8288100,842350,1.0,1247.5
5,NFO,Options,NIFTY,2023-10-19,Call,19650.0,0.05,19-Oct-2023 15:29:59,0.0,0,0.05,1300300,19.7,49.1,0.05,69.8,-99.93,398.0,0.05,2147483647,19624.7,150,22431100.0,20123700.0,0,4876650,0.0,2.5
6,NFO,Options,NIFTY,2023-10-19,Call,19700.0,0.05,19-Oct-2023 15:29:59,0.0,0,0.05,1118650,10.0,22.1,0.05,43.1,-99.88,296.85,0.05,1895269950,19624.7,350,16373900.0,6736900.0,0,4738300,1.0,2.5
7,NFO,Options,NIFTY,2023-10-19,Call,19750.0,0.05,19-Oct-2023 15:29:58,0.0,0,0.05,876250,5.0,8.0,0.05,23.9,-99.79,207.0,0.05,798513000,19624.7,50,11861350.0,2354700.0,0,2223550,2.0,2.5
8,NFO,Options,NIFTY,2023-10-19,Call,19800.0,0.05,19-Oct-2023 15:29:59,0.0,0,0.05,388700,3.0,4.9,0.05,12.4,-99.6,135.05,0.05,520839900,19624.7,450,12537300.0,-3902450.0,0,2328750,3.0,2.5
9,NFO,Options,NIFTY,2023-10-19,Call,19850.0,0.05,19-Oct-2023 15:29:44,0.0,0,0.05,270550,2.0,2.7,0.05,5.75,-99.13,81.65,0.05,238059500,19624.7,50,7695800.0,-4533450.0,0,1062300,4.0,2.5
10,NFO,Options,NIFTY,2023-10-19,Call,19900.0,0.05,19-Oct-2023 15:29:58,0.0,0,0.05,491250,0.9,1.25,0.05,2.7,-98.15,45.95,0.05,204296900,19624.7,250,9358550.0,-3686150.0,0,1302900,5.0,2.5
