,exchange_code,product_type,stock_code,expiry_date,right,strike_price,ltp,ltt,best_bid_price,best_bid_quantity,best_offer_price,best_offer_quantity,open,high,low,previous_close,ltp_percent_change,upper_circuit,lower_circuit,total_quantity_traded,spot_price,ltq,open_interest,chnge_oi,total_buy_qty,total_sell_qty,rel_50,price_per_lot
0,NFO,Options,NIFTY,2023-07-06,Call,19100.0,398.45,06-Jul-2023 15:29:57,397.55,350,398.25,50,279.5,408.0,266.25,398.2,33.87,1034.95,0.05,2187100,19331.8,50,362100.0,0.0,59500,14500,5.0,19922.5
1,NFO,Options,NIFTY,2023-07-06,Call,19150.0,349.7,06-Jul-2023 15:29:53,347.7,150,349.7,1750,232.85,357.3,217.7,348.45,41.58,974.05,0.05,1438750,19331.8,50,337750.0,0.0,44200,10550,4.0,17485.0
2,NFO,Options,NIFTY,2023-07-06,Call,19200.0,298.4,06-Jul-2023 15:29:57,297.3,150,298.0,1000,176.5,307.65,166.1,297.55,50.55,928.3,0.05,10301450,19331.8,50,486000.0,0.0,285850,12700,3.0,14920.0
3,NFO,Options,NIFTY,2023-07-06,Call,19250.0,248.45,06-Jul-2023 15:29:57,245.25,100,249.6,200,166.5,258.6,117.1,247.15,65.58,856.05,0.05,11124100,19331.8,50,294350.0,0.0,412150,7000,2.0,12422.5
4,NFO,Options,NIFTY,2023-07-06,Call,19300.0,197.0,06-Jul-2023 15:29:59,197.0,1850,198.4,50,98.9,208.0,72.2,196.8,80.49,774.5,0.05,66601150,19331.8,50,913000.0,0.0,768250,12750,1.0,9850.0
5,NFO,Options,NIFTY,2023-07-06,Call,19350.0,146.8,06-Jul-2023 15:29:59,146.8,300,147.5,900,62.2,158.0,50.1,146.0,102.62,681.5,0.05,106246950,19331.8,100,467750.0,0.0,799800,12900,0.0,7340.0
6,NFO,Options,NIFTY,2023-07-06,Call,19400.0,97.5,06-Jul-2023 15:29:59,97.1,150,97.2,50,45.3,107.9,26.3,95.9,112.65,583.45,0.05,436431000,19331.8,50,1969600.0,0.0,981500,38800,1.0,4875.0
7,NFO,Options,NIFTY,2023-07-06,Call,19450.0,47.25,06-Jul-2023 15:29:59,47.25,3400,47.3,550,24.0,58.35,13.35,46.25,77.63,480.95,0.05,634172450,19331.8,200,2240950.0,0.0,2913200,284750,2.0,2362.5
8,NFO,Options,NIFTY,2023-07-06,Call,19500.0,0.05,06-Jul-2023 15:29:59,0.0,0,0.05,1347800,10.5,25.0,0.05,4.65,-99.63,378.85,0.05,1278321600,19331.8,1400,13074650.0,0.0,0,4595400,3.0,2.5
9,NFO,Options,NIFTY,2023-07-06,Call,19550.0,0.05,06-Jul-2023 15:29:57,0.0,0,0.05,928250,5.5,12.0,0.05,0.3,-99.18,284.25,0.05,685625950,19331.8,600,10611200.0,0.0,0,2260700,4.0,2.5
10,NFO,Options,NIFTY,2023-07-06,Call,19600.0,0.05,06-Jul-2023 15:29:57,0.0,0,0.05,822650,2.95,4.8,0.05,0.15,-98.44,202.75,0.05,380570200,19331.8,550,8496300.0,0.0,0,1348050,5.0,2.5
