,exchange_code,product_type,stock_code,expiry_date,right,strike_price,ltp,ltt,best_bid_price,best_bid_quantity,best_offer_price,best_offer_quantity,open,high,low,previous_close,ltp_percent_change,upper_circuit,lower_circuit,total_quantity_traded,spot_price,ltq,open_interest,chnge_oi,total_buy_qty,total_sell_qty,rel_50,price_per_lot
0,NFO,Options,NIFTY,2023-07-27,Call,19600.0,286.3,20-Jul-2023 11:07:27,285.85,100,286.35,50,284.25,289.8,243.75,287.7,-0.49,774.55,0.05,1927200,19840.35,50,1356100.0,-153850.0,147450,55450,5.0,14315.0
1,NFO,Options,NIFTY,2023-07-27,Call,19650.0,246.0,20-Jul-2023 11:07:27,245.3,700,246.0,1900,240.85,249.25,207.0,243.8,0.9,705.65,0.05,347350,19840.35,150,233100.0,-4900.0,62650,32050,4.0,12300.0
2,NFO,Options,NIFTY,2023-07-27,Call,19700.0,207.4,20-Jul-2023 11:07:27,207.2,850,207.65,50,202.05,210.8,172.0,206.6,0.39,642.2,0.05,4691650,19840.35,50,2070750.0,65100.0,271250,106550,3.0,10370.0
3,NFO,Options,NIFTY,2023-07-27,Call,19750.0,173.0,20-Jul-2023 11:07:30,172.2,1300,172.75,350,180.0,180.0,141.45,171.3,0.99,579.85,0.05,2866550,19840.35,50,800750.0,65650.0,109100,98350,2.0,8650.0
4,NFO,Options,NIFTY,2023-07-27,Call,19800.0,141.55,20-Jul-2023 11:07:28,141.25,2100,141.6,400,158.0,158.0,113.9,141.45,0.07,522.25,0.05,15222700,19840.35,100,4700850.0,1296600.0,755650,293750,1.0,7077.5
5,NFO,Options,NIFTY,2023-07-27,Call,19850.0,113.0,20-Jul-2023 11:07:28,113.0,2100,113.3,500,128.4,128.4,90.35,113.95,-0.83,466.65,0.05,5405250,19840.35,100,1175600.0,428950.0,291550,178200,0.0,5650.0
6,NFO,Options,NIFTY,2023-07-27,Call,19900.0,88.7,20-Jul-2023 11:07:28,88.6,250,88.85,100,101.0,103.0,70.0,89.75,-1.17,414.35,0.05,8462950,19840.35,50,2739700.0,610100.0,692600,258100,1.0,4435.0
7,NFO,Options,NIFTY,2023-07-27,Call,19950.0,67.75,20-Jul-2023 11:07:29,67.65,600,67.85,1300,77.85,78.0,53.0,69.3,-2.24,366.0,0.05,3121900,19840.35,50,1120500.0,202300.0,280400,129600,2.0,3387.5
8,NFO,Options,NIFTY,2023-07-27,Call,20000.0,50.95,20-Jul-2023 11:07:29,50.85,1350,51.0,11200,54.15,59.9,39.0,53.1,-4.05,322.5,0.05,8427250,19840.35,50,4616450.0,459100.0,430900,352300,3.0,2547.5
9,NFO,Options,NIFTY,2023-07-27,Call,20050.0,37.05,20-Jul-2023 11:07:22,37.05,400,37.2,5750,44.0,44.0,28.2,39.5,-6.2,282.3,0.05,1482800,19840.35,50,478100.0,47200.0,200550,69900,4.0,1852.5
10,NFO,Options,NIFTY,2023-07-27,Call,20100.0,26.45,20-Jul-2023 11:07:27,26.45,850,26.55,1800,33.3,38.0,20.2,29.5,-10.34,246.8,0.05,3994600,19840.35,50,2234500.0,178650.0,267850,104300,5.0,1322.5
