,exchange_code,product_type,stock_code,expiry_date,right,strike_price,ltp,ltt,best_bid_price,best_bid_quantity,best_offer_price,best_offer_quantity,open,high,low,previous_close,ltp_percent_change,upper_circuit,lower_circuit,total_quantity_traded,spot_price,ltq,open_interest,chnge_oi,total_buy_qty,total_sell_qty,rel_50,price_per_lot
0,NFO,Options,NIFTY,2023-10-12,Call,19450.0,336.35,27-Sep-2023 11:56:41,347.2,50,357.45,50,395.0,395.0,280.0,375.0,-10.31,836.8,0.05,3350,19658.95,50,1600.0,1500.0,7650,5050,5.0,16817.5
1,NFO,Options,NIFTY,2023-10-12,Call,19500.0,313.45,27-Sep-2023 12:24:40,312.85,750,313.5,200,315.0,319.0,245.3,333.5,-6.01,740.85,0.05,87600,19658.95,50,40400.0,2600.0,28100,16650,4.0,15672.5
2,NFO,Options,NIFTY,2023-10-12,Call,19550.0,277.5,27-Sep-2023 12:24:44,276.7,50,277.6,300,267.9,280.15,215.0,300.75,-7.73,689.1,0.05,33200,19658.95,50,11850.0,10500.0,8100,5250,3.0,13875.0
3,NFO,Options,NIFTY,2023-10-12,Call,19600.0,241.95,27-Sep-2023 12:24:38,241.05,100,241.8,400,250.0,250.0,184.0,260.55,-7.14,629.5,0.05,330550,19658.95,50,97750.0,68200.0,28450,30550,2.0,12097.5
4,NFO,Options,NIFTY,2023-10-12,Call,19650.0,209.0,27-Sep-2023 12:24:09,209.35,100,210.1,50,225.75,225.75,158.3,226.45,-7.71,575.8,0.05,98300,19658.95,50,33300.0,13650.0,20400,18050,1.0,10450.0
5,NFO,Options,NIFTY,2023-10-12,Call,19700.0,178.65,27-Sep-2023 12:24:28,178.8,1200,179.5,100,190.15,190.15,132.3,194.95,-8.36,524.45,0.05,348650,19658.95,50,121300.0,29150.0,44600,39250,0.0,8932.5
6,NFO,Options,NIFTY,2023-10-12,Call,19750.0,149.8,27-Sep-2023 12:23:06,152.15,50,152.5,250,143.15,156.0,110.3,167.05,-10.33,476.7,0.05,55450,19658.95,50,33900.0,6000.0,32750,17450,1.0,7490.0
7,NFO,Options,NIFTY,2023-10-12,Call,19800.0,127.3,27-Sep-2023 12:24:50,126.7,2450,127.3,50,130.0,130.55,90.35,139.9,-9.01,429.75,0.05,331100,19658.95,50,135800.0,20900.0,48600,41400,2.0,6365.0
8,NFO,Options,NIFTY,2023-10-12,Call,19850.0,102.0,27-Sep-2023 12:22:31,104.5,200,105.0,1200,96.95,107.45,73.7,116.7,-12.6,386.95,0.05,108350,19658.95,50,40150.0,25100.0,33550,22450,3.0,5100.0
9,NFO,Options,NIFTY,2023-10-12,Call,19900.0,86.25,27-Sep-2023 12:24:45,85.85,100,86.25,150,81.05,88.75,59.3,95.8,-9.97,346.8,0.05,381450,19658.95,100,111550.0,47800.0,41150,29850,4.0,4312.5
10,NFO,Options,NIFTY,2023-10-12,Call,19950.0,67.5,27-Sep-2023 12:23:01,69.05,50,69.4,2000,55.0,71.75,47.8,77.6,-13.02,309.75,0.05,167000,19658.95,50,67100.0,31450.0,39500,20400,5.0,3375.0
