,exchange_code,product_type,stock_code,expiry_date,right,strike_price,ltp,ltt,best_bid_price,best_bid_quantity,best_offer_price,best_offer_quantity,open,high,low,previous_close,ltp_percent_change,upper_circuit,lower_circuit,total_quantity_traded,spot_price,ltq,open_interest,chnge_oi,total_buy_qty,total_sell_qty,rel_50,price_per_lot
0,NFO,Options,NIFTY,2023-10-05,Call,19450.0,289.5,27-Sep-2023 12:23:08,289.3,1000,290.2,1700,279.95,299.85,213.35,315.6,-8.27,760.5,0.05,205350,19653.5,250,20350.0,9050.0,22600,18150,5.0,14475.0
1,NFO,Options,NIFTY,2023-10-05,Call,19500.0,248.25,27-Sep-2023 12:23:12,248.5,1350,249.1,50,245.0,259.2,178.7,273.7,-9.3,694.8,0.05,1824100,19653.5,50,357500.0,179150.0,55850,42950,4.0,12412.5
2,NFO,Options,NIFTY,2023-10-05,Call,19550.0,208.95,27-Sep-2023 12:23:15,209.55,1350,210.15,1200,194.1,219.4,147.1,233.2,-10.4,629.4,0.05,1458350,19653.5,50,133000.0,109900.0,40900,36450,3.0,10447.5
3,NFO,Options,NIFTY,2023-10-05,Call,19600.0,173.5,27-Sep-2023 12:23:21,173.1,650,173.45,50,160.55,182.6,117.85,196.65,-11.77,567.1,0.05,10010700,19653.5,50,1798250.0,1473750.0,116650,94250,2.0,8675.0
4,NFO,Options,NIFTY,2023-10-05,Call,19650.0,141.3,27-Sep-2023 12:23:19,141.05,1050,141.35,650,142.3,153.0,93.5,162.6,-13.1,506.8,0.05,3993000,19653.5,50,578400.0,326100.0,78150,85850,1.0,7065.0
5,NFO,Options,NIFTY,2023-10-05,Call,19700.0,111.8,27-Sep-2023 12:23:19,111.5,1550,111.75,1050,110.15,119.0,72.05,131.4,-14.92,449.1,0.05,10074200,19653.5,50,1928300.0,682250.0,153650,181850,0.0,5590.0
6,NFO,Options,NIFTY,2023-10-05,Call,19750.0,86.2,27-Sep-2023 12:23:15,86.3,1100,86.6,2150,100.0,100.0,54.7,104.4,-17.43,395.65,0.05,3393850,19653.5,100,551400.0,167950.0,72350,100300,1.0,4310.0
7,NFO,Options,NIFTY,2023-10-05,Call,19800.0,64.75,27-Sep-2023 12:23:16,64.9,950,65.1,2850,60.5,72.4,40.5,79.9,-18.96,344.95,0.05,8828800,19653.5,50,2405650.0,428750.0,128550,200750,2.0,3237.5
8,NFO,Options,NIFTY,2023-10-05,Call,19850.0,47.75,27-Sep-2023 12:23:17,47.75,50,47.95,3050,45.1,52.45,30.35,60.95,-21.66,300.5,0.05,3694150,19653.5,400,904800.0,463850.0,86700,94500,3.0,2387.5
9,NFO,Options,NIFTY,2023-10-05,Call,19900.0,35.1,27-Sep-2023 12:23:17,35.0,3650,35.2,5050,39.0,39.4,22.75,45.3,-22.52,260.2,0.05,5531900,19653.5,100,1270750.0,144650.0,209500,155750,4.0,1755.0
10,NFO,Options,NIFTY,2023-10-05,Call,19950.0,25.0,27-Sep-2023 12:23:17,25.05,700,25.15,650,31.0,33.75,17.2,33.75,-25.93,225.0,0.05,2492350,19653.5,50,590850.0,90050.0,86550,82550,5.0,1250.0
