,exchange_code,product_type,stock_code,expiry_date,right,strike_price,ltp,ltt,best_bid_price,best_bid_quantity,best_offer_price,best_offer_quantity,open,high,low,previous_close,ltp_percent_change,upper_circuit,lower_circuit,total_quantity_traded,spot_price,ltq,open_interest,chnge_oi,total_buy_qty,total_sell_qty,rel_50,price_per_lot
0,NFO,Options,NIFTY,2023-07-27,Call,19350.0,320.0,14-Jul-2023 15:29:59,319.0,50,321.1,50,244.55,331.55,212.05,301.35,49.6,693.65,0.05,415400,19564.5,50,133950.0,-15250.0,18650,9200,5.0,16000.0
1,NFO,Options,NIFTY,2023-07-27,Call,19400.0,279.85,14-Jul-2023 15:29:59,277.25,150,280.0,4300,206.75,280.0,179.25,254.4,54.44,637.95,0.05,4566500,19564.5,50,1446800.0,-264100.0,48650,11950,4.0,13992.5
2,NFO,Options,NIFTY,2023-07-27,Call,19450.0,242.0,14-Jul-2023 15:29:59,240.0,100,243.7,150,170.5,242.0,149.75,221.65,59.21,585.3,0.05,1774200,19564.5,50,307500.0,3300.0,29050,10500,3.0,12100.0
3,NFO,Options,NIFTY,2023-07-27,Call,19500.0,205.0,14-Jul-2023 15:29:59,203.9,50,205.0,1850,142.1,205.05,122.0,185.3,64.26,534.35,0.05,11269900,19564.5,50,3238750.0,-40550.0,137500,24300,2.0,10250.0
4,NFO,Options,NIFTY,2023-07-27,Call,19550.0,173.5,14-Jul-2023 15:29:58,171.4,1100,173.75,50,118.65,173.9,98.75,154.15,72.89,486.05,0.05,2044150,19564.5,50,400150.0,64550.0,38100,10150,1.0,8675.0
5,NFO,Options,NIFTY,2023-07-27,Call,19600.0,142.75,14-Jul-2023 15:29:59,141.45,50,142.75,50,99.95,143.0,77.7,128.4,76.78,442.6,0.05,6827250,19564.5,50,1758750.0,-65300.0,96650,22050,0.0,7137.5
6,NFO,Options,NIFTY,2023-07-27,Call,19650.0,113.0,14-Jul-2023 15:29:59,113.05,50,114.9,300,78.45,114.9,60.45,98.65,77.67,401.8,0.05,1957250,19564.5,50,415750.0,-4550.0,39250,8350,1.0,5650.0
7,NFO,Options,NIFTY,2023-07-27,Call,19700.0,91.7,14-Jul-2023 15:29:59,89.5,150,91.7,100,60.9,91.7,45.75,81.25,87.33,363.8,0.05,5583300,19564.5,50,1942250.0,135950.0,66800,12250,2.0,4585.0
8,NFO,Options,NIFTY,2023-07-27,Call,19750.0,70.0,14-Jul-2023 15:29:59,69.1,300,69.95,50,45.1,70.5,34.3,62.6,90.74,328.65,0.05,2680550,19564.5,50,649700.0,103600.0,37200,13900,3.0,3500.0
9,NFO,Options,NIFTY,2023-07-27,Call,19800.0,53.0,14-Jul-2023 15:29:59,52.65,50,53.0,1200,38.6,53.0,25.45,46.55,93.08,297.05,0.05,5327100,19564.5,50,2457050.0,249350.0,87600,37550,4.0,2650.0
10,NFO,Options,NIFTY,2023-07-27,Call,19850.0,40.05,14-Jul-2023 15:29:59,39.6,100,40.6,50,25.55,40.5,19.1,34.45,92.09,268.8,0.05,2189000,19564.5,100,473050.0,109750.0,52050,7000,5.0,2002.5
