,exchange_code,product_type,stock_code,expiry_date,right,strike_price,ltp,ltt,best_bid_price,best_bid_quantity,best_offer_price,best_offer_quantity,open,high,low,previous_close,ltp_percent_change,upper_circuit,lower_circuit,total_quantity_traded,spot_price,ltq,open_interest,chnge_oi,total_buy_qty,total_sell_qty,rel_50,price_per_lot
0,NFO,Options,NIFTY,2023-07-20,Call,19600.0,235.9,20-Jul-2023 11:06:16,235.6,500,236.05,50,251.25,251.25,182.55,234.6,0.55,862.9,0.05,7037950,19836.55,200,1362400.0,-33400.0,1704350,97950,5.0,11795.0
1,NFO,Options,NIFTY,2023-07-20,Call,19650.0,187.0,20-Jul-2023 11:06:16,187.05,750,187.4,150,193.0,201.95,136.8,187.2,-0.11,778.5,0.05,7974850,19836.55,50,948500.0,163150.0,3732750,87700,4.0,9350.0
2,NFO,Options,NIFTY,2023-07-20,Call,19700.0,140.45,20-Jul-2023 11:06:17,140.05,650,140.3,300,150.0,154.85,96.15,141.6,-0.81,682.0,0.05,44920650,19836.55,50,2903600.0,538550.0,8257050,295950,3.0,7022.5
3,NFO,Options,NIFTY,2023-07-20,Call,19750.0,97.25,20-Jul-2023 11:06:17,96.85,1150,97.1,100,118.8,118.8,61.55,99.85,-2.6,575.85,0.05,82917650,19836.55,50,4130300.0,2120000.0,16944150,444750,2.0,4862.5
4,NFO,Options,NIFTY,2023-07-20,Call,19800.0,59.7,20-Jul-2023 11:06:17,59.5,1850,59.65,750,78.9,78.9,34.15,65.15,-8.37,466.6,0.05,277885900,19836.55,50,14612700.0,6143300.0,23112250,1793500,1.0,2985.0
5,NFO,Options,NIFTY,2023-07-20,Call,19850.0,32.0,20-Jul-2023 11:06:17,31.95,900,32.0,100,43.75,54.0,17.5,39.15,-18.26,361.3,0.05,230153500,19836.55,200,14731750.0,6750800.0,26607250,2070350,0.0,1600.0
6,NFO,Options,NIFTY,2023-07-20,Call,19900.0,14.85,20-Jul-2023 11:06:17,14.8,850,14.85,5450,18.0,24.35,8.45,21.4,-30.61,266.05,0.05,213507650,19836.55,100,17663900.0,7252000.0,33743050,2618900,1.0,742.5
7,NFO,Options,NIFTY,2023-07-20,Call,19950.0,6.2,20-Jul-2023 11:06:19,6.15,17350,6.2,15800,9.9,12.6,4.05,10.35,-40.1,185.4,0.05,144691750,19836.55,1400,12502150.0,4498950.0,29033250,1584200,2.0,310.0
8,NFO,Options,NIFTY,2023-07-20,Call,20000.0,2.8,20-Jul-2023 11:06:18,2.75,68800,2.8,110200,4.65,5.5,2.25,5.05,-44.55,122.65,0.05,109428700,19836.55,800,19014550.0,6054550.0,34674500,1956350,3.0,140.0
9,NFO,Options,NIFTY,2023-07-20,Call,20050.0,1.45,20-Jul-2023 11:06:17,1.4,197600,1.45,138050,3.3,3.9,1.3,2.75,-47.27,76.65,0.05,48021050,19836.55,400,5284650.0,1696650.0,13897050,829000,4.0,72.5
10,NFO,Options,NIFTY,2023-07-20,Call,20100.0,1.15,20-Jul-2023 11:06:15,1.15,309300,1.2,237800,1.5,1.9,1.05,1.8,-36.11,45.2,0.05,48859650,19836.55,200,10466000.0,2734350.0,17392300,678800,5.0,57.5
