,exchange_code,product_type,stock_code,expiry_date,right,strike_price,ltp,ltt,best_bid_price,best_bid_quantity,best_offer_price,best_offer_quantity,open,high,low,previous_close,ltp_percent_change,upper_circuit,lower_circuit,total_quantity_traded,spot_price,ltq,open_interest,chnge_oi,total_buy_qty,total_sell_qty,rel_50,price_per_lot
0,NFO,Options,NIFTY,2023-12-07,Call,19900.0,350.0,30-Nov-2023 15:29:59,346.0,150,350.0,500,317.1,368.4,249.0,345.5,7.15,748.15,0.1,2393900,20133.15,50,1574800.0,68050.0,29750,14100,5.0,17500.0
1,NFO,Options,NIFTY,2023-12-07,Call,19950.0,308.0,30-Nov-2023 15:29:59,305.0,100,313.0,50,286.2,325.0,213.45,301.75,7.62,679.7,0.1,1441250,20133.15,50,215050.0,-52950.0,34600,6800,4.0,15400.0
2,NFO,Options,NIFTY,2023-12-07,Call,20000.0,267.1,30-Nov-2023 15:29:59,267.85,50,274.6,200,260.0,284.8,181.0,262.85,6.88,615.45,0.05,18268400,20133.15,50,3261100.0,441450.0,145200,25400,3.0,13355.0
3,NFO,Options,NIFTY,2023-12-07,Call,20050.0,230.1,30-Nov-2023 15:29:59,227.3,50,235.05,50,220.0,247.0,151.25,225.25,8.74,556.5,0.05,9067350,20133.15,50,381700.0,24300.0,41750,8100,2.0,11505.0
4,NFO,Options,NIFTY,2023-12-07,Call,20100.0,199.0,30-Nov-2023 15:29:59,191.75,150,199.0,100,199.0,210.0,123.75,190.75,11.42,497.0,0.1,31615100,20133.15,50,2164400.0,464150.0,113550,46600,1.0,9950.0
5,NFO,Options,NIFTY,2023-12-07,Call,20150.0,168.05,30-Nov-2023 15:29:59,162.0,400,168.05,50,154.55,179.1,99.35,160.45,13.86,445.35,0.05,15684100,20133.15,50,1297400.0,840600.0,61750,38400,0.0,8402.5
6,NFO,Options,NIFTY,2023-12-07,Call,20200.0,133.6,30-Nov-2023 15:29:59,131.0,1400,137.25,100,118.0,145.0,78.55,132.0,11.71,394.25,0.05,28303600,20133.15,50,2990150.0,1244700.0,683250,72350,1.0,6680.0
7,NFO,Options,NIFTY,2023-12-07,Call,20250.0,105.0,30-Nov-2023 15:29:59,105.0,200,110.0,250,99.4,116.5,60.15,104.6,11.17,341.25,0.05,10461700,20133.15,150,875800.0,255500.0,52850,46450,2.0,5250.0
8,NFO,Options,NIFTY,2023-12-07,Call,20300.0,84.9,30-Nov-2023 15:29:59,83.3,150,84.9,900,80.0,91.3,45.1,81.85,16.22,295.2,0.1,25180550,20133.15,50,3274300.0,1788500.0,116950,137650,3.0,4245.0
9,NFO,Options,NIFTY,2023-12-07,Call,20350.0,62.95,30-Nov-2023 15:29:59,60.2,50,64.6,100,57.15,70.2,33.9,62.15,12.11,248.45,0.1,10355900,20133.15,50,1230900.0,861550.0,53250,22850,4.0,3147.5
10,NFO,Options,NIFTY,2023-12-07,Call,20400.0,47.3,30-Nov-2023 15:29:59,47.15,50,49.0,2300,43.25,52.25,24.85,46.1,12.35,195.95,0.1,21563800,20133.15,50,3759550.0,2642100.0,94900,49950,5.0,2365.0
