,exchange_code,product_type,stock_code,expiry_date,right,strike_price,ltp,ltt,best_bid_price,best_bid_quantity,best_offer_price,best_offer_quantity,open,high,low,previous_close,ltp_percent_change,upper_circuit,lower_circuit,total_quantity_traded,spot_price,ltq,open_interest,chnge_oi,total_buy_qty,total_sell_qty,rel_50,price_per_lot
0,NFO,Options,NIFTY,2023-07-27,Call,19600.0,282.9,20-Jul-2023 11:06:35,282.8,950,283.45,700,284.25,289.8,243.75,287.7,-1.67,774.55,0.05,1924850,19836.1,250,1356100.0,-153850.0,146000,59550,5.0,14145.0
1,NFO,Options,NIFTY,2023-07-27,Call,19650.0,243.5,20-Jul-2023 11:06:29,242.6,900,243.25,1300,240.85,249.25,207.0,243.8,-0.12,705.65,0.05,346050,19836.1,250,233100.0,-4900.0,64200,32300,4.0,12175.0
2,NFO,Options,NIFTY,2023-07-27,Call,19700.0,205.7,20-Jul-2023 11:06:33,205.05,150,205.35,100,202.05,210.8,172.0,206.6,-0.44,642.2,0.05,4681100,19836.1,200,2070750.0,65100.0,271000,110050,3.0,10285.0
3,NFO,Options,NIFTY,2023-07-27,Call,19750.0,170.25,20-Jul-2023 11:06:32,170.05,950,170.45,1000,180.0,180.0,141.45,171.3,-0.61,579.85,0.05,2854750,19836.1,100,800750.0,65650.0,110250,101250,2.0,8512.5
4,NFO,Options,NIFTY,2023-07-27,Call,19800.0,139.5,20-Jul-2023 11:06:35,139.5,150,139.75,50,158.0,158.0,113.9,141.45,-1.38,522.25,0.05,15169550,19836.1,50,4700850.0,1296600.0,748800,303850,1.0,6975.0
5,NFO,Options,NIFTY,2023-07-27,Call,19850.0,111.35,20-Jul-2023 11:06:35,111.4,850,111.65,50,128.4,128.4,90.35,113.95,-2.28,466.65,0.05,5365800,19836.1,50,1175600.0,428950.0,291350,189200,0.0,5567.5
6,NFO,Options,NIFTY,2023-07-27,Call,19900.0,87.15,20-Jul-2023 11:06:35,87.2,100,87.4,300,101.0,103.0,70.0,89.75,-2.9,414.35,0.05,8429600,19836.1,100,2739700.0,610100.0,676050,269350,1.0,4357.5
7,NFO,Options,NIFTY,2023-07-27,Call,19950.0,66.6,20-Jul-2023 11:06:35,66.7,2250,66.9,1150,77.85,78.0,53.0,69.3,-3.9,366.0,0.05,3114500,19836.1,50,1120500.0,202300.0,278950,128150,2.0,3330.0
8,NFO,Options,NIFTY,2023-07-27,Call,20000.0,50.0,20-Jul-2023 11:06:35,49.85,50,49.95,300,54.15,59.9,39.0,53.1,-5.84,322.5,0.05,8398750,19836.1,50,4616450.0,459100.0,426300,379800,3.0,2500.0
9,NFO,Options,NIFTY,2023-07-27,Call,20050.0,36.6,20-Jul-2023 11:06:29,36.25,50,36.4,3100,44.0,44.0,28.2,39.5,-7.34,282.3,0.05,1477650,19836.1,50,478100.0,47200.0,196600,74950,4.0,1830.0
10,NFO,Options,NIFTY,2023-07-27,Call,20100.0,25.95,20-Jul-2023 11:06:36,25.9,600,26.0,3450,33.3,38.0,20.2,29.5,-12.03,246.8,0.05,3972300,19836.1,50,2234500.0,178650.0,257050,111700,5.0,1297.5
