,exchange_code,product_type,stock_code,expiry_date,right,strike_price,ltp,ltt,best_bid_price,best_bid_quantity,best_offer_price,best_offer_quantity,open,high,low,previous_close,ltp_percent_change,upper_circuit,lower_circuit,total_quantity_traded,spot_price,ltq,open_interest,chnge_oi,total_buy_qty,total_sell_qty,rel_50,price_per_lot
0,NFO,Options,NIFTY,2023-07-20,Call,19250.0,315.0,06-Jul-2023 11:01:20,313.65,50,318.1,50,264.4,316.0,264.4,280.9,12.14,708.1,0.05,3050,19457.7,50,25700.0,-1150.0,18950,11350,5.0,15750.0
1,NFO,Options,NIFTY,2023-07-20,Call,19300.0,280.0,06-Jul-2023 11:07:00,277.95,100,279.55,50,230.0,281.95,230.0,250.2,11.91,657.55,0.05,45700,19457.7,250,42050.0,5950.0,24800,18550,4.0,14000.0
2,NFO,Options,NIFTY,2023-07-20,Call,19350.0,246.0,06-Jul-2023 11:06:12,244.5,250,246.15,150,200.0,246.75,189.9,213.8,15.06,600.9,0.05,33500,19457.7,50,16600.0,5000.0,20250,11650,3.0,12300.0
3,NFO,Options,NIFTY,2023-07-20,Call,19400.0,213.65,06-Jul-2023 11:07:18,212.2,1500,212.6,50,170.05,214.75,164.1,184.5,15.8,551.25,0.05,162200,19457.7,50,84050.0,12150.0,31550,22700,2.0,10682.5
4,NFO,Options,NIFTY,2023-07-20,Call,19450.0,185.5,06-Jul-2023 11:05:20,182.85,100,184.1,50,161.2,185.5,144.95,158.6,16.96,504.75,0.05,38400,19457.7,50,17300.0,2900.0,19700,9800,1.0,9275.0
5,NFO,Options,NIFTY,2023-07-20,Call,19500.0,155.2,06-Jul-2023 11:07:17,155.0,250,155.65,100,129.7,157.5,119.8,132.15,17.44,457.85,0.05,201150,19457.7,50,138850.0,12400.0,38300,24600,0.0,7760.0
6,NFO,Options,NIFTY,2023-07-20,Call,19550.0,130.65,06-Jul-2023 11:07:10,130.75,100,131.65,100,101.25,132.05,100.0,109.35,19.48,414.65,0.05,23050,19457.7,50,14050.0,-300.0,26050,13700,1.0,6532.5
7,NFO,Options,NIFTY,2023-07-20,Call,19600.0,108.75,06-Jul-2023 11:07:12,108.05,50,108.85,200,95.0,110.1,79.7,89.2,21.92,374.4,0.05,69000,19457.7,50,72850.0,8450.0,28150,13600,2.0,5437.5
8,NFO,Options,NIFTY,2023-07-20,Call,19650.0,89.2,06-Jul-2023 11:07:10,89.4,100,90.4,50,76.1,90.3,65.9,74.2,20.22,339.6,0.05,15600,19457.7,50,28550.0,4500.0,23000,12600,3.0,4460.0
9,NFO,Options,NIFTY,2023-07-20,Call,19700.0,73.45,06-Jul-2023 11:07:17,72.4,200,73.1,50,60.0,74.65,52.75,57.75,27.19,303.8,0.05,124200,19457.7,50,132500.0,9100.0,31250,21700,4.0,3672.5
10,NFO,Options,NIFTY,2023-07-20,Call,19750.0,59.5,06-Jul-2023 11:07:13,58.7,100,59.2,50,43.75,60.25,42.75,46.1,29.07,273.4,0.05,49250,19457.7,50,70500.0,4100.0,31150,10150,5.0,2975.0
