,exchange_code,product_type,stock_code,expiry_date,right,strike_price,ltp,ltt,best_bid_price,best_bid_quantity,best_offer_price,best_offer_quantity,open,high,low,previous_close,ltp_percent_change,upper_circuit,lower_circuit,total_quantity_traded,spot_price,ltq,open_interest,chnge_oi,total_buy_qty,total_sell_qty,rel_50,price_per_lot
0,NFO,Options,NIFTY,2023-09-21,Call,19600.0,294.0,08-Sep-2023 15:29:50,292.9,250,299.15,50,236.15,332.45,224.05,298.85,30.35,745.8,0.05,455950,19819.95,50,126050.0,1800.0,28250,8200,5.0,14700.0
1,NFO,Options,NIFTY,2023-09-21,Call,19650.0,261.45,08-Sep-2023 15:29:56,255.05,50,260.85,50,201.35,293.0,189.95,260.65,36.28,685.75,0.05,191450,19819.95,50,29550.0,-3600.0,24100,5150,4.0,13072.5
2,NFO,Options,NIFTY,2023-09-21,Call,19700.0,219.5,08-Sep-2023 15:29:53,218.05,50,222.3,100,174.7,256.1,159.2,224.65,35.62,627.05,0.05,1420600,19819.95,100,188850.0,-24300.0,25850,8750,3.0,10975.0
3,NFO,Options,NIFTY,2023-09-21,Call,19750.0,188.1,08-Sep-2023 15:29:53,185.65,50,188.55,50,141.95,220.0,130.85,189.55,41.91,568.7,0.05,973000,19819.95,50,56050.0,1850.0,29200,7750,2.0,9405.0
4,NFO,Options,NIFTY,2023-09-21,Call,19800.0,155.0,08-Sep-2023 15:29:59,154.3,1800,155.7,50,123.6,187.05,105.25,158.5,44.25,513.85,0.05,3992800,19819.95,50,380850.0,151650.0,38950,20600,1.0,7750.0
5,NFO,Options,NIFTY,2023-09-21,Call,19850.0,129.0,08-Sep-2023 15:29:59,125.05,250,129.0,200,90.55,156.4,83.15,129.85,52.93,461.25,0.05,2423750,19819.95,50,181350.0,48700.0,32550,19950,0.0,6450.0
6,NFO,Options,NIFTY,2023-09-21,Call,19900.0,103.95,08-Sep-2023 15:29:59,102.5,50,104.25,50,75.0,127.65,64.6,104.4,58.58,411.9,0.05,3676800,19819.95,50,345150.0,45450.0,47900,13650,1.0,5197.5
7,NFO,Options,NIFTY,2023-09-21,Call,19950.0,82.95,08-Sep-2023 15:29:59,81.1,50,82.95,200,58.55,102.6,49.9,82.75,62.97,366.4,0.05,2165950,19819.95,50,184650.0,-186100.0,55300,7650,2.0,4147.5
8,NFO,Options,NIFTY,2023-09-21,Call,20000.0,64.0,08-Sep-2023 15:29:59,63.0,50,64.0,1850,42.2,81.65,37.5,64.45,71.58,324.7,0.05,4919350,19819.95,600,755900.0,244950.0,74700,37900,3.0,3200.0
9,NFO,Options,NIFTY,2023-09-21,Call,20050.0,48.6,08-Sep-2023 15:29:53,46.05,50,48.5,50,36.65,62.45,28.25,48.0,-72.2,285.45,0.05,1686450,19819.95,50,197200.0,0.0,43850,2600,4.0,2430.0
10,NFO,Options,NIFTY,2023-09-21,Call,20100.0,35.6,08-Sep-2023 15:29:57,35.6,500,36.5,50,23.65,48.7,21.1,36.3,70.74,251.7,0.05,3244200,19819.95,100,353800.0,292200.0,74300,9200,5.0,1780.0
