,exchange_code,product_type,stock_code,expiry_date,right,strike_price,ltp,ltt,best_bid_price,best_bid_quantity,best_offer_price,best_offer_quantity,open,high,low,previous_close,ltp_percent_change,upper_circuit,lower_circuit,total_quantity_traded,spot_price,ltq,open_interest,chnge_oi,total_buy_qty,total_sell_qty,rel_50,price_per_lot
0,NFO,Options,NIFTY,2023-11-02,Call,18800.0,308.0,27-Oct-2023 15:29:58,306.55,50,309.0,50,211.0,320.25,211.0,295.7,60.63,994.0,0.1,8606900,19047.25,100,596800.0,-170150.0,80150,29500,5.0,15400.0
1,NFO,Options,NIFTY,2023-11-02,Call,18850.0,266.2,27-Oct-2023 15:29:55,263.85,50,266.95,50,196.0,278.55,180.4,253.95,65.09,916.5,0.1,7224650,19047.25,150,384150.0,-197100.0,50750,26550,4.0,13310.0
2,NFO,Options,NIFTY,2023-11-02,Call,18900.0,223.0,27-Oct-2023 15:29:59,223.4,50,226.55,50,175.0,237.75,141.0,215.15,67.35,840.7,0.1,44546900,19047.25,100,1642500.0,-1146250.0,109850,30250,3.0,11150.0
3,NFO,Options,NIFTY,2023-11-02,Call,18950.0,188.0,27-Oct-2023 15:29:59,186.2,50,188.0,550,116.0,199.0,116.0,178.8,74.07,759.9,0.1,40927850,19047.25,50,610100.0,-1013500.0,66900,23700,2.0,9400.0
4,NFO,Options,NIFTY,2023-11-02,Call,19000.0,151.0,27-Oct-2023 15:29:59,151.0,1950,152.0,50,98.0,163.55,88.0,145.3,78.17,617.55,0.1,164586550,19047.25,50,4076750.0,-3615850.0,371750,254650,1.0,7550.0
5,NFO,Options,NIFTY,2023-11-02,Call,19050.0,121.55,27-Oct-2023 15:29:59,120.5,200,122.4,100,80.0,131.85,72.05,115.85,85.57,492.4,0.1,97160750,19047.25,50,1370400.0,-1124600.0,147250,115800,0.0,6077.5
6,NFO,Options,NIFTY,2023-11-02,Call,19100.0,94.0,27-Oct-2023 15:29:59,94.5,50,95.0,16250,62.0,103.45,49.9,90.2,85.77,383.35,0.1,131390450,19047.25,150,3884400.0,-1005950.0,299050,307100,1.0,4700.0
7,NFO,Options,NIFTY,2023-11-02,Call,19150.0,73.15,27-Oct-2023 15:29:59,72.05,100,73.2,100,37.5,79.25,37.5,69.0,92.25,293.25,0.1,57496350,19047.25,50,1744450.0,-522600.0,168900,133500,2.0,3657.5
8,NFO,Options,NIFTY,2023-11-02,Call,19200.0,54.1,27-Oct-2023 15:29:59,54.1,27950,54.5,500,34.45,58.95,30.0,51.25,91.17,217.85,0.1,98838800,19047.25,50,6525300.0,1951250.0,432950,389400,3.0,2705.0
9,NFO,Options,NIFTY,2023-11-02,Call,19250.0,38.7,27-Oct-2023 15:29:59,38.5,3800,39.5,1550,25.0,42.1,20.65,36.45,87.41,154.95,0.1,41639250,19047.25,50,1918750.0,62700.0,134900,117650,4.0,1935.0
10,NFO,Options,NIFTY,2023-11-02,Call,19300.0,27.45,27-Oct-2023 15:29:59,27.0,50,27.5,5850,18.05,29.8,15.6,25.45,80.0,108.2,0.1,62615150,19047.25,400,3897550.0,-480150.0,257050,334150,5.0,1372.5
