,exchange_code,product_type,stock_code,expiry_date,right,strike_price,ltp,ltt,best_bid_price,best_bid_quantity,best_offer_price,best_offer_quantity,open,high,low,previous_close,ltp_percent_change,upper_circuit,lower_circuit,total_quantity_traded,spot_price,ltq,open_interest,chnge_oi,total_buy_qty,total_sell_qty,rel_50,price_per_lot
0,NFO,Options,NIFTY,2023-08-31,Call,19050.0,239.3,25-Aug-2023 14:22:15,239.5,50,240.0,500,328.6,328.6,217.0,365.1,-34.46,884.35,0.05,828950,19265.85,50,56150.0,40250.0,84050,64850,5.0,11965.0
1,NFO,Options,NIFTY,2023-08-31,Call,19100.0,200.1,25-Aug-2023 14:22:23,199.85,100,200.2,800,297.6,297.6,179.65,316.85,-36.85,814.05,0.05,8873400,19265.85,50,671000.0,516100.0,151050,126700,4.0,10005.0
2,NFO,Options,NIFTY,2023-08-31,Call,19150.0,161.75,25-Aug-2023 14:22:22,162.25,150,162.55,650,205.0,211.55,145.25,267.35,-39.5,740.5,0.05,8248400,19265.85,50,416200.0,370600.0,122350,108100,3.0,8087.5
3,NFO,Options,NIFTY,2023-08-31,Call,19200.0,129.1,25-Aug-2023 14:22:23,128.85,1650,129.1,100,173.0,175.35,115.0,232.25,-44.41,679.55,0.05,49473650,19265.85,50,2513350.0,1953750.0,364500,411250,2.0,6455.0
4,NFO,Options,NIFTY,2023-08-31,Call,19250.0,99.8,25-Aug-2023 14:22:23,99.7,4150,99.95,1350,107.0,138.95,89.3,191.95,-48.01,611.85,0.05,70199050,19265.85,50,2971400.0,2793150.0,458350,537150,1.0,4990.0
5,NFO,Options,NIFTY,2023-08-31,Call,19300.0,74.85,25-Aug-2023 14:22:21,74.85,1300,75.0,450,120.0,120.0,67.2,157.15,-52.37,548.4,0.05,207659700,19265.85,50,11681550.0,9820050.0,1054500,1957700,0.0,3742.5
6,NFO,Options,NIFTY,2023-08-31,Call,19350.0,55.45,25-Aug-2023 14:22:23,55.35,1150,55.4,800,100.0,100.05,49.8,125.55,-55.83,487.3,0.05,95696150,19265.85,100,4854800.0,4058400.0,585250,1002750,1.0,2772.5
7,NFO,Options,NIFTY,2023-08-31,Call,19400.0,40.0,25-Aug-2023 14:22:23,39.9,5500,40.0,2300,68.95,69.0,36.15,97.75,-59.08,429.5,0.05,119730350,19265.85,300,11324100.0,5896400.0,871150,1749450,2.0,2000.0
8,NFO,Options,NIFTY,2023-08-31,Call,19450.0,28.35,25-Aug-2023 14:22:23,28.35,10900,28.45,4900,54.0,54.0,26.4,74.35,-61.87,376.05,0.05,57213850,19265.85,50,6123500.0,3177100.0,495200,948350,3.0,1417.5
9,NFO,Options,NIFTY,2023-08-31,Call,19500.0,20.0,25-Aug-2023 14:22:23,20.0,12150,20.1,8600,25.6,38.0,18.8,53.75,-62.79,325.7,0.05,92215550,19265.85,100,14041950.0,2671550.0,758000,1829050,4.0,1000.0
10,NFO,Options,NIFTY,2023-08-31,Call,19550.0,13.9,25-Aug-2023 14:22:22,13.9,21600,14.0,9700,22.0,34.2,13.25,38.5,-63.9,281.45,0.05,44429050,19265.85,650,4037850.0,1235350.0,415950,662200,5.0,695.0
