,exchange_code,product_type,stock_code,expiry_date,right,strike_price,ltp,ltt,best_bid_price,best_bid_quantity,best_offer_price,best_offer_quantity,open,high,low,previous_close,ltp_percent_change,upper_circuit,lower_circuit,total_quantity_traded,spot_price,ltq,open_interest,chnge_oi,total_buy_qty,total_sell_qty,rel_50,price_per_lot
0,NFO,Options,NIFTY,2023-09-28,Call,19300.0,223.85,28-Sep-2023 15:29:53,223.6,150,224.85,150,425.7,431.0,203.85,223.35,-46.53,1046.8,0.05,1377100,19523.55,100,699200.0,-44800.0,71350,13700,5.0,11192.5
1,NFO,Options,NIFTY,2023-09-28,Call,19350.0,173.75,28-Sep-2023 15:29:56,173.6,50,174.8,300,373.15,382.8,153.6,172.45,-52.86,993.35,0.05,1512000,19523.55,100,115000.0,38950.0,48250,12800,4.0,8687.5
2,NFO,Options,NIFTY,2023-09-28,Call,19400.0,124.65,28-Sep-2023 15:29:59,124.3,250,124.65,100,320.0,332.65,103.55,122.6,-60.75,935.35,0.05,12242050,19523.55,100,801850.0,92400.0,105750,15550,3.0,6232.5
3,NFO,Options,NIFTY,2023-09-28,Call,19450.0,74.45,28-Sep-2023 15:29:59,74.05,50,74.4,50,278.25,283.8,53.8,71.65,-72.29,872.75,0.05,26025450,19523.55,50,379250.0,208450.0,280350,20950,2.0,3722.5
4,NFO,Options,NIFTY,2023-09-28,Call,19500.0,24.45,28-Sep-2023 15:29:59,24.2,20350,24.4,500,222.5,234.6,6.2,22.15,-89.03,803.2,0.05,261974650,19523.55,250,4233350.0,2030500.0,1880100,275550,1.0,1222.5
5,NFO,Options,NIFTY,2023-09-28,Call,19550.0,0.05,28-Sep-2023 15:29:59,0.0,0,0.05,546000,178.0,219.95,0.05,0.8,-99.97,718.2,0.05,584939900,19523.55,50,13513400.0,12910500.0,0,3062500,0.0,2.5
6,NFO,Options,NIFTY,2023-09-28,Call,19600.0,0.05,28-Sep-2023 15:29:59,0.0,0,0.05,1540200,132.8,139.4,0.05,0.3,-99.96,620.75,0.05,813214400,19523.55,50,12362650.0,9331000.0,0,3744650,1.0,2.5
7,NFO,Options,NIFTY,2023-09-28,Call,19650.0,0.05,28-Sep-2023 15:29:59,0.0,0,0.05,326000,90.0,97.1,0.05,0.25,-99.94,513.2,0.05,612816350,19523.55,800,8023000.0,5205900.0,0,1354150,2.0,2.5
8,NFO,Options,NIFTY,2023-09-28,Call,19700.0,0.15,28-Sep-2023 15:29:59,0.1,28350,0.15,3100,68.0,68.0,0.05,0.25,-99.72,401.9,0.05,803617950,19523.55,700,11279250.0,699950.0,1056550,1446300,3.0,7.5
9,NFO,Options,NIFTY,2023-09-28,Call,19750.0,0.05,28-Sep-2023 15:29:59,0.05,156900,0.1,65900,32.0,35.0,0.05,0.2,-99.83,297.9,0.05,564434750,19523.55,50,5547700.0,-3716200.0,156900,857350,4.0,2.5
10,NFO,Options,NIFTY,2023-09-28,Call,19800.0,0.1,28-Sep-2023 15:29:59,0.1,8300,0.15,19900,15.3,19.7,0.05,0.2,-99.31,208.8,0.05,534744400,19523.55,50,8401250.0,-6567900.0,769450,1058250,5.0,5.0
