,exchange_code,product_type,stock_code,expiry_date,right,strike_price,ltp,ltt,best_bid_price,best_bid_quantity,best_offer_price,best_offer_quantity,open,high,low,previous_close,ltp_percent_change,upper_circuit,lower_circuit,total_quantity_traded,spot_price,ltq,open_interest,chnge_oi,total_buy_qty,total_sell_qty,rel_50,price_per_lot
0,NFO,Options,NIFTY,2023-11-30,Call,19800.0,269.95,29-Nov-2023 12:50:37,269.55,700,270.0,300,182.2,299.5,182.2,153.75,75.58,642.0,0.05,13119900,20039.85,50,3630750.0,-1511150.0,249550,186000,5.0,13497.5
1,NFO,Options,NIFTY,2023-11-30,Call,19850.0,220.85,29-Nov-2023 12:50:38,220.85,300,221.35,100,141.0,229.65,130.1,113.55,94.5,577.1,0.05,11168550,20039.85,50,1742950.0,-1051900.0,165800,149700,4.0,11042.5
2,NFO,Options,NIFTY,2023-11-30,Call,19900.0,174.75,29-Nov-2023 12:50:38,174.85,100,175.0,3550,105.0,182.85,91.7,80.25,117.76,508.5,0.05,47699950,20039.85,50,4588350.0,-2427150.0,445650,376700,3.0,8737.5
3,NFO,Options,NIFTY,2023-11-30,Call,19950.0,130.65,29-Nov-2023 12:50:40,130.5,350,130.7,250,75.0,138.7,70.5,51.75,152.46,436.8,0.05,70777050,20039.85,150,2544250.0,-1397450.0,450250,266150,2.0,6532.5
4,NFO,Options,NIFTY,2023-11-30,Call,20000.0,90.7,29-Nov-2023 12:50:40,90.55,400,90.7,1400,53.35,98.0,43.85,30.6,196.41,363.55,0.05,209711450,20039.85,100,10638000.0,388200.0,1600750,1394650,1.0,4535.0
5,NFO,Options,NIFTY,2023-11-30,Call,20050.0,57.0,29-Nov-2023 12:50:40,56.95,50,57.0,2450,31.3,62.5,25.0,16.15,252.94,290.75,0.05,162115400,20039.85,50,8058050.0,3045300.0,1287000,1093950,0.0,2850.0
6,NFO,Options,NIFTY,2023-11-30,Call,20100.0,31.35,29-Nov-2023 12:50:40,31.3,1850,31.35,2050,13.5,35.95,12.5,7.6,312.5,222.2,0.05,182485000,20039.85,150,12557450.0,3732850.0,2055900,1586100,1.0,1567.5
7,NFO,Options,NIFTY,2023-11-30,Call,20150.0,15.45,29-Nov-2023 12:50:40,15.45,350,15.5,12100,4.5,18.5,4.5,3.35,361.19,163.35,0.05,154296950,20039.85,50,9220200.0,4666050.0,1780900,989550,2.0,772.5
8,NFO,Options,NIFTY,2023-11-30,Call,20200.0,7.0,29-Nov-2023 12:50:38,6.95,33950,7.05,30550,3.0,8.75,2.5,1.75,300.0,122.55,0.05,169774250,20039.85,50,14041100.0,5674600.0,8719650,1767500,3.0,350.0
9,NFO,Options,NIFTY,2023-11-30,Call,20250.0,3.25,29-Nov-2023 12:50:39,3.25,44850,3.3,49100,1.95,4.3,1.05,1.2,170.83,98.2,0.05,99094300,20039.85,250,7243200.0,3038350.0,3756800,786850,4.0,162.5
10,NFO,Options,NIFTY,2023-11-30,Call,20300.0,1.8,29-Nov-2023 12:50:41,1.75,225400,1.8,131900,1.0,2.25,0.95,0.9,100.0,81.15,0.05,130161600,20039.85,1200,7568400.0,1982400.0,14882500,1010450,5.0,90.0
