,exchange_code,product_type,stock_code,expiry_date,right,strike_price,ltp,ltt,best_bid_price,best_bid_quantity,best_offer_price,best_offer_quantity,open,high,low,previous_close,ltp_percent_change,upper_circuit,lower_circuit,total_quantity_traded,spot_price,ltq,open_interest,chnge_oi,total_buy_qty,total_sell_qty,rel_50,price_per_lot
0,NFO,Options,NIFTY,2023-10-12,Call,19450.0,336.35,27-Sep-2023 11:56:41,345.55,50,356.35,50,395.0,395.0,280.0,375.0,-10.31,836.8,0.05,3350,19657.7,50,1600.0,1500.0,7250,4500,5.0,16817.5
1,NFO,Options,NIFTY,2023-10-12,Call,19500.0,311.2,27-Sep-2023 12:22:15,312.65,50,313.5,50,315.0,319.0,245.3,333.5,-6.69,740.85,0.05,86900,19657.7,150,40550.0,2750.0,28850,15350,4.0,15560.0
2,NFO,Options,NIFTY,2023-10-12,Call,19550.0,276.0,27-Sep-2023 12:24:06,276.45,50,277.25,100,267.9,280.15,215.0,300.75,-8.23,689.1,0.05,32900,19657.7,50,12250.0,10900.0,8550,4900,3.0,13800.0
3,NFO,Options,NIFTY,2023-10-12,Call,19600.0,238.35,27-Sep-2023 12:23:05,241.2,500,241.8,200,250.0,250.0,184.0,260.55,-8.52,629.5,0.05,330350,19657.7,50,97550.0,68000.0,29750,27450,2.0,11917.5
4,NFO,Options,NIFTY,2023-10-12,Call,19650.0,209.0,27-Sep-2023 12:24:09,209.2,250,210.05,1350,225.75,225.75,158.3,226.45,-7.71,575.8,0.05,98300,19657.7,50,33300.0,13650.0,20700,17550,1.0,10450.0
5,NFO,Options,NIFTY,2023-10-12,Call,19700.0,177.8,27-Sep-2023 12:23:46,178.75,50,179.0,50,190.15,190.15,132.3,194.95,-8.8,524.45,0.05,348500,19657.7,50,121300.0,29150.0,45050,39700,0.0,8890.0
6,NFO,Options,NIFTY,2023-10-12,Call,19750.0,149.8,27-Sep-2023 12:23:06,151.6,200,152.35,750,143.15,156.0,110.3,167.05,-10.33,476.7,0.05,55450,19657.7,50,33900.0,6000.0,32400,16450,1.0,7490.0
7,NFO,Options,NIFTY,2023-10-12,Call,19800.0,126.35,27-Sep-2023 12:23:40,126.6,100,127.2,600,130.0,130.55,90.35,139.9,-9.69,429.75,0.05,330150,19657.7,50,136250.0,21350.0,47800,41700,2.0,6317.5
8,NFO,Options,NIFTY,2023-10-12,Call,19850.0,102.0,27-Sep-2023 12:22:31,104.3,1700,104.85,100,96.95,107.45,73.7,116.7,-12.6,386.95,0.05,108350,19657.7,50,40150.0,25100.0,33550,22600,3.0,5100.0
9,NFO,Options,NIFTY,2023-10-12,Call,19900.0,85.7,27-Sep-2023 12:23:35,85.6,1100,86.1,2000,81.05,88.75,59.3,95.8,-10.54,346.8,0.05,381150,19657.7,50,109200.0,45450.0,42400,30100,4.0,4285.0
10,NFO,Options,NIFTY,2023-10-12,Call,19950.0,67.5,27-Sep-2023 12:23:01,68.85,50,69.15,200,55.0,71.75,47.8,77.6,-13.02,309.75,0.05,167000,19657.7,50,67150.0,31500.0,39650,20500,5.0,3375.0
