close,exchange_code,high,low,open,stock_code,volume
159.5,NSE,159.75,159.45,159.7,ONGC,122187
159.2,NSE,159.5,159.2,159.5,ONGC,59469
159.5,NSE,159.6,159.3,159.3,ONGC,42366
159.7,NSE,159.75,159.5,159.55,ONGC,71839
159.7,NSE,159.8,159.7,159.7,ONGC,75532
159.75,NSE,159.75,159.7,159.7,ONGC,38453
159.95,NSE,160.0,159.7,159.7,ONGC,91681
159.75,NSE,159.95,159.75,159.8,ONGC,96373
159.85,NSE,159.85,159.75,159.8,ONGC,49551
159.8,NSE,159.9,159.8,159.85,ONGC,63566
160.05,NSE,160.25,159.8,159.8,ONGC,157066
160.35,NSE,160.4,160.05,160.1,ONGC,83867
160.75,NSE,160.9,160.35,160.35,ONGC,220933
161.4,NSE,161.45,160.7,160.7,ONGC,254447
161.3,NSE,161.6,161.15,161.5,ONGC,198657
161.2,NSE,161.4,161.05,161.3,ONGC,160956
161.1,NSE,161.2,161.05,161.2,ONGC,57521
161.0,NSE,161.1,160.9,161.1,ONGC,125747
160.9,NSE,161.1,160.9,161.05,ONGC,68336
161.05,NSE,161.05,160.85,160.9,ONGC,49884
160.85,NSE,161.1,160.8,161.05,ONGC,65796
160.75,NSE,160.85,160.65,160.7,ONGC,91466
161.0,NSE,161.05,160.7,160.75,ONGC,65309
161.2,NSE,161.25,161.0,161.05,ONGC,56921
161.1,NSE,161.2,160.95,161.2,ONGC,80790
161.2,NSE,161.2,161.05,161.05,ONGC,17025
161.25,NSE,161.25,161.2,161.2,ONGC,58990
161.6,NSE,161.7,161.2,161.2,ONGC,158296
161.8,NSE,161.9,161.6,161.6,ONGC,105896
161.55,NSE,161.8,161.45,161.7,ONGC,91160
161.6,NSE,161.65,161.5,161.55,ONGC,43863
161.6,NSE,161.6,161.5,161.6,ONGC,34771
161.6,NSE,161.7,161.5,161.6,ONGC,88759
161.9,NSE,161.9,161.6,161.65,ONGC,39224
161.6,NSE,161.95,161.6,161.9,ONGC,105366
161.75,NSE,161.8,161.6,161.65,ONGC,44017
161.5,NSE,161.75,161.5,161.75,ONGC,57107
161.7,NSE,161.75,161.45,161.5,ONGC,119729
161.6,NSE,161.75,161.5,161.7,ONGC,44683
161.55,NSE,161.6,161.45,161.6,ONGC,62691
161.65,NSE,161.7,161.6,161.6,ONGC,24926
161.8,NSE,161.8,161.6,161.65,ONGC,43512
161.9,NSE,161.9,161.75,161.8,ONGC,41224
162.05,NSE,162.15,161.85,161.85,ONGC,206857
161.9,NSE,162.1,161.8,162.1,ONGC,175499
161.9,NSE,161.95,161.85,161.9,ONGC,29120
162.25,NSE,162.35,161.95,161.95,ONGC,142492
162.3,NSE,162.3,162.2,162.2,ONGC,68836
162.4,NSE,162.4,162.2,162.3,ONGC,70368
162.4,NSE,162.4,162.35,162.4,ONGC,54591
162.3,NSE,162.4,162.3,162.35,ONGC,62825
162.5,NSE,162.6,162.25,162.3,ONGC,151966
162.35,NSE,162.5,162.35,162.4,ONGC,55905
162.15,NSE,162.4,162.0,162.35,ONGC,100634
162.0,NSE,162.2,162.0,162.05,ONGC,54954
161.75,NSE,162.05,161.75,162.05,ONGC,108449
161.55,NSE,161.8,161.55,161.8,ONGC,162005
161.4,NSE,161.55,161.3,161.55,ONGC,102649
161.35,NSE,161.5,161.25,161.3,ONGC,103695
161.2,NSE,161.35,161.2,161.35,ONGC,47832
160.7,NSE,161.25,160.7,161.2,ONGC,174856
160.8,NSE,160.85,160.6,160.75,ONGC,116426
161.2,NSE,161.2,160.8,160.9,ONGC,76976
161.15,NSE,161.25,161.15,161.25,ONGC,82804
160.9,NSE,161.25,160.9,161.2,ONGC,61380
160.65,NSE,160.95,160.6,160.9,ONGC,155673
160.85,NSE,160.85,160.6,160.7,ONGC,48469
160.6,NSE,160.9,160.55,160.85,ONGC,121547
160.8,NSE,160.8,160.55,160.55,ONGC,49515
160.85,NSE,160.9,160.7,160.7,ONGC,16765
160.7,NSE,160.9,160.7,160.9,ONGC,34748
160.75,NSE,160.8,160.7,160.7,ONGC,36294
160.75,NSE,160.75,160.65,160.75,ONGC,22166
160.85,NSE,160.85,160.75,160.75,ONGC,34947
161.25,NSE,161.35,160.85,160.85,ONGC,115152
160.95,NSE,161.2,160.95,161.15,ONGC,58754
161.15,NSE,161.2,161.05,161.05,ONGC,40094
161.1,NSE,161.15,161.1,161.15,ONGC,35425
161.2,NSE,161.25,161.1,161.15,ONGC,25831
161.2,NSE,161.2,161.1,161.2,ONGC,45916
161.2,NSE,161.25,161.15,161.2,ONGC,13257
161.1,NSE,161.2,161.1,161.2,ONGC,24370
160.75,NSE,161.1,160.75,161.1,ONGC,91691
160.85,NSE,160.85,160.75,160.75,ONGC,57103
160.9,NSE,161.0,160.85,160.9,ONGC,25377
161.0,NSE,161.0,160.9,160.9,ONGC,13561
161.05,NSE,161.05,160.95,161.0,ONGC,18062
161.2,NSE,161.2,161.0,161.0,ONGC,26681
161.1,NSE,161.25,161.0,161.15,ONGC,28915
161.0,NSE,161.1,160.95,161.0,ONGC,38133
161.0,NSE,161.0,160.95,161.0,ONGC,19748
160.8,NSE,161.0,160.8,160.95,ONGC,35019
160.7,NSE,160.9,160.7,160.85,ONGC,60178
160.75,NSE,160.75,160.65,160.7,ONGC,58608
160.85,NSE,160.85,160.65,160.65,ONGC,27722
160.75,NSE,160.9,160.75,160.85,ONGC,23157
160.55,NSE,160.85,160.45,160.85,ONGC,119173
160.75,NSE,160.75,160.45,160.5,ONGC,91418
160.7,NSE,160.75,160.65,160.75,ONGC,12582
160.9,NSE,160.9,160.65,160.7,ONGC,33033
160.95,NSE,161.0,160.8,160.85,ONGC,30396
160.95,NSE,161.0,160.85,160.95,ONGC,18632
161.0,NSE,161.0,160.9,160.9,ONGC,14876
