,close,datetime,exchange_code,high,low,open,stock_code,volume
0,6297.7,2024-01-12 09:07:00,NSE,6297.7,6297.7,6297.7,ASTPHA,-102730
1,6281.45,2024-01-12 09:15:00,NSE,6316.65,6281.45,6297.7,ASTPHA,668
2,6258.2,2024-01-12 09:16:00,NSE,6258.2,6219.05,6244.2,ASTPHA,647
3,6225.45,2024-01-12 09:17:00,NSE,6250.45,6220.0,6250.45,ASTPHA,363
4,6240.0,2024-01-12 09:18:00,NSE,6240.0,6230.0,6236.65,ASTPHA,193
5,6226.7,2024-01-12 09:19:00,NSE,6242.7,6226.7,6240.0,ASTPHA,72
6,6217.65,2024-01-12 09:20:00,NSE,6231.4,6217.1,6226.7,ASTPHA,243
7,6216.6,2024-01-12 09:21:00,NSE,6220.45,6205.6,6217.65,ASTPHA,136
8,6201.55,2024-01-12 09:22:00,NSE,6218.2,6201.55,6218.2,ASTPHA,54
9,6210.0,2024-01-12 09:23:00,NSE,6218.0,6210.0,6212.0,ASTPHA,97
10,6150.25,2024-01-12 09:24:00,NSE,6214.7,6117.15,6214.7,ASTPHA,1353
11,6150.0,2024-01-12 09:25:00,NSE,6150.0,6130.0,6135.5,ASTPHA,472
12,6153.4,2024-01-12 09:26:00,NSE,6168.4,6150.0,6150.0,ASTPHA,652
13,6181.0,2024-01-12 09:27:00,NSE,6181.0,6153.35,6153.4,ASTPHA,121
14,6180.0,2024-01-12 09:28:00,NSE,6190.95,6175.0,6181.95,ASTPHA,164
15,6172.35,2024-01-12 09:29:00,NSE,6180.0,6163.25,6180.0,ASTPHA,197
16,6158.8,2024-01-12 09:30:00,NSE,6181.55,6139.7,6144.25,ASTPHA,419
17,6174.6,2024-01-12 09:31:00,NSE,6174.7,6150.05,6158.8,ASTPHA,182
18,6192.8,2024-01-12 09:32:00,NSE,6210.0,6173.0,6174.6,ASTPHA,434
19,6200.1,2024-01-12 09:33:00,NSE,6200.45,6181.9,6192.8,ASTPHA,73
20,6209.0,2024-01-12 09:34:00,NSE,6209.95,6200.1,6200.1,ASTPHA,97
21,6202.1,2024-01-12 09:35:00,NSE,6207.65,6195.55,6207.65,ASTPHA,75
22,6190.1,2024-01-12 09:36:00,NSE,6202.2,6190.1,6202.1,ASTPHA,43
