,close,datetime,exchange_code,high,low,open,stock_code,volume
0,1027.0,2024-03-19 09:07:00,NSE,1027.0,1027.0,1027.0,AFFIND,0
1,1025.95,2024-03-19 09:15:00,NSE,1027.0,1023.0,1027.0,AFFIND,2295
2,1027.2,2024-03-19 09:16:00,NSE,1027.2,1023.8,1026.25,AFFIND,840
3,1027.45,2024-03-19 09:17:00,NSE,1027.45,1025.75,1027.2,AFFIND,367
4,1030.0,2024-03-19 09:18:00,NSE,1030.0,1027.45,1027.45,AFFIND,379
5,1030.0,2024-03-19 09:19:00,NSE,1031.6,1029.95,1029.95,AFFIND,338
6,1028.75,2024-03-19 09:20:00,NSE,1030.8,1028.55,1030.8,AFFIND,192
7,1029.0,2024-03-19 09:21:00,NSE,1029.0,1028.0,1029.0,AFFIND,57
8,1028.05,2024-03-19 09:22:00,NSE,1029.0,1028.05,1029.0,AFFIND,116
9,1028.05,2024-03-19 09:23:00,NSE,1029.0,1028.05,1029.0,AFFIND,51
10,1024.2,2024-03-19 09:24:00,NSE,1028.05,1024.2,1028.05,AFFIND,779
11,1024.25,2024-03-19 09:25:00,NSE,1024.45,1023.6,1024.0,AFFIND,163
12,1025.0,2024-03-19 09:26:00,NSE,1025.9,1024.7,1024.7,AFFIND,253
13,1024.65,2024-03-19 09:27:00,NSE,1024.75,1022.5,1024.5,AFFIND,309
14,1023.25,2024-03-19 09:28:00,NSE,1024.65,1023.0,1024.65,AFFIND,357
15,1023.35,2024-03-19 09:29:00,NSE,1024.0,1022.25,1023.3,AFFIND,240
16,1024.95,2024-03-19 09:30:00,NSE,1024.95,1022.45,1023.35,AFFIND,476
17,1023.35,2024-03-19 09:31:00,NSE,1024.85,1023.35,1024.4,AFFIND,168
18,1023.7,2024-03-19 09:32:00,NSE,1024.5,1022.1,1023.35,AFFIND,532
19,1023.0,2024-03-19 09:33:00,NSE,1024.0,1023.0,1024.0,AFFIND,436
20,1023.65,2024-03-19 09:34:00,NSE,1023.65,1023.0,1023.0,AFFIND,115
21,1023.5,2024-03-19 09:35:00,NSE,1024.0,1023.0,1023.65,AFFIND,209
22,1024.4,2024-03-19 09:36:00,NSE,1024.95,1023.0,1023.5,AFFIND,356
23,1023.15,2024-03-19 09:37:00,NSE,1024.6,1022.7,1024.4,AFFIND,1036
24,1022.0,2024-03-19 09:38:00,NSE,1023.2,1022.0,1023.15,AFFIND,331
25,1023.4,2024-03-19 09:39:00,NSE,1023.4,1022.0,1022.0,AFFIND,283
26,1022.95,2024-03-19 09:40:00,NSE,1023.05,1021.5,1023.05,AFFIND,398
27,1021.55,2024-03-19 09:41:00,NSE,1022.95,1021.5,1022.95,AFFIND,89
28,1020.85,2024-03-19 09:42:00,NSE,1022.0,1020.5,1021.1,AFFIND,874
29,1020.85,2024-03-19 09:43:00,NSE,1021.9,1020.5,1020.85,AFFIND,472
30,1020.7,2024-03-19 09:44:00,NSE,1021.0,1020.2,1020.85,AFFIND,75
31,1020.65,2024-03-19 09:45:00,NSE,1020.95,1020.1,1020.5,AFFIND,695
32,1020.95,2024-03-19 09:46:00,NSE,1020.95,1020.1,1020.65,AFFIND,146
33,1020.15,2024-03-19 09:47:00,NSE,1020.85,1020.1,1020.55,AFFIND,94
34,1020.7,2024-03-19 09:48:00,NSE,1021.0,1020.0,1020.15,AFFIND,526
