close,datetime,exchange_code,high,low,open,stock_code,volume
2510.0,2024-06-10 09:07:00,NSE,2510.0,2510.0,2510.0,NESIND,0
2516.0,2024-06-10 09:15:00,NSE,2516.0,2509.9,2510.0,NESIND,5059
2516.2,2024-06-10 09:16:00,NSE,2519.95,2515.65,2516.0,NESIND,4787
2519.15,2024-06-10 09:17:00,NSE,2525.0,2516.05,2516.05,NESIND,7496
2520.25,2024-06-10 09:18:00,NSE,2521.8,2518.6,2520.7,NESIND,5268
2523.1,2024-06-10 09:19:00,NSE,2528.0,2522.45,2522.45,NESIND,5548
2525.55,2024-06-10 09:20:00,NSE,2526.55,2521.5,2521.5,NESIND,6438
2529.45,2024-06-10 09:21:00,NSE,2529.45,2526.65,2527.05,NESIND,2957
2523.15,2024-06-10 09:22:00,NSE,2527.75,2523.15,2527.75,NESIND,4737
2520.4,2024-06-10 09:23:00,NSE,2523.05,2520.15,2523.05,NESIND,3957
2522.0,2024-06-10 09:24:00,NSE,2522.95,2520.0,2521.8,NESIND,2969
2520.9,2024-06-10 09:25:00,NSE,2522.35,2518.0,2522.35,NESIND,2032
2523.45,2024-06-10 09:26:00,NSE,2523.45,2520.0,2521.0,NESIND,2272
2526.3,2024-06-10 09:27:00,NSE,2527.75,2523.85,2523.85,NESIND,3521
2526.6,2024-06-10 09:28:00,NSE,2528.35,2526.15,2526.5,NESIND,2148
2520.4,2024-06-10 09:29:00,NSE,2525.1,2520.4,2523.55,NESIND,6049
2518.5,2024-06-10 09:30:00,NSE,2523.1,2518.5,2521.8,NESIND,4398
2518.0,2024-06-10 09:31:00,NSE,2520.0,2517.35,2520.0,NESIND,2478
2521.0,2024-06-10 09:32:00,NSE,2522.3,2516.8,2519.9,NESIND,4642
2521.2,2024-06-10 09:33:00,NSE,2522.2,2520.0,2521.0,NESIND,2949
2520.0,2024-06-10 09:34:00,NSE,2522.5,2518.75,2521.0,NESIND,2058
2521.15,2024-06-10 09:35:00,NSE,2521.55,2519.95,2519.95,NESIND,1103
2518.85,2024-06-10 09:36:00,NSE,2520.75,2518.85,2520.75,NESIND,2542
2518.0,2024-06-10 09:37:00,NSE,2519.35,2517.15,2518.85,NESIND,6279
2522.0,2024-06-10 09:38:00,NSE,2522.0,2519.35,2519.35,NESIND,1047
2523.0,2024-06-10 09:39:00,NSE,2523.0,2521.7,2522.0,NESIND,1288
2525.85,2024-06-10 09:40:00,NSE,2526.0,2523.0,2523.0,NESIND,3116
2525.75,2024-06-10 09:41:00,NSE,2527.3,2524.6,2525.8,NESIND,1986
2524.25,2024-06-10 09:42:00,NSE,2526.25,2524.05,2526.25,NESIND,1907
2525.9,2024-06-10 09:43:00,NSE,2525.9,2525.0,2525.2,NESIND,1612
2526.0,2024-06-10 09:44:00,NSE,2526.9,2525.0,2526.9,NESIND,1529
2525.4,2024-06-10 09:45:00,NSE,2527.0,2525.15,2527.0,NESIND,1531
2522.55,2024-06-10 09:46:00,NSE,2526.45,2522.55,2526.45,NESIND,2687
2524.55,2024-06-10 09:47:00,NSE,2526.0,2524.0,2524.0,NESIND,1341
2524.2,2024-06-10 09:48:00,NSE,2525.0,2523.6,2524.95,NESIND,1077
2524.6,2024-06-10 09:49:00,NSE,2525.9,2522.3,2522.3,NESIND,1744
2524.05,2024-06-10 09:50:00,NSE,2526.0,2524.05,2525.6,NESIND,1801
2520.0,2024-06-10 09:51:00,NSE,2524.1,2520.0,2524.1,NESIND,2140
2522.3,2024-06-10 09:52:00,NSE,2523.15,2520.4,2520.4,NESIND,1363
2524.0,2024-06-10 09:53:00,NSE,2524.0,2522.0,2522.8,NESIND,1169
2523.3,2024-06-10 09:54:00,NSE,2525.0,2523.3,2524.1,NESIND,1654
2525.35,2024-06-10 09:55:00,NSE,2526.15,2523.95,2523.95,NESIND,1347
2522.85,2024-06-10 09:56:00,NSE,2524.2,2522.85,2524.2,NESIND,1120
2523.45,2024-06-10 09:57:00,NSE,2524.65,2522.85,2523.75,NESIND,2078
2522.5,2024-06-10 09:58:00,NSE,2523.0,2521.3,2521.3,NESIND,1007
2520.8,2024-06-10 09:59:00,NSE,2524.2,2520.8,2523.0,NESIND,1515
2519.0,2024-06-10 10:00:00,NSE,2519.95,2517.55,2519.35,NESIND,3982
2523.0,2024-06-10 10:01:00,NSE,2523.0,2518.0,2519.85,NESIND,3621
2523.0,2024-06-10 10:02:00,NSE,2525.0,2521.65,2523.15,NESIND,2147
2522.05,2024-06-10 10:03:00,NSE,2523.15,2520.85,2523.0,NESIND,1147
2522.6,2024-06-10 10:04:00,NSE,2523.5,2520.35,2522.95,NESIND,964
2524.15,2024-06-10 10:05:00,NSE,2524.15,2522.65,2522.65,NESIND,852
2524.25,2024-06-10 10:06:00,NSE,2525.05,2524.25,2524.8,NESIND,1663
2524.4,2024-06-10 10:07:00,NSE,2524.75,2523.95,2524.75,NESIND,1179
2524.0,2024-06-10 10:08:00,NSE,2525.0,2524.0,2524.4,NESIND,1577
2524.4,2024-06-10 10:09:00,NSE,2524.4,2524.0,2524.0,NESIND,1006
2524.0,2024-06-10 10:10:00,NSE,2524.0,2522.05,2523.8,NESIND,2012
2526.75,2024-06-10 10:11:00,NSE,2527.0,2525.0,2525.0,NESIND,2855
2526.95,2024-06-10 10:12:00,NSE,2526.95,2526.8,2526.95,NESIND,1055
2529.05,2024-06-10 10:13:00,NSE,2529.05,2526.95,2526.95,NESIND,3339
2529.0,2024-06-10 10:14:00,NSE,2530.85,2527.7,2529.8,NESIND,10503
2529.55,2024-06-10 10:15:00,NSE,2531.0,2529.5,2529.85,NESIND,6169
2528.7,2024-06-10 10:16:00,NSE,2529.75,2527.15,2529.55,NESIND,1458
2529.95,2024-06-10 10:17:00,NSE,2529.95,2528.7,2528.7,NESIND,1362
2532.05,2024-06-10 10:18:00,NSE,2532.05,2528.35,2530.0,NESIND,7424
2532.45,2024-06-10 10:19:00,NSE,2533.15,2532.45,2533.15,NESIND,1695
2531.1,2024-06-10 10:20:00,NSE,2532.45,2531.05,2532.0,NESIND,1633
2531.0,2024-06-10 10:21:00,NSE,2531.25,2530.0,2531.15,NESIND,1103
2531.65,2024-06-10 10:22:00,NSE,2532.9,2530.7,2531.15,NESIND,1901
2531.15,2024-06-10 10:23:00,NSE,2532.25,2530.6,2532.25,NESIND,1110
2530.55,2024-06-10 10:24:00,NSE,2532.0,2530.55,2531.95,NESIND,1652
2531.5,2024-06-10 10:25:00,NSE,2531.65,2531.2,2531.55,NESIND,943
2532.05,2024-06-10 10:26:00,NSE,2532.05,2531.3,2531.5,NESIND,1409
2534.0,2024-06-10 10:27:00,NSE,2534.0,2532.4,2532.4,NESIND,2034
2537.0,2024-06-10 10:28:00,NSE,2537.0,2534.5,2534.5,NESIND,3317
2536.6,2024-06-10 10:29:00,NSE,2538.6,2536.6,2537.15,NESIND,3590
2536.7,2024-06-10 10:30:00,NSE,2537.4,2535.9,2537.4,NESIND,821
2535.3,2024-06-10 10:31:00,NSE,2536.7,2535.3,2536.7,NESIND,1531
2537.8,2024-06-10 10:32:00,NSE,2537.8,2535.55,2535.55,NESIND,1861
2539.1,2024-06-10 10:33:00,NSE,2539.7,2538.55,2538.55,NESIND,2435
2538.9,2024-06-10 10:34:00,NSE,2539.4,2538.9,2539.35,NESIND,1280
2537.4,2024-06-10 10:35:00,NSE,2538.5,2537.35,2538.0,NESIND,923
2537.85,2024-06-10 10:36:00,NSE,2537.85,2537.4,2537.85,NESIND,599
2537.85,2024-06-10 10:37:00,NSE,2537.85,2537.2,2537.4,NESIND,1122
2537.85,2024-06-10 10:38:00,NSE,2537.85,2537.5,2537.85,NESIND,871
2537.25,2024-06-10 10:39:00,NSE,2539.0,2536.3,2539.0,NESIND,6124
2538.95,2024-06-10 10:40:00,NSE,2539.0,2536.8,2537.6,NESIND,1626
2541.1,2024-06-10 10:41:00,NSE,2541.1,2539.35,2539.35,NESIND,5647
2542.7,2024-06-10 10:42:00,NSE,2542.8,2541.25,2541.25,NESIND,4314
2541.55,2024-06-10 10:43:00,NSE,2543.1,2541.55,2542.7,NESIND,1809
2541.1,2024-06-10 10:44:00,NSE,2541.55,2540.95,2541.0,NESIND,1385
2541.25,2024-06-10 10:45:00,NSE,2542.0,2541.25,2541.4,NESIND,1827
2541.2,2024-06-10 10:46:00,NSE,2541.65,2538.5,2541.65,NESIND,957
2542.0,2024-06-10 10:47:00,NSE,2542.0,2541.2,2541.2,NESIND,1807
2541.65,2024-06-10 10:48:00,NSE,2542.0,2541.6,2542.0,NESIND,717
2540.85,2024-06-10 10:49:00,NSE,2542.0,2540.85,2541.6,NESIND,2912
2540.0,2024-06-10 10:50:00,NSE,2540.9,2539.9,2540.9,NESIND,1838
2541.9,2024-06-10 10:51:00,NSE,2542.0,2540.0,2540.0,NESIND,1987
2542.25,2024-06-10 10:52:00,NSE,2542.75,2542.0,2542.0,NESIND,850
2543.65,2024-06-10 10:53:00,NSE,2545.0,2542.25,2542.25,NESIND,3214
2543.5,2024-06-10 10:54:00,NSE,2544.0,2542.7,2543.0,NESIND,1022
2542.0,2024-06-10 10:55:00,NSE,2543.4,2542.0,2542.9,NESIND,1436
2542.7,2024-06-10 10:56:00,NSE,2542.75,2542.2,2542.4,NESIND,520
2542.4,2024-06-10 10:57:00,NSE,2542.75,2542.3,2542.7,NESIND,817
2541.05,2024-06-10 10:58:00,NSE,2542.4,2541.0,2542.1,NESIND,763
2541.7,2024-06-10 10:59:00,NSE,2542.15,2540.6,2541.05,NESIND,1124
2541.0,2024-06-10 11:00:00,NSE,2541.95,2541.0,2541.95,NESIND,1018
2542.1,2024-06-10 11:01:00,NSE,2542.7,2541.4,2541.9,NESIND,1147
2542.95,2024-06-10 11:02:00,NSE,2542.95,2542.35,2542.55,NESIND,529
2541.4,2024-06-10 11:03:00,NSE,2542.3,2541.4,2542.2,NESIND,1116
2540.3,2024-06-10 11:04:00,NSE,2541.6,2540.3,2541.6,NESIND,725
2537.75,2024-06-10 11:05:00,NSE,2540.65,2537.75,2540.05,NESIND,2398
2540.0,2024-06-10 11:06:00,NSE,2540.0,2538.95,2538.95,NESIND,506
2538.85,2024-06-10 11:07:00,NSE,2540.0,2538.45,2539.75,NESIND,739
2538.85,2024-06-10 11:08:00,NSE,2538.85,2537.8,2538.85,NESIND,693
2537.4,2024-06-10 11:09:00,NSE,2539.2,2537.05,2539.2,NESIND,1601
2536.7,2024-06-10 11:10:00,NSE,2537.55,2536.0,2537.4,NESIND,1116
2539.6,2024-06-10 11:11:00,NSE,2539.6,2536.7,2536.7,NESIND,1588
2539.95,2024-06-10 11:12:00,NSE,2539.95,2538.4,2538.4,NESIND,1572
2539.65,2024-06-10 11:13:00,NSE,2539.95,2539.3,2539.95,NESIND,1069
2542.0,2024-06-10 11:14:00,NSE,2542.0,2539.15,2539.2,NESIND,1583
2544.7,2024-06-10 11:15:00,NSE,2545.55,2542.15,2542.15,NESIND,5673
2548.8,2024-06-10 11:16:00,NSE,2548.8,2544.95,2544.95,NESIND,12804
2548.5,2024-06-10 11:17:00,NSE,2549.0,2548.0,2548.9,NESIND,5688
2549.3,2024-06-10 11:18:00,NSE,2550.0,2548.5,2548.5,NESIND,15152
2550.0,2024-06-10 11:19:00,NSE,2551.0,2548.5,2549.35,NESIND,2543
2550.5,2024-06-10 11:20:00,NSE,2550.5,2548.55,2550.0,NESIND,1936
2551.0,2024-06-10 11:21:00,NSE,2551.1,2550.05,2550.8,NESIND,2598
2551.0,2024-06-10 11:22:00,NSE,2551.15,2550.2,2550.95,NESIND,4197
2550.65,2024-06-10 11:23:00,NSE,2551.0,2549.15,2551.0,NESIND,2258
2550.95,2024-06-10 11:24:00,NSE,2551.05,2550.3,2550.65,NESIND,3303
2548.4,2024-06-10 11:25:00,NSE,2550.95,2547.6,2550.95,NESIND,4907
2552.0,2024-06-10 11:26:00,NSE,2552.0,2548.0,2548.0,NESIND,2475
2551.35,2024-06-10 11:27:00,NSE,2552.0,2551.3,2552.0,NESIND,1995
2552.05,2024-06-10 11:28:00,NSE,2553.2,2552.05,2552.05,NESIND,1990
2553.0,2024-06-10 11:29:00,NSE,2554.0,2552.45,2552.65,NESIND,1961
2552.7,2024-06-10 11:30:00,NSE,2553.85,2551.6,2553.85,NESIND,2076
2550.35,2024-06-10 11:31:00,NSE,2552.75,2550.35,2551.65,NESIND,2106
2551.7,2024-06-10 11:32:00,NSE,2553.6,2550.5,2550.5,NESIND,2913
2554.15,2024-06-10 11:33:00,NSE,2555.0,2553.1,2553.6,NESIND,4517
2554.9,2024-06-10 11:34:00,NSE,2555.0,2553.75,2554.1,NESIND,2740
2554.3,2024-06-10 11:35:00,NSE,2555.0,2554.0,2554.9,NESIND,1369
2553.0,2024-06-10 11:36:00,NSE,2553.0,2551.65,2552.95,NESIND,1499
2552.6,2024-06-10 11:37:00,NSE,2553.0,2551.7,2553.0,NESIND,936
2553.2,2024-06-10 11:38:00,NSE,2554.75,2552.7,2553.0,NESIND,2206
2554.35,2024-06-10 11:39:00,NSE,2554.45,2553.2,2554.0,NESIND,952
2553.85,2024-06-10 11:40:00,NSE,2555.0,2553.85,2554.65,NESIND,1858
2554.9,2024-06-10 11:41:00,NSE,2555.0,2554.0,2554.0,NESIND,1761
2555.0,2024-06-10 11:42:00,NSE,2555.0,2554.2,2554.9,NESIND,1421
2555.0,2024-06-10 11:43:00,NSE,2555.0,2554.4,2554.85,NESIND,1523
2556.0,2024-06-10 11:44:00,NSE,2556.0,2554.85,2555.0,NESIND,2271
2556.55,2024-06-10 11:45:00,NSE,2556.75,2554.85,2555.8,NESIND,2211
2558.0,2024-06-10 11:46:00,NSE,2558.0,2556.5,2556.9,NESIND,2398
2559.0,2024-06-10 11:47:00,NSE,2559.0,2557.75,2558.5,NESIND,2198
2560.0,2024-06-10 11:48:00,NSE,2560.0,2558.8,2559.8,NESIND,3824
2558.4,2024-06-10 11:49:00,NSE,2560.0,2558.4,2560.0,NESIND,2821
2559.3,2024-06-10 11:50:00,NSE,2559.3,2558.2,2558.2,NESIND,1146
2558.0,2024-06-10 11:51:00,NSE,2558.4,2557.05,2558.25,NESIND,2087
2559.9,2024-06-10 11:52:00,NSE,2559.9,2557.05,2557.35,NESIND,2691
2561.9,2024-06-10 11:53:00,NSE,2561.9,2559.15,2559.9,NESIND,11698
2560.0,2024-06-10 11:54:00,NSE,2561.9,2560.0,2561.9,NESIND,3310
2559.05,2024-06-10 11:55:00,NSE,2561.55,2559.05,2561.15,NESIND,1460
2556.5,2024-06-10 11:56:00,NSE,2560.0,2555.65,2559.0,NESIND,2616
2558.4,2024-06-10 11:57:00,NSE,2559.15,2556.85,2556.85,NESIND,1921
2558.4,2024-06-10 11:58:00,NSE,2559.0,2558.0,2559.0,NESIND,875
2557.55,2024-06-10 11:59:00,NSE,2558.75,2557.3,2558.2,NESIND,1652
2557.6,2024-06-10 12:00:00,NSE,2557.65,2556.6,2557.25,NESIND,2184
2560.0,2024-06-10 12:01:00,NSE,2560.0,2558.0,2558.05,NESIND,1777
2560.8,2024-06-10 12:02:00,NSE,2561.35,2560.0,2560.0,NESIND,4707
2559.75,2024-06-10 12:03:00,NSE,2561.15,2559.35,2560.8,NESIND,1851
2559.95,2024-06-10 12:04:00,NSE,2560.05,2559.75,2560.0,NESIND,639
2556.95,2024-06-10 12:05:00,NSE,2559.7,2556.85,2558.8,NESIND,2984
2557.6,2024-06-10 12:06:00,NSE,2557.75,2556.2,2556.95,NESIND,1334
2558.05,2024-06-10 12:07:00,NSE,2558.05,2556.2,2557.55,NESIND,1954
2553.8,2024-06-10 12:08:00,NSE,2558.1,2553.8,2558.05,NESIND,2239
2555.4,2024-06-10 12:09:00,NSE,2555.4,2550.5,2554.2,NESIND,5763
2557.4,2024-06-10 12:10:00,NSE,2557.55,2556.05,2556.3,NESIND,1773
2557.05,2024-06-10 12:11:00,NSE,2558.6,2556.75,2557.4,NESIND,2043
2555.55,2024-06-10 12:12:00,NSE,2557.55,2554.25,2556.7,NESIND,2279
2556.0,2024-06-10 12:13:00,NSE,2556.55,2554.75,2556.55,NESIND,1426
2554.45,2024-06-10 12:14:00,NSE,2555.95,2553.35,2555.9,NESIND,996
2556.0,2024-06-10 12:15:00,NSE,2556.0,2554.25,2554.7,NESIND,2528
2555.9,2024-06-10 12:16:00,NSE,2556.0,2553.65,2556.0,NESIND,1525
2555.65,2024-06-10 12:17:00,NSE,2556.0,2555.0,2555.9,NESIND,746
2554.6,2024-06-10 12:18:00,NSE,2555.65,2552.9,2555.0,NESIND,1955
2554.6,2024-06-10 12:19:00,NSE,2554.6,2553.3,2553.3,NESIND,1334
2553.5,2024-06-10 12:20:00,NSE,2554.6,2553.25,2554.6,NESIND,799
2552.8,2024-06-10 12:21:00,NSE,2553.2,2552.0,2553.2,NESIND,1472
2555.65,2024-06-10 12:22:00,NSE,2555.65,2551.4,2553.0,NESIND,2095
2557.5,2024-06-10 12:23:00,NSE,2557.55,2555.7,2555.7,NESIND,1676
2558.7,2024-06-10 12:24:00,NSE,2558.7,2555.15,2557.15,NESIND,1609
2559.85,2024-06-10 12:25:00,NSE,2559.95,2558.0,2558.7,NESIND,1926
2557.2,2024-06-10 12:26:00,NSE,2559.75,2557.2,2559.7,NESIND,1873
2556.35,2024-06-10 12:27:00,NSE,2557.95,2556.35,2556.5,NESIND,715
2558.0,2024-06-10 12:28:00,NSE,2558.0,2556.0,2557.0,NESIND,1387
2558.75,2024-06-10 12:29:00,NSE,2558.8,2557.65,2558.25,NESIND,1489
2557.9,2024-06-10 12:30:00,NSE,2558.75,2555.25,2558.75,NESIND,1844
2557.95,2024-06-10 12:31:00,NSE,2558.0,2556.85,2557.9,NESIND,1189
2557.15,2024-06-10 12:32:00,NSE,2557.9,2555.9,2557.2,NESIND,709
2557.15,2024-06-10 12:33:00,NSE,2558.0,2556.2,2557.7,NESIND,999
2557.15,2024-06-10 12:34:00,NSE,2557.55,2555.05,2557.55,NESIND,1736
2558.85,2024-06-10 12:35:00,NSE,2558.95,2556.4,2557.15,NESIND,1000
2558.55,2024-06-10 12:36:00,NSE,2558.85,2556.9,2558.85,NESIND,606
2557.0,2024-06-10 12:37:00,NSE,2557.8,2555.85,2557.8,NESIND,972
2559.05,2024-06-10 12:38:00,NSE,2559.15,2557.05,2557.05,NESIND,870
2559.7,2024-06-10 12:39:00,NSE,2560.0,2559.0,2559.15,NESIND,1069
2557.95,2024-06-10 12:40:00,NSE,2559.7,2557.15,2559.7,NESIND,1059
2557.45,2024-06-10 12:41:00,NSE,2558.4,2556.15,2558.4,NESIND,1099
2556.8,2024-06-10 12:42:00,NSE,2558.7,2556.05,2557.5,NESIND,971
2557.1,2024-06-10 12:43:00,NSE,2557.85,2556.05,2556.8,NESIND,992
2557.2,2024-06-10 12:44:00,NSE,2559.0,2556.8,2557.1,NESIND,1385
2557.85,2024-06-10 12:45:00,NSE,2558.4,2556.6,2558.4,NESIND,603
2555.15,2024-06-10 12:46:00,NSE,2557.85,2553.3,2557.85,NESIND,2243
2554.0,2024-06-10 12:47:00,NSE,2555.0,2552.0,2555.0,NESIND,1669
2555.55,2024-06-10 12:48:00,NSE,2555.55,2552.5,2553.55,NESIND,1054
2556.3,2024-06-10 12:49:00,NSE,2556.65,2554.6,2556.0,NESIND,3276
2553.25,2024-06-10 12:50:00,NSE,2556.55,2553.1,2556.3,NESIND,1211
2552.95,2024-06-10 12:51:00,NSE,2555.0,2552.0,2553.65,NESIND,1662
2555.0,2024-06-10 12:52:00,NSE,2556.45,2552.0,2552.95,NESIND,1751
