close,datetime,exchange_code,high,low,open,stock_code,volume
1476.0,2024-06-20 09:07:00,NSE,1476.0,1476.0,1476.0,SBILIF,0
1471.55,2024-06-20 09:15:00,NSE,1473.0,1470.55,1472.95,SBILIF,97948
1466.5,2024-06-20 09:16:00,NSE,1470.0,1465.6,1469.95,SBILIF,55355
1464.0,2024-06-20 09:17:00,NSE,1467.0,1461.6,1466.15,SBILIF,35255
1465.35,2024-06-20 09:18:00,NSE,1466.45,1462.25,1463.15,SBILIF,29064
1463.85,2024-06-20 09:19:00,NSE,1468.8,1463.0,1465.8,SBILIF,28874
1465.75,2024-06-20 09:20:00,NSE,1467.0,1463.0,1463.2,SBILIF,10074
1466.05,2024-06-20 09:21:00,NSE,1467.0,1465.15,1466.15,SBILIF,12514
1463.9,2024-06-20 09:22:00,NSE,1466.9,1463.0,1466.8,SBILIF,19406
1464.35,2024-06-20 09:23:00,NSE,1465.6,1463.7,1463.95,SBILIF,6906
1464.95,2024-06-20 09:24:00,NSE,1465.7,1464.35,1464.35,SBILIF,7702
1462.0,2024-06-20 09:25:00,NSE,1464.65,1462.0,1464.6,SBILIF,21022
1465.05,2024-06-20 09:26:00,NSE,1465.4,1462.05,1462.05,SBILIF,8075
1465.1,2024-06-20 09:27:00,NSE,1466.95,1465.0,1465.1,SBILIF,9580
1464.05,2024-06-20 09:28:00,NSE,1466.7,1464.0,1465.2,SBILIF,13355
1459.15,2024-06-20 09:29:00,NSE,1464.15,1458.0,1464.15,SBILIF,28934
1459.55,2024-06-20 09:30:00,NSE,1459.65,1458.0,1459.55,SBILIF,8129
1460.05,2024-06-20 09:31:00,NSE,1460.65,1459.0,1459.5,SBILIF,6850
1462.0,2024-06-20 09:32:00,NSE,1463.15,1460.05,1460.15,SBILIF,5863
1459.65,2024-06-20 09:33:00,NSE,1462.85,1459.15,1462.0,SBILIF,7604
1459.95,2024-06-20 09:34:00,NSE,1460.95,1459.05,1459.9,SBILIF,4940
