,close,datetime,exchange_code,high,low,open,stock_code,volume
0,1440.0,2024-06-10 09:07:00,NSE,1440.0,1440.0,1440.0,HCLTEC,0
1,1436.1,2024-06-10 09:15:00,NSE,1436.55,1433.85,1436.55,HCLTEC,62562
2,1430.35,2024-06-10 09:16:00,NSE,1435.7,1428.6,1435.7,HCLTEC,89265
3,1423.55,2024-06-10 09:17:00,NSE,1431.4,1423.55,1431.35,HCLTEC,29496
4,1423.25,2024-06-10 09:18:00,NSE,1425.1,1420.7,1423.5,HCLTEC,26337
5,1417.8,2024-06-10 09:19:00,NSE,1427.35,1417.8,1422.7,HCLTEC,29715
6,1419.5,2024-06-10 09:20:00,NSE,1421.8,1417.15,1417.7,HCLTEC,15976
7,1417.9,2024-06-10 09:21:00,NSE,1421.6,1417.0,1419.0,HCLTEC,21769
8,1418.5,2024-06-10 09:22:00,NSE,1419.15,1416.2,1417.6,HCLTEC,12413
9,1419.75,2024-06-10 09:23:00,NSE,1421.75,1416.85,1418.3,HCLTEC,21107
10,1418.3,2024-06-10 09:24:00,NSE,1419.75,1417.8,1419.75,HCLTEC,14932
11,1419.75,2024-06-10 09:25:00,NSE,1420.0,1418.25,1418.5,HCLTEC,11389
12,1420.85,2024-06-10 09:26:00,NSE,1422.25,1418.45,1419.45,HCLTEC,15004
13,1419.3,2024-06-10 09:27:00,NSE,1421.7,1418.8,1420.1,HCLTEC,8313
14,1421.3,2024-06-10 09:28:00,NSE,1421.75,1419.1,1419.3,HCLTEC,9808
15,1419.7,2024-06-10 09:29:00,NSE,1421.8,1419.0,1421.3,HCLTEC,11659
16,1417.05,2024-06-10 09:30:00,NSE,1419.7,1416.15,1419.0,HCLTEC,18895
17,1417.65,2024-06-10 09:31:00,NSE,1418.05,1416.0,1417.7,HCLTEC,10566
18,1416.3,2024-06-10 09:32:00,NSE,1417.95,1416.05,1417.0,HCLTEC,7206
19,1417.5,2024-06-10 09:33:00,NSE,1417.8,1416.0,1416.3,HCLTEC,9711
20,1414.85,2024-06-10 09:34:00,NSE,1416.55,1413.7,1416.4,HCLTEC,42444
21,1413.6,2024-06-10 09:35:00,NSE,1415.55,1413.0,1414.2,HCLTEC,31660
22,1412.05,2024-06-10 09:36:00,NSE,1414.45,1409.05,1413.5,HCLTEC,51183
23,1412.35,2024-06-10 09:37:00,NSE,1413.0,1411.35,1412.35,HCLTEC,15087
24,1412.0,2024-06-10 09:38:00,NSE,1413.8,1411.2,1412.25,HCLTEC,15712
25,1412.2,2024-06-10 09:39:00,NSE,1413.2,1411.75,1412.8,HCLTEC,21986
26,1412.0,2024-06-10 09:40:00,NSE,1413.0,1410.1,1412.05,HCLTEC,26075
27,1414.15,2024-06-10 09:41:00,NSE,1415.8,1411.75,1411.75,HCLTEC,31456
28,1413.0,2024-06-10 09:42:00,NSE,1414.55,1411.0,1413.8,HCLTEC,32529
29,1412.9,2024-06-10 09:43:00,NSE,1414.0,1412.4,1413.0,HCLTEC,15043
30,1413.65,2024-06-10 09:44:00,NSE,1414.0,1412.35,1412.9,HCLTEC,14573
31,1412.2,2024-06-10 09:45:00,NSE,1414.0,1411.35,1413.9,HCLTEC,11514
32,1409.95,2024-06-10 09:46:00,NSE,1411.5,1409.6,1411.15,HCLTEC,26511
33,1409.75,2024-06-10 09:47:00,NSE,1411.5,1409.1,1409.8,HCLTEC,16873
34,1409.0,2024-06-10 09:48:00,NSE,1410.0,1408.05,1409.95,HCLTEC,18872
35,1405.1,2024-06-10 09:49:00,NSE,1409.0,1405.0,1409.0,HCLTEC,42744
36,1406.65,2024-06-10 09:50:00,NSE,1407.9,1405.4,1405.4,HCLTEC,23994
37,1406.3,2024-06-10 09:51:00,NSE,1407.9,1405.25,1406.7,HCLTEC,11991
38,1405.95,2024-06-10 09:52:00,NSE,1407.0,1405.3,1405.3,HCLTEC,26196
39,1405.9,2024-06-10 09:53:00,NSE,1406.1,1405.05,1405.85,HCLTEC,12138
