datetime,close,exchange_code,high,low,open,stock_code,volume
2020-12-16 09:15:00,890.95,NSE,892.0,886.25,886.25,HCLTEC,199305
2020-12-16 09:16:00,887.7,NSE,890.6,887.7,890.55,HCLTEC,78275
2020-12-16 09:17:00,888.15,NSE,888.8,886.35,888.15,HCLTEC,80047
2020-12-16 09:18:00,885.95,NSE,888.4,885.0,888.4,HCLTEC,70360
2020-12-16 09:19:00,883.2,NSE,885.85,883.0,885.85,HCLTEC,57046
2020-12-16 09:20:00,883.35,NSE,884.75,882.75,883.45,HCLTEC,33766
2020-12-16 09:21:00,882.25,NSE,882.75,880.1,882.6,HCLTEC,46626
2020-12-16 09:22:00,884.05,NSE,884.35,882.0,882.35,HCLTEC,30905
2020-12-16 09:23:00,884.0,NSE,884.5,883.55,884.0,HCLTEC,11623
2020-12-16 09:24:00,882.7,NSE,884.5,882.7,884.5,HCLTEC,16192
2020-12-16 09:25:00,882.95,NSE,883.15,882.0,882.7,HCLTEC,16523
2020-12-16 09:26:00,883.0,NSE,883.5,882.6,882.95,HCLTEC,14624
2020-12-16 09:27:00,884.4,NSE,884.5,883.1,883.1,HCLTEC,15236
2020-12-16 09:28:00,882.4,NSE,884.45,882.0,884.45,HCLTEC,25237
2020-12-16 09:29:00,880.95,NSE,882.4,880.45,882.4,HCLTEC,46445
2020-12-16 09:30:00,879.0,NSE,881.0,879.0,880.65,HCLTEC,57461
2020-12-16 09:31:00,880.0,NSE,880.6,878.45,879.1,HCLTEC,33952
2020-12-16 09:32:00,881.4,NSE,881.4,880.0,880.05,HCLTEC,19515
2020-12-16 09:33:00,881.65,NSE,882.2,881.15,881.4,HCLTEC,23573
2020-12-16 09:34:00,880.5,NSE,881.65,880.2,881.55,HCLTEC,36841
2020-12-16 09:35:00,880.15,NSE,880.45,879.5,880.25,HCLTEC,29810
2020-12-16 09:36:00,879.6,NSE,880.15,879.5,879.8,HCLTEC,21485
2020-12-16 09:37:00,879.35,NSE,879.8,879.1,879.6,HCLTEC,11147
2020-12-16 09:38:00,880.0,NSE,880.45,879.5,879.85,HCLTEC,22435
2020-12-16 09:39:00,879.05,NSE,880.35,879.0,880.1,HCLTEC,25297
2020-12-16 09:40:00,880.6,NSE,880.6,879.0,879.0,HCLTEC,20067
2020-12-16 09:41:00,882.6,NSE,882.8,880.85,880.85,HCLTEC,36975
2020-12-16 09:42:00,882.9,NSE,883.0,882.25,882.35,HCLTEC,31974
2020-12-16 09:43:00,881.5,NSE,882.8,881.5,882.8,HCLTEC,13132
2020-12-16 09:44:00,882.4,NSE,883.0,881.7,882.0,HCLTEC,34455
2020-12-16 09:45:00,882.0,NSE,883.0,881.6,882.05,HCLTEC,24965
2020-12-16 09:46:00,884.0,NSE,884.0,882.0,882.0,HCLTEC,33037
2020-12-16 09:47:00,884.95,NSE,884.95,882.75,884.0,HCLTEC,36897
2020-12-16 09:48:00,884.6,NSE,885.5,884.5,884.95,HCLTEC,28428
2020-12-16 09:49:00,883.5,NSE,885.0,883.25,884.6,HCLTEC,13025
2020-12-16 09:50:00,884.9,NSE,885.0,883.35,883.5,HCLTEC,12394
2020-12-16 09:51:00,885.9,NSE,885.9,884.4,884.6,HCLTEC,20637
2020-12-16 09:52:00,885.9,NSE,886.0,885.1,886.0,HCLTEC,11082
2020-12-16 09:53:00,886.2,NSE,886.25,885.5,886.0,HCLTEC,19271
2020-12-16 09:54:00,886.8,NSE,887.0,886.2,886.2,HCLTEC,28080
2020-12-16 09:55:00,885.95,NSE,887.0,885.75,886.65,HCLTEC,20827
2020-12-16 09:56:00,886.35,NSE,886.55,885.5,885.95,HCLTEC,16925
2020-12-16 09:57:00,886.95,NSE,887.0,886.1,886.35,HCLTEC,18181
2020-12-16 09:58:00,886.75,NSE,886.95,886.2,886.95,HCLTEC,11244
2020-12-16 09:59:00,886.75,NSE,886.9,886.5,886.75,HCLTEC,5534
2020-12-16 10:00:00,887.05,NSE,887.5,886.7,886.7,HCLTEC,29189
2020-12-16 10:01:00,886.7,NSE,887.05,886.2,887.0,HCLTEC,13842
2020-12-16 10:02:00,886.35,NSE,886.7,886.0,886.4,HCLTEC,7521
2020-12-16 10:03:00,886.3,NSE,886.5,886.05,886.1,HCLTEC,6115
2020-12-16 10:04:00,886.25,NSE,886.65,886.0,886.3,HCLTEC,6527
2020-12-16 10:05:00,886.35,NSE,886.35,886.0,886.15,HCLTEC,5363
2020-12-16 10:06:00,886.1,NSE,887.2,886.05,886.35,HCLTEC,14422
2020-12-16 10:07:00,885.5,NSE,886.15,885.0,886.05,HCLTEC,21233
2020-12-16 10:08:00,885.25,NSE,885.65,885.05,885.1,HCLTEC,12028
2020-12-16 10:09:00,885.1,NSE,885.7,885.05,885.4,HCLTEC,9888
2020-12-16 10:10:00,886.0,NSE,886.05,885.05,885.2,HCLTEC,8069
2020-12-16 10:11:00,886.3,NSE,886.5,885.7,886.0,HCLTEC,12299
2020-12-16 10:12:00,886.45,NSE,886.7,886.0,886.3,HCLTEC,5912
2020-12-16 10:13:00,886.1,NSE,886.45,885.8,886.45,HCLTEC,5991
2020-12-16 10:14:00,885.8,NSE,886.3,885.3,886.0,HCLTEC,6264
2020-12-16 10:15:00,885.4,NSE,885.95,885.35,885.8,HCLTEC,5947
2020-12-16 10:16:00,884.4,NSE,885.95,884.3,885.8,HCLTEC,7258
2020-12-16 10:17:00,885.5,NSE,886.2,884.75,884.85,HCLTEC,11330
2020-12-16 10:18:00,885.8,NSE,885.95,885.5,885.95,HCLTEC,5182
2020-12-16 10:19:00,886.35,NSE,886.55,885.55,885.8,HCLTEC,11790
2020-12-16 10:20:00,886.45,NSE,886.8,886.0,886.35,HCLTEC,5507
2020-12-16 10:21:00,886.35,NSE,886.85,886.0,886.4,HCLTEC,7074
2020-12-16 10:22:00,886.5,NSE,886.5,886.15,886.5,HCLTEC,3644
2020-12-16 10:23:00,886.3,NSE,886.7,886.15,886.5,HCLTEC,5465
2020-12-16 10:24:00,886.25,NSE,886.3,886.0,886.3,HCLTEC,2473
2020-12-16 10:25:00,886.2,NSE,886.75,886.05,886.25,HCLTEC,8555
2020-12-16 10:26:00,886.0,NSE,886.7,885.55,886.25,HCLTEC,10883
2020-12-16 10:27:00,885.75,NSE,886.1,885.2,886.0,HCLTEC,4044
2020-12-16 10:28:00,885.25,NSE,885.85,885.0,885.85,HCLTEC,3078
2020-12-16 10:29:00,885.15,NSE,885.25,885.0,885.25,HCLTEC,2856
2020-12-16 10:30:00,885.9,NSE,886.05,885.2,885.2,HCLTEC,9318
2020-12-16 10:31:00,885.75,NSE,886.1,885.75,886.0,HCLTEC,4244
2020-12-16 10:32:00,885.05,NSE,885.8,885.0,885.8,HCLTEC,2857
2020-12-16 10:33:00,885.5,NSE,885.65,885.1,885.1,HCLTEC,4929
2020-12-16 10:34:00,885.6,NSE,885.65,885.2,885.65,HCLTEC,3095
2020-12-16 10:35:00,885.3,NSE,885.65,885.25,885.35,HCLTEC,1673
2020-12-16 10:36:00,885.3,NSE,885.3,884.05,885.3,HCLTEC,15138
2020-12-16 10:37:00,885.0,NSE,885.4,885.0,885.0,HCLTEC,2959
2020-12-16 10:38:00,885.15,NSE,885.2,885.0,885.0,HCLTEC,2136
2020-12-16 10:39:00,885.2,NSE,885.2,885.1,885.1,HCLTEC,2319
2020-12-16 10:40:00,885.15,NSE,885.2,885.15,885.2,HCLTEC,1996
2020-12-16 10:41:00,884.7,NSE,885.7,884.65,885.2,HCLTEC,9877
2020-12-16 10:42:00,884.35,NSE,884.9,884.2,884.7,HCLTEC,3229
2020-12-16 10:43:00,884.2,NSE,884.45,884.2,884.3,HCLTEC,3081
2020-12-16 10:44:00,884.25,NSE,885.0,884.25,884.25,HCLTEC,2726
2020-12-16 10:45:00,883.8,NSE,884.55,883.6,884.25,HCLTEC,9881
2020-12-16 10:46:00,883.6,NSE,883.8,883.6,883.8,HCLTEC,3635
2020-12-16 10:47:00,883.25,NSE,883.7,883.05,883.6,HCLTEC,6024
2020-12-16 10:48:00,882.55,NSE,883.25,882.35,883.25,HCLTEC,10754
2020-12-16 10:49:00,883.45,NSE,883.55,882.55,882.55,HCLTEC,7646
2020-12-16 10:50:00,883.4,NSE,883.45,883.0,883.45,HCLTEC,6586
2020-12-16 10:51:00,883.7,NSE,883.7,883.1,883.4,HCLTEC,2184
2020-12-16 10:52:00,883.95,NSE,883.95,883.3,883.6,HCLTEC,4211
2020-12-16 10:53:00,883.5,NSE,884.25,883.5,884.0,HCLTEC,8472
2020-12-16 10:54:00,883.5,NSE,884.1,883.5,883.95,HCLTEC,7138
2020-12-16 10:55:00,884.0,NSE,884.0,883.5,883.5,HCLTEC,5686
2020-12-16 10:56:00,883.35,NSE,884.0,883.35,883.95,HCLTEC,6422
2020-12-16 10:57:00,883.85,NSE,883.85,883.25,883.35,HCLTEC,3110
2020-12-16 10:58:00,884.0,NSE,884.0,883.55,883.75,HCLTEC,6295
2020-12-16 10:59:00,883.5,NSE,884.9,883.35,884.0,HCLTEC,14247
2020-12-16 11:00:00,882.95,NSE,883.65,882.6,883.5,HCLTEC,5481
2020-12-16 11:01:00,881.9,NSE,882.95,881.65,882.95,HCLTEC,15067
2020-12-16 11:02:00,882.0,NSE,882.0,881.8,881.95,HCLTEC,4842
2020-12-16 11:03:00,881.65,NSE,882.05,881.65,881.9,HCLTEC,7065
