,datetime,close,exchange_code,high,low,open,stock_code,volume
0,2022-06-17 09:30:00,211.15,NSE,211.35,211.05,211.35,HINPET,18457
1,2022-06-17 09:31:00,210.95,NSE,211.0,210.65,211.0,HINPET,31168
2,2022-06-17 09:32:00,210.6,NSE,211.05,210.4,211.05,HINPET,33478
3,2022-06-17 09:33:00,211.75,NSE,211.75,210.75,210.8,HINPET,13479
4,2022-06-17 09:34:00,212.45,NSE,212.55,211.8,211.8,HINPET,52848
5,2022-06-17 09:35:00,213.2,NSE,213.2,212.35,212.35,HINPET,20204
6,2022-06-17 09:36:00,212.5,NSE,213.0,212.4,213.0,HINPET,13719
7,2022-06-17 09:37:00,212.0,NSE,212.5,211.8,212.4,HINPET,10841
8,2022-06-17 09:38:00,212.55,NSE,212.7,212.0,212.0,HINPET,4919
9,2022-06-17 09:39:00,212.8,NSE,212.8,212.3,212.3,HINPET,3726
10,2022-06-17 09:40:00,212.55,NSE,212.75,212.5,212.65,HINPET,3236
11,2022-06-17 09:41:00,212.75,NSE,213.0,212.6,212.65,HINPET,8186
12,2022-06-17 09:42:00,212.9,NSE,212.95,212.6,212.7,HINPET,17729
13,2022-06-17 09:43:00,213.7,NSE,214.0,213.2,213.2,HINPET,23163
14,2022-06-17 09:44:00,213.5,NSE,213.75,213.35,213.75,HINPET,14992
15,2022-06-17 09:45:00,213.25,NSE,213.75,213.25,213.35,HINPET,11393
16,2022-06-17 09:46:00,213.65,NSE,213.75,213.15,213.15,HINPET,10554
17,2022-06-17 09:47:00,213.75,NSE,213.8,213.6,213.6,HINPET,12820
18,2022-06-17 09:48:00,213.5,NSE,213.8,213.5,213.65,HINPET,10959
19,2022-06-17 09:49:00,213.6,NSE,213.7,213.5,213.6,HINPET,3517
20,2022-06-17 09:50:00,213.45,NSE,213.65,213.45,213.65,HINPET,2585
21,2022-06-17 09:51:00,213.35,NSE,213.65,213.25,213.35,HINPET,12528
22,2022-06-17 09:52:00,213.75,NSE,213.75,213.15,213.4,HINPET,5674
23,2022-06-17 09:53:00,213.65,NSE,213.9,213.55,213.75,HINPET,8262
24,2022-06-17 09:54:00,213.0,NSE,213.65,212.85,213.55,HINPET,11640
25,2022-06-17 09:55:00,212.6,NSE,212.85,212.45,212.85,HINPET,14164
26,2022-06-17 09:56:00,212.2,NSE,212.6,212.0,212.6,HINPET,15113
27,2022-06-17 09:57:00,212.35,NSE,212.35,211.8,212.05,HINPET,19781
28,2022-06-17 09:58:00,212.8,NSE,212.95,212.35,212.35,HINPET,36685
29,2022-06-17 09:59:00,212.15,NSE,212.75,212.1,212.75,HINPET,5818
30,2022-06-17 10:00:00,212.1,NSE,212.4,212.05,212.25,HINPET,9519
31,2022-06-17 10:01:00,211.8,NSE,212.3,211.8,212.05,HINPET,10486
32,2022-06-17 10:02:00,211.95,NSE,211.95,211.6,211.65,HINPET,8648
33,2022-06-17 10:03:00,211.35,NSE,211.95,211.3,211.95,HINPET,11882
34,2022-06-17 10:04:00,211.4,NSE,211.4,211.1,211.4,HINPET,6733
35,2022-06-17 10:05:00,211.1,NSE,211.35,211.1,211.25,HINPET,15668
36,2022-06-17 10:06:00,210.95,NSE,211.1,210.85,210.9,HINPET,15572
37,2022-06-17 10:07:00,210.6,NSE,211.15,210.6,210.95,HINPET,8554
38,2022-06-17 10:08:00,210.4,NSE,210.65,210.15,210.65,HINPET,31258
39,2022-06-17 10:09:00,210.2,NSE,210.35,210.15,210.25,HINPET,64270
40,2022-06-17 10:10:00,210.2,NSE,210.25,210.0,210.1,HINPET,10800
41,2022-06-17 10:11:00,210.2,NSE,210.2,210.0,210.1,HINPET,16008
42,2022-06-17 10:12:00,210.8,NSE,210.8,210.0,210.1,HINPET,33945
43,2022-06-17 10:13:00,210.4,NSE,210.75,210.2,210.75,HINPET,19863
44,2022-06-17 10:14:00,210.05,NSE,210.55,210.0,210.45,HINPET,9076
45,2022-06-17 10:15:00,210.2,NSE,210.35,209.5,210.05,HINPET,30313
46,2022-06-17 10:16:00,210.1,NSE,210.25,210.0,210.1,HINPET,33267
47,2022-06-17 10:17:00,210.2,NSE,210.2,210.0,210.0,HINPET,31290
48,2022-06-17 10:18:00,210.0,NSE,210.2,210.0,210.05,HINPET,12328
49,2022-06-17 10:19:00,210.35,NSE,210.45,210.0,210.15,HINPET,13876
50,2022-06-17 10:20:00,210.0,NSE,210.5,210.0,210.5,HINPET,9314
51,2022-06-17 10:21:00,210.45,NSE,210.45,210.0,210.0,HINPET,12135
52,2022-06-17 10:22:00,210.15,NSE,210.5,210.1,210.5,HINPET,2984
53,2022-06-17 10:23:00,210.2,NSE,210.3,210.15,210.15,HINPET,4921
54,2022-06-17 10:24:00,210.05,NSE,210.25,210.0,210.25,HINPET,31267
55,2022-06-17 10:25:00,210.1,NSE,210.5,210.0,210.0,HINPET,11119
56,2022-06-17 10:26:00,210.1,NSE,210.2,210.0,210.2,HINPET,3805
57,2022-06-17 10:27:00,210.0,NSE,210.2,210.0,210.05,HINPET,12688
58,2022-06-17 10:28:00,210.2,NSE,210.2,210.05,210.05,HINPET,2685
59,2022-06-17 10:29:00,210.05,NSE,210.15,210.05,210.15,HINPET,1817
60,2022-06-17 10:30:00,210.25,NSE,210.25,210.1,210.15,HINPET,5870
61,2022-06-17 10:31:00,210.65,NSE,210.65,210.2,210.25,HINPET,8984
62,2022-06-17 10:32:00,210.5,NSE,210.8,210.4,210.6,HINPET,5240
63,2022-06-17 10:33:00,210.5,NSE,210.5,210.4,210.5,HINPET,1560
64,2022-06-17 10:34:00,210.9,NSE,210.9,210.55,210.6,HINPET,3283
65,2022-06-17 10:35:00,211.55,NSE,211.55,210.9,210.9,HINPET,13005
66,2022-06-17 10:36:00,211.9,NSE,211.9,211.65,211.85,HINPET,9929
67,2022-06-17 10:37:00,211.45,NSE,211.8,211.45,211.8,HINPET,14134
68,2022-06-17 10:38:00,211.4,NSE,211.75,211.25,211.5,HINPET,23858
69,2022-06-17 10:39:00,211.15,NSE,211.3,211.0,211.3,HINPET,19699
70,2022-06-17 10:40:00,211.45,NSE,211.5,211.0,211.05,HINPET,29634
71,2022-06-17 10:41:00,211.8,NSE,211.8,211.2,211.5,HINPET,28474
72,2022-06-17 10:42:00,211.7,NSE,212.0,211.65,211.7,HINPET,29321
73,2022-06-17 10:43:00,211.65,NSE,212.0,211.35,211.7,HINPET,20326
74,2022-06-17 10:44:00,211.6,NSE,211.65,211.45,211.55,HINPET,4554
75,2022-06-17 10:45:00,211.5,NSE,211.7,211.45,211.65,HINPET,9276
76,2022-06-17 10:46:00,211.55,NSE,211.85,211.5,211.5,HINPET,21262
