datetime,close,exchange_code,high,low,open,stock_code,volume
2021-04-07 09:30:00,456.95,NSE,457.9,456.5,457.9,CADHEA,32081
2021-04-07 09:31:00,455.7,NSE,457.0,455.45,456.95,CADHEA,37340
2021-04-07 09:32:00,456.85,NSE,456.85,455.3,455.7,CADHEA,21020
2021-04-07 09:33:00,457.3,NSE,457.3,456.6,457.0,CADHEA,11585
2021-04-07 09:34:00,457.9,NSE,457.9,457.05,457.45,CADHEA,14244
2021-04-07 09:35:00,457.2,NSE,457.9,457.0,457.8,CADHEA,20000
2021-04-07 09:36:00,456.65,NSE,457.45,456.55,457.3,CADHEA,9126
2021-04-07 09:37:00,457.05,NSE,457.05,456.5,456.5,CADHEA,6906
2021-04-07 09:38:00,456.2,NSE,457.2,456.1,457.0,CADHEA,14810
2021-04-07 09:39:00,456.2,NSE,456.5,456.05,456.45,CADHEA,10258
2021-04-07 09:40:00,456.65,NSE,456.75,456.05,456.2,CADHEA,8098
2021-04-07 09:41:00,456.95,NSE,457.3,456.5,456.7,CADHEA,13037
2021-04-07 09:42:00,457.15,NSE,457.25,456.8,457.1,CADHEA,4924
2021-04-07 09:43:00,456.35,NSE,457.05,456.35,457.0,CADHEA,9648
2021-04-07 09:44:00,456.0,NSE,456.7,456.0,456.5,CADHEA,12685
2021-04-07 09:45:00,456.0,NSE,456.25,456.0,456.25,CADHEA,18137
2021-04-07 09:46:00,455.9,NSE,456.15,454.5,456.15,CADHEA,36091
2021-04-07 09:47:00,456.2,NSE,456.2,455.8,455.9,CADHEA,8167
2021-04-07 09:48:00,456.05,NSE,456.2,455.95,456.05,CADHEA,5587
2021-04-07 09:49:00,455.5,NSE,456.05,455.4,456.05,CADHEA,12435
2021-04-07 09:50:00,455.75,NSE,455.95,455.25,455.55,CADHEA,7752
2021-04-07 09:51:00,455.85,NSE,455.85,455.4,455.65,CADHEA,6886
2021-04-07 09:52:00,456.0,NSE,456.0,455.5,455.7,CADHEA,4956
2021-04-07 09:53:00,456.4,NSE,456.5,456.0,456.0,CADHEA,9249
2021-04-07 09:54:00,456.2,NSE,456.5,456.1,456.5,CADHEA,4152
2021-04-07 09:55:00,455.6,NSE,456.1,455.5,456.0,CADHEA,25456
2021-04-07 09:56:00,455.5,NSE,455.65,455.2,455.5,CADHEA,10168
2021-04-07 09:57:00,455.65,NSE,455.9,455.25,455.5,CADHEA,6535
2021-04-07 09:58:00,455.7,NSE,455.8,455.35,455.75,CADHEA,6245
2021-04-07 09:59:00,455.8,NSE,455.9,455.4,455.65,CADHEA,5555
2021-04-07 10:00:00,455.95,NSE,455.95,455.8,455.8,CADHEA,5011
2021-04-07 10:01:00,455.8,NSE,456.0,455.7,455.8,CADHEA,5940
