close,datetime,exchange_code,expiry_date,high,low,open,open_interest,product_type,right,stock_code,strike_price,volume
51.0,2023-11-02 09:15:00,NFO,2023-11-09,67.4,51.0,65.75,2370950,Options,Put,NIFTY,19000.0,478350
51.1,2023-11-02 09:16:00,NFO,2023-11-09,51.4,49.0,51.0,2370950,Options,Put,NIFTY,19000.0,362150
51.95,2023-11-02 09:17:00,NFO,2023-11-09,52.0,50.45,51.1,2299150,Options,Put,NIFTY,19000.0,190000
52.55,2023-11-02 09:18:00,NFO,2023-11-09,53.7,51.55,52.05,2299150,Options,Put,NIFTY,19000.0,182650
54.7,2023-11-02 09:19:00,NFO,2023-11-09,55.25,52.3,52.45,2299150,Options,Put,NIFTY,19000.0,229400
53.0,2023-11-02 09:20:00,NFO,2023-11-09,54.7,52.8,54.7,2333400,Options,Put,NIFTY,19000.0,263900
51.5,2023-11-02 09:21:00,NFO,2023-11-09,53.0,50.65,53.0,2333400,Options,Put,NIFTY,19000.0,234850
47.85,2023-11-02 09:22:00,NFO,2023-11-09,51.2,47.0,51.2,2333400,Options,Put,NIFTY,19000.0,241000
47.1,2023-11-02 09:23:00,NFO,2023-11-09,48.4,46.65,48.3,2547950,Options,Put,NIFTY,19000.0,169750
47.95,2023-11-02 09:24:00,NFO,2023-11-09,49.0,47.05,47.05,2547950,Options,Put,NIFTY,19000.0,125800
48.2,2023-11-02 09:25:00,NFO,2023-11-09,49.5,47.7,48.15,2547950,Options,Put,NIFTY,19000.0,221350
47.2,2023-11-02 09:26:00,NFO,2023-11-09,48.85,47.0,48.35,2601800,Options,Put,NIFTY,19000.0,196900
48.45,2023-11-02 09:27:00,NFO,2023-11-09,48.75,46.5,46.95,2601800,Options,Put,NIFTY,19000.0,125550
48.05,2023-11-02 09:28:00,NFO,2023-11-09,48.7,47.8,48.45,2601800,Options,Put,NIFTY,19000.0,63600
48.1,2023-11-02 09:29:00,NFO,2023-11-09,48.35,47.45,48.0,2642100,Options,Put,NIFTY,19000.0,114150
49.0,2023-11-02 09:30:00,NFO,2023-11-09,49.3,46.9,47.9,2642100,Options,Put,NIFTY,19000.0,70250
48.05,2023-11-02 09:31:00,NFO,2023-11-09,49.15,47.75,49.15,2642100,Options,Put,NIFTY,19000.0,59000
47.75,2023-11-02 09:32:00,NFO,2023-11-09,48.5,47.65,48.15,2662200,Options,Put,NIFTY,19000.0,86800
48.05,2023-11-02 09:33:00,NFO,2023-11-09,48.55,47.2,47.6,2662200,Options,Put,NIFTY,19000.0,118200
47.05,2023-11-02 09:34:00,NFO,2023-11-09,48.4,46.65,48.1,2662200,Options,Put,NIFTY,19000.0,64350
47.25,2023-11-02 09:35:00,NFO,2023-11-09,47.65,46.9,47.25,2687950,Options,Put,NIFTY,19000.0,71150
48.65,2023-11-02 09:36:00,NFO,2023-11-09,48.95,47.15,47.25,2687950,Options,Put,NIFTY,19000.0,51950
45.65,2023-11-02 09:37:00,NFO,2023-11-09,48.8,45.65,48.65,2687950,Options,Put,NIFTY,19000.0,63300
45.15,2023-11-02 09:38:00,NFO,2023-11-09,45.85,44.35,45.85,2734900,Options,Put,NIFTY,19000.0,177100
44.2,2023-11-02 09:39:00,NFO,2023-11-09,45.45,44.2,45.0,2734900,Options,Put,NIFTY,19000.0,90250
44.4,2023-11-02 09:40:00,NFO,2023-11-09,44.75,43.6,44.35,2734900,Options,Put,NIFTY,19000.0,96600
45.45,2023-11-02 09:41:00,NFO,2023-11-09,45.65,44.45,45.0,2752350,Options,Put,NIFTY,19000.0,73150
45.4,2023-11-02 09:42:00,NFO,2023-11-09,46.25,45.05,45.6,2752350,Options,Put,NIFTY,19000.0,63450
45.75,2023-11-02 09:43:00,NFO,2023-11-09,45.9,44.9,45.3,2752350,Options,Put,NIFTY,19000.0,76350
46.0,2023-11-02 09:44:00,NFO,2023-11-09,46.3,45.65,45.75,2772200,Options,Put,NIFTY,19000.0,59950
46.35,2023-11-02 09:45:00,NFO,2023-11-09,46.9,45.85,46.0,2772200,Options,Put,NIFTY,19000.0,56300
46.95,2023-11-02 09:46:00,NFO,2023-11-09,47.55,46.4,46.6,2772200,Options,Put,NIFTY,19000.0,60700
47.15,2023-11-02 09:47:00,NFO,2023-11-09,47.45,46.45,47.0,2763500,Options,Put,NIFTY,19000.0,33850
48.35,2023-11-02 09:48:00,NFO,2023-11-09,49.2,47.35,47.35,2763500,Options,Put,NIFTY,19000.0,59950
47.95,2023-11-02 09:49:00,NFO,2023-11-09,48.6,47.4,48.55,2763500,Options,Put,NIFTY,19000.0,37950
48.4,2023-11-02 09:50:00,NFO,2023-11-09,48.85,47.25,47.95,2769600,Options,Put,NIFTY,19000.0,47850
48.75,2023-11-02 09:51:00,NFO,2023-11-09,49.0,48.1,48.1,2769600,Options,Put,NIFTY,19000.0,70750
49.65,2023-11-02 09:52:00,NFO,2023-11-09,51.9,48.7,48.7,2769600,Options,Put,NIFTY,19000.0,115950
48.0,2023-11-02 09:53:00,NFO,2023-11-09,50.05,47.8,49.65,2783100,Options,Put,NIFTY,19000.0,70050
48.35,2023-11-02 09:54:00,NFO,2023-11-09,49.15,48.0,48.1,2783100,Options,Put,NIFTY,19000.0,39750
49.4,2023-11-02 09:55:00,NFO,2023-11-09,49.45,47.95,48.8,2783100,Options,Put,NIFTY,19000.0,40550
49.6,2023-11-02 09:56:00,NFO,2023-11-09,49.9,48.9,49.3,2780950,Options,Put,NIFTY,19000.0,33800
50.15,2023-11-02 09:57:00,NFO,2023-11-09,50.6,49.35,49.5,2780950,Options,Put,NIFTY,19000.0,41650
51.6,2023-11-02 09:58:00,NFO,2023-11-09,52.0,49.95,50.2,2780950,Options,Put,NIFTY,19000.0,60100
51.75,2023-11-02 09:59:00,NFO,2023-11-09,52.85,50.65,51.6,2754750,Options,Put,NIFTY,19000.0,95300
51.4,2023-11-02 10:00:00,NFO,2023-11-09,52.3,51.15,51.45,2754750,Options,Put,NIFTY,19000.0,62450
